"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Sean Zawadzki","CLB","2022","M","$84,000","$89,000","2022-09-02"
"","Arquimides Ordonez","CIN","2023","F","$85,444","$88,981","2023-04-30"
"","Andy Thomas","SEA","2021","GK","$81,375","$88,875","2021-09-30"
"","Alvas Powell","PHI","2021","D","$81,375","$88,875","2021-09-30"
"","Bret Halsey","RSL","2021","D","$81,375","$88,875","2021-04-15"
"","Bret Halsey","RSL","2021","D","$81,375","$88,875","2021-09-30"
"","Ethan Bartlow","HOU","2021","D","$81,375","$88,875","2021-04-15"
"","Ethan Bartlow","HOU","2021","D","$81,375","$88,875","2021-09-30"
"","Ben Mines","CIN","2022","M","$84,000","$88,840","2022-04-15"
"","Ben Mines","CIN","2022","M","$84,000","$88,840","2022-09-02"
"","Joshua Atencio","SEA","2022","M","$84,000","$88,557","2022-04-15"
"","Joshua Atencio","SEA","2022","M","$84,000","$88,557","2022-09-02"
"","Marcus Godinho","VAN","2022","D","$85,444","$88,444","2022-04-15"
"","Marcus Godinho","VAN","2022","D","$85,444","$88,444","2022-09-02"
"","Cole Turner","PHI","2021","M","$85,444","$88,444","2021-04-15"
"","Cole Turner","PHI","2021","M","$85,444","$88,444","2021-09-30"
"","Jacob Greene","DCU","2022","D","$85,444","$88,444","2022-04-15"
"","Jacob Greene","DCU","2022","D","$85,444","$88,444","2022-09-02"
"","Osvaldo Cisneros","SKC","2023","M","$85,444","$88,444","2023-04-30"
"","Anthony Sorenson","PHI","2022","M","$85,444","$88,444","2022-04-15"
"","Anthony Sorenson","PHI","2022","M","$85,444","$88,444","2022-09-02"
"","Jonathan Sirois","MTL","2022","GK","$84,000","$88,319","2022-04-15"
"","Bode Davis","RSL","2022","M","$84,000","$88,294","2022-04-15"
"","Bode Davis","RSL","2022","M","$84,000","$88,294","2022-09-02"
"","Moses Nyeman","DCU","2021","M","$85,444","$88,230","2021-04-15"
"","Moses Nyeman","DCU","2021","M","$85,444","$88,230","2021-09-30"
"","Brady Scott","CLB","2023","GK","$88,200","$88,200","2023-04-30"
"","Jack Skahan","SJE","2023","M","$88,200","$88,200","2023-04-30"
"","Hassan Ndam","NYRB","2023","D","$88,200","$88,200","2023-04-30"
"","Luke Haakenson","NSH","2023","F","$88,200","$88,200","2023-04-30"
"","Kendall Burks","CHI","2023","D","$88,200","$88,200","2023-04-30"
"","Logan Ketterer","MTL","2023","GK","$88,200","$88,200","2023-04-30"
"","Abraham Rodriguez","COL","2023","GK","$88,200","$88,200","2023-04-30"
"","Jonathan Bell","STL","2023","D","$88,200","$88,200","2023-04-30"
"","Osvaldo Alonso","ATL","2023","D","$88,200","$88,200","2023-04-30"
"","Evan Bush","CLB","2023","GK","$88,200","$88,200","2023-04-30"
"","Evan Louro","CIN","2023","GK","$88,200","$88,200","2023-04-30"
"","Matthew Nocita","NYRB","2023","D","$88,200","$88,200","2023-04-30"
"","Damian Rivera","NER","2023","M","$88,200","$88,200","2023-04-30"
"","Wikelman Carmona","NYRB","2023","M","$85,444","$88,194","2023-04-30"
"","Casey Walls","SJE","2021","D","$85,000","$88,000","2021-04-15"
"","Casey Walls","SJE","2021","D","$85,000","$88,000","2021-09-30"
"","Nathan Ordaz","LAFC","2023","F","$85,444","$87,944","2023-04-30"
"","Paul Marie","SJE","2021","D","$81,375","$87,908","2021-04-15"
"","Paul Marie","SJE","2021","D","$81,375","$87,908","2021-09-30"
"","Beckham Sunderland","CIN","2022","GK","$84,000","$87,863","2022-04-15"
"","Beckham Sunderland","CIN","2022","GK","$84,000","$87,863","2022-09-02"
"","Laurence Wyke","NSH","2023","D","$85,444","$87,777","2023-04-30"
"","Benjamin Martino","NSH","2023","GK","$67,360","$87,610","2023-04-30"
"","Bento Estrela","NYRB","2021","M","$63,547","$87,547","2021-04-15"
"","Bento Estrela","NYRB","2021","M","$63,547","$87,547","2021-09-30"
"","Lukas MacNaughton","NSH","2023","D","$85,444","$87,544","2023-04-30"
"","Nathan Harriel","PHI","2021","D","$70,000","$87,500","2021-04-15"
"","Nathan Harriel","PHI","2021","D","$70,000","$87,500","2021-09-30"
"","Julian Gaines","LAFC","2022","F","$85,444","$87,444","2022-04-15"
"","Julian Gaines","LAFC","2022","F","$85,444","$87,444","2022-09-02"
"","Bryan Meredith","NSH","2021","GK","$81,375","$87,375","2021-04-15"
"","Bryan Meredith","NSH","2021","GK","$81,375","$87,375","2021-09-30"
"","Callum Montgomery","MIN","2022","D","$85,444","$87,361","2022-04-15"
"","Callum Montgomery","MIN","2022","D","$85,444","$87,361","2022-09-02"
"","Alex Monis","CHI","2023","F","$85,444","$87,344","2023-04-30"
"","Allan Rodriguez","CHI","2023","D","$85,444","$87,344","2023-04-30"
"","Javier Casas","CHI","2023","M","$85,444","$87,344","2023-04-30"
"","Serge Ngoma","NYRB","2023","F","$67,360","$87,312","2023-04-30"
"","Adam Saldana","LAG","2021","M","$81,375","$87,309","2021-04-15"
"","Adam Saldana","LAG","2021","M","$81,375","$87,309","2021-09-30"
"","Caleb Wiley","ATL","2023","D","$85,444","$87,044","2023-04-30"
"","Ben Lundt","CIN","2021","GK","$85,444","$87,019","2021-04-15"
"","Ben Lundt","CIN","2021","GK","$85,444","$87,019","2021-09-30"
"","Orrin McKinze Gaines II","CLT","2022","F","$84,000","$86,750","2022-04-15"
"","Orrin McKinze Gaines II","CLT","2022","F","$84,000","$86,750","2022-09-02"
"","Jordan Perruzza","TOR","2022","F","$84,000","$86,500","2022-04-15"
"","Jordan Perruzza","TOR","2022","F","$84,000","$86,500","2022-09-02"
"","Harrison Robledo","CIN","2022","F","$65,500","$86,391","2022-04-15"
"","Harrison Robledo","CIN","2022","F","$65,500","$86,391","2022-09-02"
"","Tomás Romero","LAFC","2021","GK","$81,375","$86,375","2021-04-15"
"","Tomás Romero","LAFC","2021","GK","$81,375","$86,375","2021-09-30"
"","John Tolkin","NYRB","2021","D","$81,375","$86,375","2021-09-30"
"","Ben Mines","CIN","2021","M","$81,375","$86,239","2021-04-15"
"","Ben Mines","CIN","2021","M","$81,375","$86,239","2021-09-30"
"","Lukas MacNaughton","TOR","2022","D","$84,000","$86,100","2022-04-15"
"","Lukas MacNaughton","TOR","2022","D","$84,000","$86,100","2022-09-02"
"","Nolan Norris","FCD","2023","D","$67,360","$86,002","2023-04-30"
"","Alex Monis","CHI","2022","M","$84,000","$85,900","2022-04-15"
"","Alex Monis","CHI","2022","M","$84,000","$85,900","2022-09-02"
"","Allan Rodriguez","CHI","2022","M","$84,000","$85,900","2022-04-15"
"","Allan Rodriguez","CHI","2022","M","$84,000","$85,900","2022-09-02"
"","Chris Brady","CHI","2022","GK","$84,000","$85,900","2022-04-15"
"","Javier Casas","CHI","2022","M","$84,000","$85,900","2022-04-15"
"","Javier Casas","CHI","2022","M","$84,000","$85,900","2022-09-02"
"","Jackson Hopkins","DCU","2023","F","$85,444","$85,730","2023-04-30"
"","Karifa Yao","MTL","2021","D","$81,375","$85,591","2021-04-15"
"","Karifa Yao","MTL","2021","D","$81,375","$85,591","2021-09-30"
"","Moise Bombito","COL","2023","D","$67,360","$85,572","2023-04-30"
"","Reed Baker-Whiting","SEA","2022","M","$65,500","$85,500","2022-04-15"
"","Reed Baker-Whiting","SEA","2022","M","$65,500","$85,500","2022-09-02"
"","Serge Ngoma","NYRB","2022","F","$65,500","$85,451","2022-04-15"
"","Serge Ngoma","NYRB","2022","F","$65,500","$85,451","2022-09-02"
"","Wyatt Omsberg","CHI","2021","D","$85,444","$85,444","2021-04-15"
"","Wyatt Omsberg","CHI","2021","D","$85,444","$85,444","2021-09-30"
"","Aiden McFadden","ATL","2023","D","$85,444","$85,444","2023-04-30"
"","Ryan Spaulding","NER","2023","D","$85,444","$85,444","2023-04-30"
"","Danny Musovski","LAFC","2021","F","$85,444","$85,444","2021-04-15"
"","Danny Musovski","LAFC","2021","F","$85,444","$85,444","2021-09-30"
"","Michael Baldisimo","SJE","2023","D","$85,444","$85,444","2023-04-30"
"","Luis Zamudio","DCU","2023","GK","$85,444","$85,444","2023-04-30"
"","Oskar Aegren","SJE","2023","D","$85,444","$85,444","2023-04-30"
"","Eriq Zavaleta","LAG","2023","D","$85,444","$85,444","2023-04-30"
"","Roger Espinoza","SKC","2023","M","$85,444","$85,444","2023-04-30"
"","Felipe Valencia","MIA","2023","F","$85,444","$85,444","2023-04-30"
"","Jake LaCava","MIA","2023","F","$85,444","$85,444","2023-04-30"
"","Keegan Hughes","CLB","2023","D","$85,444","$85,444","2023-04-30"
"","Kamal Miller","MTL","2021","D","$85,444","$85,444","2021-04-15"
"","Kamal Miller","MTL","2021","D","$85,444","$85,444","2021-09-30"
"","Jake Morris","CLB","2023","D","$85,444","$85,444","2023-04-30"
"","Gaoussou Samake","DCU","2023","D","$85,444","$85,444","2023-04-30"
"","Dylan Castanheira","ATL","2022","GK","$85,444","$85,444","2022-04-15"
"","Dylan Castanheira","ATL","2022","GK","$85,444","$85,444","2022-09-02"
"","Héctor Jiménez","ATX","2023","D","$85,444","$85,444","2023-04-30"
"","Michael Creek","STL","2023","GK","$85,444","$85,444","2023-04-30"
"","Abraham Romero","LAFC","2023","GK","$85,444","$85,444","2023-04-30"
"","Kevin O'Toole","NYC","2023","D","$85,444","$85,444","2023-04-30"
"","Hayden Sargis","DCU","2023","D","$85,444","$85,444","2023-04-30"
"","Adam Armour","CLT","2023","D","$85,444","$85,444","2023-04-30"
"","Wilfredo Rivera","ORL","2023","F","$85,444","$85,444","2023-04-30"
"","Abdoulaye Cissoko","SEA","2023","D","$85,444","$85,444","2023-04-30"
"","Anthony Marcucci","NYRB","2023","GK","$85,444","$85,444","2023-04-30"
"","Eric Dick","CLB","2021","GK","$85,444","$85,444","2021-04-15"
"","Eric Dick","CLB","2021","GK","$85,444","$85,444","2021-09-30"
"","Eric Dick","MIN","2023","GK","$85,444","$85,444","2023-04-30"
"","Foster Langsdorf","MIN","2021","F","$85,444","$85,444","2021-04-15"
"","Collen Warner","COL","2023","M","$85,444","$85,444","2023-04-30"
"","Ifunanyachi Achara","HOU","2023","F","$85,444","$85,444","2023-04-30"
"","Maciel","NER","2023","M","$85,444","$85,444","2023-04-30"
"","Michael Nelson","HOU","2021","GK","$85,444","$85,444","2021-04-15"
"","Michael Nelson","HOU","2021","GK","$85,444","$85,444","2021-09-30"
"","Vuk Latinovich","NYC","2022","D","$85,444","$85,444","2022-04-15"
"","Vuk Latinovich","NYC","2022","D","$85,444","$85,444","2022-09-02"
"","Kyle Hiebert","STL","2023","D","$85,444","$85,444","2023-04-30"
"","Samuel Adeniran","STL","2023","F","$85,444","$85,444","2023-04-30"
"","Handwalla Bwana","NSH","2021","F","$85,444","$85,444","2021-04-15"
"","Handwalla Bwana","NSH","2021","F","$85,444","$85,444","2021-09-30"
"","Elliot Panicco","NSH","2022","GK","$85,444","$85,444","2022-04-15"
"","Elliot Panicco","NSH","2022","GK","$85,444","$85,444","2022-09-02"
"","Alex De John","ATL","2022","D","$85,444","$85,444","2022-04-15"
"","Alex De John","ATL","2022","D","$85,444","$85,444","2022-09-02"
"","Theodore Ku-Dipietro","DCU","2023","M","$85,444","$85,444","2023-04-30"
"","Adam Grinwis","ORL","2022","GK","$85,444","$85,444","2022-04-15"
"","Adam Grinwis","ORL","2022","GK","$85,444","$85,444","2022-09-02"
"","Adam Grinwis","ORL","2023","GK","$85,444","$85,444","2023-04-30"
"","Justin vom Steeg","LAG","2021","GK","$85,444","$85,444","2021-04-15"
"","Justin vom Steeg","LAG","2021","GK","$85,444","$85,444","2021-09-30"
"","Matt LaGrassa","NSH","2021","M","$85,444","$85,444","2021-04-15"
"","Matt LaGrassa","NSH","2021","M","$85,444","$85,444","2021-09-30"
"","Tate Schmitt","HOU","2023","D","$85,444","$85,444","2023-04-30"
"","Tony Rocha","NYC","2021","M","$85,444","$85,444","2021-04-15"
"","Tony Rocha","NYC","2021","M","$85,444","$85,444","2021-09-30"
"","Maikel Chang","RSL","2021","M","$85,444","$85,444","2021-04-15"
"","Maikel Chang","RSL","2021","M","$85,444","$85,444","2021-09-30"
"","Graham Smith","SKC","2021","D","$85,444","$85,444","2021-04-15"
"","Graham Smith","SKC","2021","D","$85,444","$85,444","2021-09-30"
"","Daniel Crisostomo","LAFC","2023","D","$85,444","$85,444","2023-04-30"
"","Tega Ikoba","POR","2022","F","$85,444","$85,444","2022-04-15"
"","Tega Ikoba","POR","2022","F","$85,444","$85,444","2022-09-02"
"","Simon Colyn","VAN","2022","M","$85,444","$85,444","2022-04-15"
"","Lucas Bartlett","STL","2023","D","$85,444","$85,444","2023-04-30"
"","Mikey Ambrose","ATL","2022","D","$85,444","$85,444","2022-04-15"
"","Mikey Ambrose","ATL","2022","D","$85,444","$85,444","2022-09-02"
"","Jaziel Orozco","RSL","2023","D","$85,444","$85,444","2023-04-30"
"","Pablo Bonilla","POR","2021","D","$85,444","$85,444","2021-04-15"
"","Pablo Bonilla","POR","2021","D","$85,444","$85,444","2021-09-30"
"","Ian Hoffman","HOU","2022","D","$85,444","$85,444","2022-04-15"
"","Ian Hoffman","HOU","2022","D","$85,444","$85,444","2022-09-02"
"","Tsiki Ntsabeleng","FCD","2023","M","$85,444","$85,444","2023-04-30"
"","Justin Rasmussen","POR","2023","D","$85,444","$85,444","2023-04-30"
"","Justin Haak","NYC","2022","M","$85,444","$85,444","2022-04-15"
"","Justin Haak","NYC","2022","M","$85,444","$85,444","2022-09-02"
"","Kwaku Owusu","NYC","2022","D","$85,444","$85,444","2022-04-15"
"","Kwaku Owusu","NYC","2022","D","$85,444","$85,444","2022-09-02"
"","Cody Mizell","NYC","2022","GK","$85,444","$85,444","2022-04-15"
"","Cody Mizell","NYC","2022","GK","$85,444","$85,444","2022-09-02"
"","Cody Mizell","NYC","2023","GK","$85,444","$85,444","2023-04-30"
"","Jon Kempin","DCU","2021","GK","$85,444","$85,444","2021-04-15"
"","Jon Kempin","DCU","2021","GK","$85,444","$85,444","2021-09-30"
"","Joseph Rosales","MIN","2023","M","$85,444","$85,444","2023-04-30"
"","Efrain Morales","ATL","2023","D","$85,444","$85,444","2023-04-30"
"","Tomas Gomez","RSL","2023","GK","$85,444","$85,444","2023-04-30"
"","Miguel Berry","CLB","2021","F","$85,444","$85,444","2021-04-15"
"","Miguel Berry","CLB","2021","F","$85,444","$85,444","2021-09-30"
"","Jeremy Kelly","COL","2021","D","$85,444","$85,444","2021-04-15"
"","Jeremy Kelly","COL","2021","D","$85,444","$85,444","2021-09-30"
"","Clément Diop","ATL","2023","GK","$85,444","$85,444","2023-04-30"
"","Justin Portillo","RSL","2021","M","$85,444","$85,444","2021-04-15"
"","Justin Portillo","RSL","2021","M","$85,444","$85,444","2021-09-30"
"","Amet Korca","FCD","2023","D","$85,444","$85,444","2023-04-30"
"","Tomás Gómez","RSL","2023","GK","$85,444","$85,444","2023-04-30"
"","Robert Castellanos","SKC","2023","D","$85,444","$85,444","2023-04-30"
"","Joshua Yaro","STL","2023","D","$85,444","$85,444","2023-04-30"
"","Kai Koreniuk","LAG","2021","M","$85,444","$85,444","2021-04-15"
"","Kai Koreniuk","LAG","2021","M","$85,444","$85,444","2021-09-30"
"","D.J. Taylor","MIN","2022","M","$85,444","$85,444","2022-04-15"
"","D.J. Taylor","MIN","2022","M","$85,444","$85,444","2022-09-02"
"","Harrison Afful","CLT","2023","D","$85,444","$85,444","2023-04-30"
"","Ryan Sailor","MIA","2023","D","$85,444","$85,444","2023-04-30"
"","Julian Dunn-Johnson","TOR","2021","D","$85,444","$85,444","2021-04-15"
"","Julian Dunn-Johnson","TOR","2021","D","$85,444","$85,444","2021-09-30"
"","Matt Lampson","CLB","2021","GK","$85,444","$85,444","2021-04-15"
"","Renzo Zambrano","POR","2021","M","$85,444","$85,444","2021-04-15"
"","Renzo Zambrano","POR","2021","M","$85,444","$85,444","2021-09-30"
"","Kyle Zobeck","FCD","2021","GK","$85,444","$85,444","2021-04-15"
"","Kyle Zobeck","FCD","2021","GK","$85,444","$85,444","2021-09-30"
"","Amar Sejdic","ATL","2022","M","$85,444","$85,444","2022-04-15"
"","Amar Sejdic","ATL","2022","M","$85,444","$85,444","2022-09-02"
"","Mason Stajduhar","ORL","2021","GK","$85,444","$85,444","2021-04-15"
"","Mason Stajduhar","ORL","2021","GK","$85,444","$85,444","2021-09-30"
"","Jackson Ragen","SEA","2023","D","$85,444","$85,444","2023-04-30"
"","Oliver Larraz","COL","2023","M","$85,444","$85,444","2023-04-30"
"","Felipe","ORL","2023","M","$85,444","$85,444","2023-04-30"
"","Jeffrey Gal","CHI","2023","GK","$85,444","$85,444","2023-04-30"
"","Felipe Hernandez","SKC","2022","M","$85,444","$85,444","2022-04-15"
"","David Bingham","POR","2023","GK","$85,444","$85,444","2023-04-30"
"","Kimarni Smith","DCU","2022","M","$85,444","$85,444","2022-04-15"
"","Kimarni Smith","DCU","2022","M","$85,444","$85,444","2022-09-02"
"","Daniel Aguirre","LAG","2023","M","$85,444","$85,444","2023-04-30"
"","Zarek Valentin","MIN","2023","D","$85,444","$85,444","2023-04-30"
"","Jake Davis","SKC","2023","M","$85,444","$85,444","2023-04-30"
"","Jean-Claude Ngando","VAN","2023","D","$67,360","$85,359","2023-04-30"
"","Andrew Brody","RSL","2021","M","$81,375","$85,208","2021-04-15"
"","Andrew Brody","RSL","2021","M","$81,375","$85,208","2021-09-30"
"","Antonio Carrera","FCD","2022","GK","$65,500","$85,019","2022-04-15"
"","Antonio Carrera","FCD","2022","GK","$65,500","$85,019","2022-09-02"
"","José Van Rankin","POR","2022","D","$85,000","$85,000","2022-04-15"
"","José Van Rankin","POR","2022","D","$85,000","$85,000","2022-09-02"
"","Jairo Quinteros","MIA","2022","D","$85,000","$85,000","2022-04-15"
"","Rocco Romeo","TOR","2021","D","$81,250","$84,641","2021-04-15"
"","Rocco Romeo","TOR","2021","D","$81,250","$84,641","2021-09-30"
"","Cody Cropper","CIN","2021","GK","$81,375","$84,427","2021-04-15"
"","Cameron Duke","SKC","2021","M","$81,375","$84,375","2021-04-15"
"","Cameron Duke","SKC","2021","M","$81,375","$84,375","2021-09-30"
"","Marcus Godinho","VAN","2021","D","$81,375","$84,375","2021-09-30"
"","Maximo Carrizo","NYC","2022","M","$65,500","$84,357","2022-09-02"
"","Eriq Zavaleta","TOR","2021","D","$81,375","$84,219","2021-04-15"
"","Orrin McKinze Gaines II","ATX","2021","F","$81,375","$84,125","2021-09-30"
"","Brady Scott","CLB","2022","GK","$84,000","$84,000","2022-04-15"
"","Brady Scott","CLB","2022","GK","$84,000","$84,000","2022-09-02"
"","Jack Skahan","SJE","2022","M","$84,000","$84,000","2022-04-15"
"","Jack Skahan","SJE","2022","M","$84,000","$84,000","2022-09-02"
"","Michael Edwards","COL","2022","D","$84,000","$84,000","2022-04-15"
"","Michael Edwards","COL","2022","D","$84,000","$84,000","2022-09-02"
"","Earl Edwards Jr.","NER","2022","GK","$84,000","$84,000","2022-04-15"
"","Earl Edwards Jr.","NER","2022","GK","$84,000","$84,000","2022-09-02"
"","Eriq Zavaleta","LAG","2022","D","$84,000","$84,000","2022-04-15"
"","Eriq Zavaleta","LAG","2022","D","$84,000","$84,000","2022-09-02"
"","Ian Fray","MIA","2022","D","$84,000","$84,000","2022-04-15"
"","Ian Fray","MIA","2022","D","$84,000","$84,000","2022-09-02"
"","Jackson Conway","ATL","2022","F","$84,000","$84,000","2022-04-15"
"","Jackson Conway","ATL","2022","F","$84,000","$84,000","2022-09-02"
"","Gaoussou Samake","DCU","2022","D","$84,000","$84,000","2022-04-15"
"","Gaoussou Samake","DCU","2022","D","$84,000","$84,000","2022-09-02"
"","Cody Cropper","VAN","2022","GK","$84,000","$84,000","2022-04-15"
"","Cody Cropper","VAN","2022","GK","$84,000","$84,000","2022-09-02"
"","George Fochive","POR","2022","M","$84,000","$84,000","2022-04-15"
"","George Fochive","POR","2022","M","$84,000","$84,000","2022-09-02"
"","Eric Dick","MIN","2022","GK","$84,000","$84,000","2022-04-15"
"","Eric Dick","MIN","2022","GK","$84,000","$84,000","2022-09-02"
"","Jared Stroud","ATX","2022","M","$84,000","$84,000","2022-04-15"
"","Jared Stroud","ATX","2022","M","$84,000","$84,000","2022-09-02"
"","Cal Jennings","LAFC","2022","F","$84,000","$84,000","2022-04-15"
"","Cal Jennings","LAFC","2022","F","$84,000","$84,000","2022-09-02"
"","Bryan Meredith","NSH","2022","GK","$84,000","$84,000","2022-04-15"
"","Bryan Meredith","NSH","2022","GK","$84,000","$84,000","2022-09-02"
"","Collen Warner","COL","2022","M","$84,000","$84,000","2022-04-15"
"","Collen Warner","COL","2022","M","$84,000","$84,000","2022-09-02"
"","Ifunanyachi Achara","TOR","2022","M","$84,000","$84,000","2022-04-15"
"","Ifunanyachi Achara","TOR","2022","M","$84,000","$84,000","2022-09-02"
"","Blake Bodily","POR","2022","M","$84,000","$84,000","2022-04-15"
"","Blake Bodily","POR","2022","M","$84,000","$84,000","2022-09-02"
"","Nick Hagglund","CIN","2022","D","$84,000","$84,000","2022-04-15"
"","Nick Hagglund","CIN","2022","D","$84,000","$84,000","2022-09-02"
"","Hassan Ndam","NYRB","2022","D","$84,000","$84,000","2022-09-02"
"","Justin vom Steeg","POR","2022","GK","$84,000","$84,000","2022-04-15"
"","Justin vom Steeg","POR","2022","GK","$84,000","$84,000","2022-09-02"
"","Bernard Kamungo","FCD","2022","M","$84,000","$84,000","2022-09-02"
"","Luke Haakenson","NSH","2022","M","$84,000","$84,000","2022-04-15"
"","Luke Haakenson","NSH","2022","M","$84,000","$84,000","2022-09-02"
"","Kendall Burks","CHI","2022","D","$84,000","$84,000","2022-04-15"
"","Kendall Burks","CHI","2022","D","$84,000","$84,000","2022-09-02"
"","Lucas Bartlett","FCD","2022","D","$84,000","$84,000","2022-04-15"
"","Lucas Bartlett","FCD","2022","D","$84,000","$84,000","2022-09-02"
"","Erik Hurtado","CLB","2022","F","$84,000","$84,000","2022-04-15"
"","Erik Hurtado","CLB","2022","F","$84,000","$84,000","2022-09-02"
"","Kenneth Vermeer","CIN","2022","GK","$84,000","$84,000","2022-04-15"
"","Kenneth Vermeer","CIN","2022","GK","$84,000","$84,000","2022-09-02"
"","Marcelo Palomino","HOU","2022","M","$84,000","$84,000","2022-04-15"
"","Marcelo Palomino","HOU","2022","M","$84,000","$84,000","2022-09-02"
"","Logan Ketterer","MTL","2022","GK","$84,000","$84,000","2022-04-15"
"","Abraham Rodriguez","COL","2022","GK","$84,000","$84,000","2022-04-15"
"","Abraham Rodriguez","COL","2022","GK","$84,000","$84,000","2022-09-02"
"","Jon Kempin","DCU","2022","GK","$84,000","$84,000","2022-04-15"
"","Jon Kempin","DCU","2022","GK","$84,000","$84,000","2022-09-02"
"","Jonathan Bell","NER","2022","D","$84,000","$84,000","2022-04-15"
"","Jonathan Bell","NER","2022","D","$84,000","$84,000","2022-09-02"
"","Osvaldo Alonso","ATL","2022","M","$84,000","$84,000","2022-04-15"
"","Osvaldo Alonso","ATL","2022","M","$84,000","$84,000","2022-09-02"
"","Sacha Kljestan","LAG","2022","M","$84,000","$84,000","2022-04-15"
"","Sacha Kljestan","LAG","2022","M","$84,000","$84,000","2022-09-02"
"","Evan Bush","CLB","2022","GK","$84,000","$84,000","2022-04-15"
"","Evan Bush","CLB","2022","GK","$84,000","$84,000","2022-09-02"
"","Tomas Gomez","RSL","2022","GK","$84,000","$84,000","2022-04-15"
"","Tomas Gomez","RSL","2022","GK","$84,000","$84,000","2022-09-02"
"","Evan Louro","CIN","2022","GK","$84,000","$84,000","2022-09-02"
"","Sami Guediri","DCU","2022","D","$84,000","$84,000","2022-09-02"
"","Gedion Zelalem","NYC","2022","M","$84,000","$84,000","2022-04-15"
"","Gedion Zelalem","NYC","2022","M","$84,000","$84,000","2022-09-02"
"","Nicolás Mezquida","COL","2022","M","$84,000","$84,000","2022-04-15"
"","Tomás Gómez","RSL","2022","GK","$84,000","$84,000","2022-04-15"
"","Edwin Munjoma","FCD","2022","D","$84,000","$84,000","2022-04-15"
"","Edwin Munjoma","FCD","2022","D","$84,000","$84,000","2022-09-02"
"","Robert Castellanos","NSH","2022","D","$84,000","$84,000","2022-04-15"
"","Robert Castellanos","NSH","2022","D","$84,000","$84,000","2022-09-02"
"","Matthew Nocita","NYRB","2022","D","$84,000","$84,000","2022-09-02"
"","Zac McGraw","POR","2022","D","$84,000","$84,000","2022-04-15"
"","Zac McGraw","POR","2022","D","$84,000","$84,000","2022-09-02"
"","Kaveh Rad","SKC","2022","D","$84,000","$84,000","2022-04-15"
"","Kaveh Rad","SKC","2022","D","$84,000","$84,000","2022-09-02"
"","Tosaint Ricketts","VAN","2022","F","$84,000","$84,000","2022-04-15"
"","Tosaint Ricketts","VAN","2022","F","$84,000","$84,000","2022-09-02"
"","Jasper Löeffelsend","RSL","2022","M","$84,000","$84,000","2022-04-15"
"","Jasper Löeffelsend","RSL","2022","M","$84,000","$84,000","2022-09-02"
"","Damian Rivera","NER","2022","M","$84,000","$84,000","2022-04-15"
"","Damian Rivera","NER","2022","M","$84,000","$84,000","2022-09-02"
"","Carlos Harvey","LAG","2022","D","$84,000","$84,000","2022-04-15"
"","Carlos Harvey","LAG","2022","D","$84,000","$84,000","2022-09-02"
"","Dom Dwyer","ATL","2022","F","$84,000","$84,000","2022-04-15"
"","Dom Dwyer","ATL","2022","F","$84,000","$84,000","2022-09-02"
"","Sebastian Breza","MTL","2022","GK","$84,000","$84,000","2022-04-15"
"","Richard Sánchez","LAG","2022","GK","$84,000","$84,000","2022-04-15"
"","Richard Sánchez","LAG","2022","GK","$84,000","$84,000","2022-09-02"
"","Felipe","ATX","2022","M","$84,000","$84,000","2022-04-15"
"","Felipe","ATX","2022","M","$84,000","$84,000","2022-09-02"
"","Zico Bailey","CIN","2022","D","$84,000","$84,000","2022-04-15"
"","Zico Bailey","CIN","2022","D","$84,000","$84,000","2022-09-02"
"","David Bingham","POR","2022","GK","$84,000","$84,000","2022-04-15"
"","David Bingham","POR","2022","GK","$84,000","$84,000","2022-09-02"
"","Nico Lemoine","HOU","2022","F","$84,000","$84,000","2022-04-15"
"","Nico Lemoine","HOU","2022","F","$84,000","$84,000","2022-09-02"
"","Cruz Medina","SJE","2022","M","$65,500","$83,894","2022-09-02"
"","Fanendo Adi","MIN","2021","F","$81,375","$83,875","2021-09-30"
"","Christian McFarlane","NYC","2022","M","$65,500","$83,756","2022-04-15"
"","Christian McFarlane","NYC","2022","M","$65,500","$83,756","2022-09-02"
"","Brooklyn Raines","HOU","2022","M","$65,500","$83,563","2022-04-15"
"","Brooklyn Raines","HOU","2022","M","$65,500","$83,563","2022-09-02"
"","Reed Baker-Whiting","SEA","2021","M","$63,547","$83,547","2021-09-30"
"","Antonio Leone","LAFC","2021","D","$81,375","$83,375","2021-04-15"
"","Antonio Leone","LAFC","2021","D","$81,375","$83,375","2021-09-30"
"","Julian Gaines","LAFC","2021","D","$81,375","$83,375","2021-09-30"
"","Alfonso Ocampo-Chavez","ATX","2023","F","$67,360","$83,360","2023-04-30"
"","Tarik Scott","FCD","2023","F","$67,360","$83,302","2023-04-30"
"","Callum Montgomery","MIN","2021","D","$81,375","$83,292","2021-04-15"
"","Callum Montgomery","MIN","2021","D","$81,375","$83,292","2021-09-30"
"","Ben Bender","CLT","2022","M","$65,500","$83,000","2022-04-15"
"","Ben Bender","CLT","2022","M","$65,500","$83,000","2022-09-02"
"","Michee Ngalina","LAFC","2021","F","$81,375","$82,875","2021-09-30"
"","Nimfasha Berchimas","CLT","2023","F","$67,360","$82,294","2023-04-30"
"","Christian McFarlane","NYC","2021","D","$63,547","$81,803","2021-09-30"
"","Jude Wellings","RSL","2022","M","$65,500","$81,500","2022-04-15"
