"Date","Time","Home","HG","HxGt","HxGp","Away","AG","AxGt","AxGp","GD","xGDt","xGDp","Final","HxPts","AxPts"
"2023-03-25","18:30 CDT","DCU","1","1.39","1.40","NER","2","1.83","1.89","-1","-0.44","-0.50","-1","1.02","1.74"
"2023-03-25","18:30 CDT","CLB","6","1.79","1.79","ATL","1","0.10","0.10","5","1.68","1.68","5","2.67","0.19"
"2023-03-25","18:30 CDT","MIA","2","0.79","0.79","CHI","3","1.58","1.62","-1","-0.80","-0.84","-1","0.76","1.99"
"2023-03-25","15:30 CDT","POR","0","0.97","0.97","LAG","0","1.15","1.15","0","-0.17","-0.17","0","1.17","1.53"
"2023-03-18","21:30 CDT","LAG","1","1.73","1.73","VAN","1","1.16","1.16","0","0.57","0.57","0","1.83","0.91"
"2023-03-18","20:30 CDT","COL","1","0.95","0.98","MIN","2","1.10","1.10","-1","-0.16","-0.12","-1","1.13","1.53"
"2023-03-18","19:30 CDT","HOU","2","1.77","1.79","ATX","0","1.20","1.21","2","0.57","0.57","2","1.81","0.91"
"2023-03-18","19:30 CDT","CHI","3","1.87","1.91","CIN","3","1.30","1.30","0","0.58","0.61","0","1.78","0.95"
"2023-03-18","19:30 CDT","STL","3","2.69","2.75","SJE","0","1.11","1.15","3","1.58","1.61","3","2.42","0.43"
"2023-03-18","19:30 CDT","FCD","2","0.81","0.84","SKC","1","1.42","1.42","1","-0.61","-0.58","1","0.75","1.97"
"2023-03-18","18:30 CDT","ATL","5","3.28","3.28","POR","1","0.89","0.89","4","2.39","2.39","4","2.65","0.25"
"2023-03-18","18:30 CDT","NYC","3","1.46","1.46","DCU","2","0.88","0.88","1","0.59","0.59","1","1.87","0.87"
"2023-03-18","18:30 CDT","NYRB","2","1.34","1.40","CLB","1","0.46","0.46","1","0.88","0.95","1","2.06","0.64"
"2023-03-18","18:30 CDT","ORL","1","1.40","1.44","CLT","2","0.70","0.70","-1","0.70","0.74","-1","1.92","0.78"
"2023-03-18","18:30 CDT","NER","1","1.12","1.12","NSH","0","1.54","1.56","1","-0.42","-0.44","1","1.00","1.74"
"2023-03-18","18:30 CDT","TOR","2","1.74","1.75","MIA","0","0.57","0.58","2","1.16","1.18","2","2.25","0.53"
"2023-03-18","18:30 CDT","MTL","3","1.70","1.76","PHI","2","0.96","0.96","1","0.74","0.80","1","1.95","0.79"
"2023-03-18","15:00 CDT","SEA","0","1.07","1.30","LAFC","0","0.92","0.92","0","0.15","0.38","0","1.45","1.23"
"2023-03-12","21:30 CDT","LAFC","4","3.21","3.21","NER","0","0.25","0.25","4","2.96","2.96","4","2.96","0.03"
"2023-03-11","21:30 CST","SJE","1","1.26","1.27","COL","0","0.27","0.27","1","0.99","1.00","1","2.21","0.49"
"2023-03-11","21:30 CST","POR","1","0.89","0.91","STL","2","0.92","0.92","-1","-0.03","-0.01","-1","1.29","1.35"
"2023-03-11","20:30 CST","RSL","1","0.95","0.95","ATX","2","1.13","1.15","-1","-0.17","-0.19","-1","1.17","1.51"
"2023-03-11","19:30 CST","MIN","1","1.34","1.65","NYRB","1","1.16","1.16","0","0.19","0.50","0","1.50","1.18"
"2023-03-11","19:30 CST","NSH","2","1.42","1.42","MTL","0","0.37","0.37","2","1.06","1.06","2","2.26","0.49"
"2023-03-11","19:30 CST","SKC","0","1.34","1.35","LAG","0","0.36","0.36","0","0.98","0.99","0","2.18","0.53"
"2023-03-11","18:30 CST","TOR","1","0.76","0.76","CLB","1","1.84","1.89","0","-1.08","-1.12","0","0.52","2.27"
"2023-03-11","18:30 CST","DCU","1","1.67","1.69","ORL","1","1.00","1.00","0","0.66","0.69","0","1.85","0.86"
"2023-03-11","18:30 CST","NYC","0","1.01","1.01","MIA","0","0.27","0.27","0","0.74","0.75","1","2.02","0.62"
"2023-03-11","18:30 CST","PHI","1","0.71","0.71","CHI","0","1.04","1.04","1","-0.33","-0.33","1","1.11","1.54"
"2023-03-11","18:30 CST","CIN","1","0.67","0.67","SEA","0","0.60","0.60","1","0.07","0.07","1","1.39","1.22"
"2023-03-11","16:00 CST","VAN","0","1.02","1.02","FCD","1","1.10","1.10","-1","-0.07","-0.07","0","1.34","1.36"
"2023-03-11","11:00 CST","CLT","0","1.71","1.72","ATL","3","1.26","1.26","-3","0.45","0.46","-3","1.73","1.03"
"2023-03-04","21:30 CST","SEA","2","2.61","2.71","RSL","0","0.44","0.44","2","2.18","2.27","2","2.71","0.20"
"2023-03-04","21:30 CST","SJE","2","1.86","1.87","VAN","1","0.89","0.90","1","0.98","0.98","1","2.03","0.74"
"2023-03-04","20:30 CST","COL","0","1.64","1.64","SKC","0","0.81","0.81","0","0.82","0.82","0","2.05","0.70"
"2023-03-04","19:30 CST","ATX","1","1.55","1.55","MTL","0","0.70","0.70","1","0.85","0.84","1","2.05","0.68"
"2023-03-04","19:30 CST","FCD","3","1.58","1.58","LAG","1","1.65","1.65","2","-0.07","-0.07","2","1.38","1.34"
"2023-03-04","19:30 CST","CHI","1","0.94","0.95","NYC","1","1.37","1.40","0","-0.43","-0.45","0","1.02","1.69"
"2023-03-04","19:30 CST","STL","2","1.52","1.52","CLT","1","0.54","0.54","1","0.98","0.97","2","2.20","0.53"
"2023-03-04","18:30 CST","MIA","2","0.56","0.56","PHI","0","1.00","1.00","2","-0.45","-0.45","2","0.89","1.77"
"2023-03-04","18:30 CST","ORL","0","0.35","0.36","CIN","0","1.39","1.40","0","-1.04","-1.04","0","0.50","2.22"
"2023-03-04","18:30 CST","NYRB","0","0.47","0.47","NSH","0","0.27","0.27","0","0.20","0.20","0","1.43","1.03"
"2023-03-04","18:30 CST","ATL","1","0.75","0.76","TOR","1","0.31","0.31","0","0.45","0.45","0","1.70","0.86"
"2023-03-04","18:30 CST","CLB","2","1.13","1.13","DCU","0","1.33","1.34","2","-0.20","-0.21","2","1.17","1.54"
"2023-03-04","18:30 CST","NER","3","1.27","1.27","HOU","0","0.66","0.66","3","0.61","0.61","3","1.93","0.78"
"2023-03-04","15:30 CST","LAFC","3","2.09","2.09","POR","2","1.12","1.23","1","0.97","0.86","1","2.12","0.67"
"2023-02-27","21:00 CST","POR","1","0.59","0.59","SKC","0","0.99","1.00","1","-0.40","-0.41","1","0.99","1.68"
"2023-02-26","19:00 CST","SEA","4","3.77","4.46","COL","0","1.24","1.26","4","2.53","3.20","4","2.69","0.22"
"2023-02-25","21:30 CST","VAN","1","2.13","2.14","RSL","2","1.44","1.45","-1","0.69","0.69","-1","1.84","0.93"
"2023-02-25","19:30 CST","ATX","2","1.32","1.34","STL","3","1.93","1.94","-1","-0.61","-0.61","-1","0.88","1.90"
"2023-02-25","19:30 CST","FCD","0","0.61","0.62","MIN","1","0.74","0.75","-1","-0.13","-0.14","-1","1.12","1.47"
"2023-02-25","18:30 CST","CIN","2","1.87","1.97","HOU","1","1.60","1.63","1","0.27","0.34","1","1.65","1.12"
"2023-02-25","18:30 CST","ORL","1","0.98","1.04","NYRB","0","0.93","0.94","1","0.05","0.10","1","1.41","1.23"
"2023-02-25","18:30 CST","CLT","0","1.16","1.16","NER","1","1.14","1.15","-1","0.02","0.01","-1","1.36","1.35"
"2023-02-25","18:30 CST","DCU","3","1.18","1.19","TOR","2","1.82","1.86","1","-0.64","-0.67","1","0.81","1.90"
"2023-02-25","18:30 CST","PHI","4","3.07","3.38","CLB","0","0.74","0.74","4","2.32","2.64","3","2.80","0.13"
"2023-02-25","18:30 CST","ATL","2","1.94","1.97","SJE","1","1.35","1.35","1","0.59","0.61","1","1.83","0.92"
"2023-02-25","18:30 CST","MIA","2","2.32","2.59","MTL","0","1.77","1.79","2","0.55","0.80","2","1.78","0.99"
"2023-02-25","15:30 CST","NSH","2","1.20","1.20","NYC","0","0.42","0.42","2","0.78","0.78","2","2.06","0.66"
"2022-10-09","16:00 CDT","ATX","1","1.75","1.77","COL","1","1.27","1.27","0","0.48","0.50","0","1.76","0.95"
"2022-10-09","16:00 CDT","HOU","1","0.66","0.70","LAG","3","2.25","2.26","-2","-1.59","-1.56","-2","0.38","2.46"
"2022-10-09","16:00 CDT","MIN","2","1.06","1.07","VAN","0","0.62","0.62","2","0.44","0.44","2","1.75","0.94"
"2022-10-09","16:00 CDT","SEA","2","0.79","0.80","SJE","2","0.98","0.99","0","-0.18","-0.20","0","1.18","1.46"
"2022-10-09","16:00 CDT","FCD","2","1.27","1.27","SKC","1","0.92","0.92","1","0.35","0.34","1","1.60","1.11"
"2022-10-09","16:00 CDT","RSL","3","1.57","1.58","POR","1","0.89","0.89","2","0.68","0.69","2","1.92","0.81"
"2022-10-09","16:00 CDT","LAFC","0","4.16","4.25","NSH","1","1.84","1.97","-1","2.32","2.28","-1","2.59","0.31"
"2022-10-09","13:30 CDT","ATL","1","1.84","1.84","NYC","2","1.53","1.53","-1","0.32","0.31","-1","1.60","1.14"
"2022-10-09","13:30 CDT","MIA","0","0.75","0.75","MTL","3","2.17","2.17","-3","-1.42","-1.42","-2","0.35","2.49"
"2022-10-09","13:30 CDT","NYRB","2","0.79","0.79","CLT","0","0.76","0.76","2","0.03","0.03","2","1.37","1.27"
"2022-10-09","13:30 CDT","PHI","4","2.42","2.47","TOR","0","0.38","0.38","4","2.04","2.09","4","2.70","0.19"
"2022-10-09","13:30 CDT","CHI","1","1.77","1.79","NER","1","1.77","1.77","0","0.00","0.02","0","1.31","1.45"
"2022-10-09","13:30 CDT","ORL","2","1.07","1.16","CLB","1","1.02","1.02","1","0.05","0.15","1","1.40","1.28"
"2022-10-09","13:30 CDT","DCU","2","0.40","0.40","CIN","5","2.05","2.05","-3","-1.65","-1.65","-3","0.26","2.60"
"2022-10-05","19:00 CDT","MIA","4","1.80","1.80","ORL","1","0.75","0.75","3","1.06","1.06","3","2.29","0.48"
"2022-10-05","18:00 CDT","CLT","2","2.55","2.64","CLB","2","1.79","1.80","0","0.76","0.84","0","1.93","0.87"
"2022-10-02","19:30 CDT","NSH","1","1.27","1.27","HOU","2","1.80","1.80","-1","-0.53","-0.53","-1","0.86","1.90"
"2022-10-02","16:00 CDT","SKC","1","1.72","1.79","SEA","0","0.83","0.83","1","0.89","0.95","1","2.08","0.69"
"2022-10-02","14:00 CDT","POR","1","1.28","1.30","LAFC","2","1.44","1.44","-1","-0.16","-0.15","-1","1.28","1.45"
"2022-10-02","12:00 CDT","NYC","2","2.34","2.46","ORL","1","1.46","1.46","1","0.88","1.00","1","2.01","0.76"
"2022-10-01","21:30 CDT","LAG","1","2.49","2.50","RSL","1","1.54","1.54","0","0.95","0.96","0","2.07","0.70"
"2022-10-01","21:00 CDT","VAN","2","1.83","1.83","ATX","0","1.13","1.13","2","0.70","0.70","2","1.87","0.88"
"2022-10-01","21:00 CDT","SJE","2","1.56","1.56","MIN","0","0.98","1.00","2","0.58","0.56","2","1.78","0.94"
"2022-10-01","18:30 CDT","CLB","2","1.13","1.20","NYRB","1","0.57","0.57","1","0.56","0.63","1","1.86","0.81"
"2022-10-01","18:30 CDT","MTL","0","2.25","2.25","DCU","0","0.76","0.76","0","1.48","1.48","1","2.52","0.32"
"2022-10-01","18:30 CDT","CIN","2","2.88","3.01","CHI","3","2.16","2.16","-1","0.71","0.85","-1","1.79","1.00"
"2022-10-01","16:30 CDT","CLT","4","2.62","2.68","PHI","0","0.62","0.63","4","2.00","2.06","4","2.73","0.20"
"2022-10-01","14:30 CDT","COL","1","0.78","0.78","FCD","0","0.62","0.65","1","0.16","0.13","1","1.47","1.14"
"2022-10-01","12:30 CDT","NER","2","2.10","2.30","ATL","1","1.36","1.37","1","0.74","0.94","1","1.97","0.81"
"2022-09-30","18:30 CDT","TOR","0","0.85","0.85","MIA","1","1.26","1.31","-1","-0.41","-0.46","-1","1.02","1.67"
"2022-09-27","21:00 CDT","SEA","1","0.40","0.40","CIN","1","2.01","2.01","0","-1.61","-1.61","0","0.28","2.58"
"2022-09-24","21:00 CDT","SJE","2","1.92","2.02","LAG","3","1.44","1.44","-1","0.48","0.58","-1","1.76","0.99"
"2022-09-18","21:30 CDT","LAFC","3","2.71","2.79","HOU","1","1.17","1.17","2","1.54","1.62","2","2.48","0.37"
"2022-09-18","16:00 CDT","DCU","2","1.15","1.15","MIA","3","1.01","1.01","-1","0.14","0.14","-1","1.42","1.26"
"2022-09-18","12:00 CDT","CLB","1","1.10","1.10","POR","1","0.65","0.65","0","0.45","0.45","0","1.70","0.96"
"2022-09-17","21:30 CDT","SJE","1","1.83","1.86","FCD","1","0.75","0.75","0","1.09","1.12","0","2.22","0.54"
"2022-09-17","21:30 CDT","LAG","4","2.16","2.25","COL","1","1.24","1.24","3","0.92","1.00","3","2.02","0.77"
"2022-09-17","21:00 CDT","VAN","2","1.05","1.14","SEA","1","0.75","0.75","1","0.31","0.39","1","1.62","1.05"
"2022-09-17","20:30 CDT","RSL","1","1.95","1.95","CIN","2","0.69","0.69","-1","1.26","1.26","-1","2.28","0.51"
"2022-09-17","20:00 CDT","ATX","1","0.67","0.71","NSH","1","1.40","1.41","0","-0.73","-0.70","0","0.69","2.02"
"2022-09-17","19:30 CDT","SKC","3","1.83","1.86","MIN","1","0.72","0.72","2","1.11","1.14","3","2.19","0.59"
"2022-09-17","19:00 CDT","CHI","2","1.14","1.15","CLT","3","1.97","2.17","-1","-0.84","-1.02","-1","0.79","1.98"
"2022-09-17","18:30 CDT","ORL","3","1.03","1.03","TOR","0","0.78","0.78","3","0.25","0.25","4","1.55","1.12"
"2022-09-17","18:30 CDT","NER","0","0.86","0.86","MTL","1","1.24","1.24","-1","-0.38","-0.38","-1","1.05","1.66"
"2022-09-17","14:30 CDT","ATL","0","1.40","1.47","PHI","0","0.16","0.16","0","1.24","1.32","0","2.44","0.34"
"2022-09-17","12:00 CDT","NYC","2","0.87","0.87","NYRB","0","0.70","0.71","2","0.17","0.16","2","1.53","1.11"
"2022-09-14","21:00 CDT","VAN","3","1.48","1.51","LAG","0","0.67","0.67","3","0.82","0.84","3","2.01","0.73"
"2022-09-14","21:00 CDT","COL","2","0.83","0.83","SJE","1","1.40","1.40","1","-0.57","-0.57","1","0.93","1.80"
"2022-09-14","20:15 CDT","ATX","3","1.98","2.02","RSL","0","1.17","1.17","3","0.81","0.86","3","2.00","0.79"
"2022-09-14","17:55 CDT","ORL","0","1.26","1.26","ATL","1","1.43","1.43","-1","-0.17","-0.17","-1","1.23","1.53"
"2022-09-13","19:30 CDT","HOU","3","4.15","4.59","NER","1","1.93","1.95","2","2.22","2.64","2","2.62","0.28"
"2022-09-13","19:30 CDT","SKC","3","1.58","1.58","DCU","0","0.65","0.65","3","0.93","0.93","3","2.14","0.61"
"2022-09-13","19:00 CDT","MIA","2","1.03","1.03","CLB","1","0.89","0.89","1","0.14","0.14","1","1.48","1.23"
"2022-09-13","19:00 CDT","MIN","1","1.65","1.69","LAFC","1","0.63","0.63","0","1.02","1.06","0","2.17","0.61"
"2022-09-13","18:30 CDT","MTL","3","0.78","0.78","CHI","2","1.80","1.80","1","-1.02","-1.02","1","0.46","2.34"
"2022-09-10","21:00 CDT","POR","1","1.20","1.20","MIN","0","2.53","2.64","1","-1.33","-1.43","1","0.57","2.25"
"2022-09-10","20:30 CDT","RSL","0","1.11","1.11","DCU","0","0.84","0.86","0","0.27","0.25","0","1.52","1.16"
"2022-09-10","20:30 CDT","COL","3","2.13","2.14","VAN","1","1.21","1.22","2","0.92","0.91","2","2.10","0.70"
"2022-09-10","19:30 CDT","FCD","2","1.17","1.21","LAFC","1","1.48","1.66","1","-0.31","-0.45","1","1.10","1.62"
"2022-09-10","19:30 CDT","HOU","0","1.06","1.10","SKC","0","1.16","1.18","0","-0.10","-0.08","0","1.25","1.47"
"2022-09-10","19:00 CDT","CHI","3","1.67","1.68","MIA","1","1.07","1.07","2","0.60","0.61","2","1.82","0.86"
"2022-09-10","19:00 CDT","SEA","2","1.26","1.26","ATX","0","1.21","1.32","2","0.05","-0.06","3","1.38","1.30"
"2022-09-10","18:30 CDT","PHI","4","3.08","3.22","ORL","1","0.55","0.55","3","2.53","2.67","4","2.81","0.13"
"2022-09-10","18:30 CDT","ATL","4","3.76","3.84","TOR","2","1.91","1.95","2","1.85","1.89","2","2.47","0.39"
"2022-09-10","18:30 CDT","CIN","6","4.03","4.16","SJE","0","0.91","0.95","6","3.11","3.21","6","2.84","0.10"
"2022-09-10","17:00 CDT","NYRB","2","1.48","1.48","NER","1","0.53","0.53","1","0.95","0.95","1","2.29","0.47"
"2022-09-10","14:30 CDT","NSH","1","1.36","1.44","LAG","1","2.72","2.85","0","-1.36","-1.42","0","0.53","2.28"
"2022-09-10","12:00 CDT","CLT","1","0.95","0.95","NYC","0","1.03","1.03","1","-0.07","-0.08","1","1.27","1.42"
"2022-09-09","18:30 CDT","MTL","2","1.92","1.93","CLB","2","0.73","0.73","0","1.19","1.20","0","2.29","0.52"
"2022-09-07","19:00 CDT","NYC","1","1.57","1.59","CIN","0","0.15","0.15","1","1.42","1.43","0","2.53","0.28"
"2022-09-04","21:30 CDT","LAFC","2","2.66","2.68","RSL","0","0.55","0.55","2","2.11","2.13","2","2.68","0.21"
"2022-09-04","20:30 CDT","SJE","2","0.75","0.75","VAN","0","1.26","1.26","2","-0.52","-0.52","2","0.85","1.85"
"2022-09-04","20:00 CDT","SEA","2","2.25","2.28","HOU","1","0.29","0.29","1","1.96","1.99","1","2.77","0.14"
"2022-09-04","19:00 CDT","LAG","2","2.26","2.30","SKC","2","1.71","1.81","0","0.55","0.49","0","1.91","0.86"
"2022-09-04","19:00 CDT","NER","3","0.71","0.71","NYC","0","2.38","2.44","3","-1.67","-1.73","3","0.32","2.54"
"2022-09-04","18:30 CDT","DCU","0","2.08","2.09","COL","0","1.14","1.14","0","0.94","0.95","0","2.10","0.67"
"2022-09-04","18:30 CDT","TOR","3","1.73","1.73","MTL","4","1.92","2.07","-1","-0.19","-0.34","-1","1.20","1.52"
"2022-09-04","16:30 CDT","POR","2","2.84","2.85","ATL","1","0.95","1.05","1","1.89","1.79","1","2.60","0.28"
"2022-09-03","20:29 CDT","NSH","3","1.53","1.53","ATX","0","0.71","0.71","3","0.82","0.82","3","2.00","0.73"
"2022-09-03","18:30 CDT","CIN","2","1.19","1.21","CLT","0","0.94","0.94","2","0.25","0.27","2","1.60","1.11"
"2022-09-03","18:00 CDT","NYRB","0","1.50","1.76","PHI","2","0.77","0.77","-2","0.73","0.98","-2","1.95","0.77"
"2022-09-03","16:30 CDT","CLB","0","1.04","1.04","CHI","0","0.29","0.29","0","0.75","0.75","0","1.97","0.69"
"2022-09-03","14:30 CDT","MIN","0","1.21","1.21","FCD","2","0.94","0.95","-2","0.26","0.25","-3","1.55","1.14"
"2022-08-31","21:51 CDT","ATX","1","2.50","2.54","POR","2","2.10","2.25","-1","0.40","0.28","-1","1.66","1.12"
"2022-08-31","20:30 CDT","RSL","3","1.43","1.43","MIN","0","0.25","0.25","3","1.18","1.18","3","2.44","0.35"
"2022-08-31","20:22 CDT","ORL","3","3.82","3.92","SEA","2","1.17","1.17","1","2.65","2.75","1","2.83","0.11"
"2022-08-31","19:30 CDT","NSH","4","2.81","2.96","COL","1","1.15","1.15","3","1.66","1.82","3","2.42","0.40"
"2022-08-31","19:30 CDT","HOU","2","1.57","1.60","LAFC","1","3.04","3.22","1","-1.48","-1.62","1","0.53","2.32"
"2022-08-31","19:00 CDT","NYC","1","0.31","0.31","DCU","2","1.12","1.12","-1","-0.82","-0.82","-1","0.42","2.34"
"2022-08-31","18:30 CDT","NER","0","1.07","1.07","CHI","0","1.63","1.69","0","-0.56","-0.62","0","0.91","1.80"
"2022-08-31","18:30 CDT","CLB","1","0.73","0.73","MIA","0","0.42","0.42","1","0.31","0.31","1","1.57","0.99"
"2022-08-31","18:30 CDT","MTL","0","0.80","0.80","NYRB","1","0.90","0.90","-1","-0.10","-0.10","-1","1.19","1.45"
"2022-08-31","18:30 CDT","TOR","2","1.58","1.59","LAG","2","0.81","0.81","0","0.77","0.77","0","2.05","0.69"
"2022-08-31","18:00 CDT","PHI","4","2.83","3.07","ATL","1","1.82","2.01","3","1.01","1.06","3","2.05","0.76"
"2022-08-28","19:00 CDT","NER","1","1.90","1.93","LAG","2","1.08","1.08","-1","0.83","0.86","-1","1.93","0.83"
"2022-08-28","18:30 CDT","ORL","2","1.18","1.18","NYC","1","0.55","0.55","1","0.63","0.64","1","1.96","0.76"
"2022-08-28","15:00 CDT","ATL","3","2.60","2.63","DCU","2","1.29","1.30","1","1.31","1.33","1","2.22","0.57"
"2022-08-27","21:00 CDT","VAN","0","0.69","0.69","NSH","3","1.99","2.05","-3","-1.30","-1.35","-3","0.41","2.40"
"2022-08-27","20:00 CDT","FCD","1","0.85","0.86","RSL","1","0.90","0.90","0","-0.06","-0.05","0","1.35","1.32"
"2022-08-27","19:30 CDT","SKC","1","1.53","1.54","SJE","0","0.68","0.68","1","0.85","0.86","1","2.03","0.71"
"2022-08-27","19:10 CDT","CLT","0","1.22","1.25","TOR","2","0.56","0.56","-2","0.66","0.69","-2","1.96","0.75"
"2022-08-27","19:00 CDT","CHI","0","0.78","0.78","MTL","2","0.95","0.95","-2","-0.18","-0.18","-2","1.11","1.56"
"2022-08-27","18:30 CDT","PHI","6","5.32","5.39","COL","0","0.93","1.26","6","4.39","4.13","6","2.98","0.01"
"2022-08-27","18:30 CDT","CIN","2","1.77","1.78","CLB","2","0.41","0.41","0","1.35","1.37","0","2.46","0.35"
"2022-08-27","18:00 CDT","NYRB","3","1.56","1.58","MIA","1","2.37","2.38","2","-0.81","-0.80","2","0.78","2.01"
"2022-08-27","14:30 CDT","MIN","1","1.25","1.33","HOU","1","0.57","0.57","0","0.69","0.76","1","1.99","0.73"
"2022-08-26","21:00 CDT","POR","2","2.59","2.59","SEA","1","0.57","0.57","1","2.02","2.02","1","2.72","0.18"
"2022-08-26","19:00 CDT","ATX","4","0.75","0.75","LAFC","1","1.95","2.02","3","-1.20","-1.27","3","0.59","2.19"
"2022-08-21","19:30 CDT","NSH","4","2.08","2.12","FCD","0","0.22","0.22","4","1.87","1.90","4","2.68","0.20"
"2022-08-21","18:55 CDT","SKC","4","1.75","1.77","POR","1","1.31","1.31","3","0.45","0.46","3","1.73","1.03"
"2022-08-21","18:00 CDT","CLT","1","1.09","1.09","ORL","2","1.30","1.37","-1","-0.20","-0.28","-1","1.24","1.44"
"2022-08-21","17:48 CDT","CLB","2","1.19","1.19","ATL","2","1.91","2.07","0","-0.72","-0.88","0","0.91","1.86"
"2022-08-21","17:00 CDT","CHI","0","1.23","1.29","NYC","2","0.95","0.95","-2","0.27","0.34","-2","1.63","1.08"
"2022-08-20","21:00 CDT","RSL","1","0.97","0.98","VAN","1","0.93","0.93","0","0.04","0.05","0","1.37","1.30"
"2022-08-20","21:00 CDT","SJE","2","0.85","0.85","LAFC","1","1.33","1.33","1","-0.48","-0.48","1","0.92","1.77"
"2022-08-20","20:00 CDT","COL","1","0.77","0.77","HOU","1","0.54","0.54","0","0.23","0.23","0","1.51","1.10"
"2022-08-20","19:00 CDT","MIN","2","2.14","2.14","ATX","1","1.12","1.12","1","1.02","1.02","1","2.27","0.50"
"2022-08-20","19:00 CDT","MIA","2","0.89","0.89","TOR","1","0.95","0.95","1","-0.07","-0.07","1","1.35","1.32"
"2022-08-20","18:30 CDT","MTL","4","3.38","3.40","NER","0","1.29","1.30","4","2.09","2.10","4","2.62","0.26"
"2022-08-20","18:30 CDT","DCU","0","1.12","1.17","PHI","6","3.13","3.25","-6","-2.01","-2.08","-6","0.32","2.54"
"2022-08-20","17:00 CDT","NYRB","1","1.75","1.75","CIN","1","0.32","0.32","0","1.43","1.43","0","2.60","0.24"
"2022-08-19","21:00 CDT","LAG","3","1.40","1.49","SEA","3","2.28","2.63","0","-0.88","-1.14","0","0.74","2.03"
"2022-08-17","21:00 CDT","VAN","2","0.88","0.88","COL","1","2.31","2.34","1","-1.43","-1.46","1","0.43","2.41"
"2022-08-17","20:00 CDT","FCD","1","0.99","0.99","PHI","0","0.62","0.62","1","0.37","0.37","1","1.66","1.01"
"2022-08-17","19:00 CDT","NYC","1","1.47","1.47","CLT","3","1.34","1.34","-2","0.13","0.13","-2","1.43","1.28"
"2022-08-17","18:30 CDT","TOR","2","1.74","1.74","NER","2","1.05","1.57","0","0.68","0.16","0","1.90","0.83"
"2022-08-17","18:30 CDT","ATL","1","1.08","1.08","NYRB","2","0.87","0.87","-1","0.21","0.21","-1","1.62","1.07"
"2022-08-16","21:30 CDT","LAFC","1","2.09","2.15","DCU","0","0.62","0.65","1","1.46","1.50","1","2.39","0.43"
"2022-08-14","21:00 CDT","SEA","1","1.80","1.81","RSL","2","1.19","1.33","-1","0.61","0.48","-1","1.83","0.90"
"2022-08-14","20:25 CDT","NSH","1","1.57","1.58","MIN","2","0.63","0.63","-1","0.94","0.94","-1","2.11","0.65"
"2022-08-13","21:30 CDT","LAFC","4","2.76","2.76","CLT","0","0.27","0.27","4","2.49","2.49","5","2.79","0.13"
"2022-08-13","21:00 CDT","LAG","5","1.98","1.98","VAN","2","0.82","0.82","3","1.16","1.16","3","2.30","0.49"
"2022-08-13","20:00 CDT","COL","1","1.30","1.36","CLB","1","1.42","1.43","0","-0.13","-0.07","0","1.27","1.45"
"2022-08-13","20:00 CDT","HOU","2","0.81","0.81","MTL","3","2.25","2.28","-1","-1.44","-1.47","-1","0.34","2.51"
"2022-08-13","20:00 CDT","ATX","4","1.16","1.17","SKC","3","2.64","2.78","1","-1.49","-1.61","1","0.46","2.40"
"2022-08-13","20:00 CDT","FCD","4","1.35","1.35","SJE","1","0.59","0.59","3","0.76","0.76","3","2.06","0.67"
"2022-08-13","19:00 CDT","MIA","3","2.46","2.46","NYC","2","2.21","2.27","1","0.25","0.19","1","1.52","1.24"
"2022-08-13","18:30 CDT","NER","1","2.36","2.40","DCU","0","0.56","0.58","1","1.80","1.83","1","2.58","0.28"
"2022-08-13","18:30 CDT","TOR","3","3.05","3.12","POR","1","0.45","0.45","2","2.60","2.67","2","2.82","0.11"
"2022-08-13","18:30 CDT","CIN","2","1.68","1.70","ATL","2","1.56","1.59","0","0.13","0.11","0","1.46","1.32"
"2022-08-13","18:30 CDT","PHI","4","3.35","3.44","CHI","1","1.63","1.78","3","1.72","1.66","3","2.41","0.44"
"2022-08-13","17:00 CDT","NYRB","0","0.61","0.61","ORL","1","0.22","0.22","-1","0.39","0.39","-1","1.68","0.83"
"2022-08-06","21:30 CDT","POR","1","1.65","1.75","FCD","0","1.24","1.24","1","0.41","0.51","0","1.63","1.07"
"2022-08-06","21:00 CDT","RSL","1","0.88","0.88","LAFC","4","1.50","1.53","-3","-0.62","-0.66","-3","0.84","1.91"
"2022-08-06","20:00 CDT","ATX","3","1.98","2.08","SJE","3","0.79","0.79","0","1.19","1.29","0","2.15","0.64"
"2022-08-06","20:00 CDT","COL","4","3.52","3.57","MIN","3","2.08","2.14","1","1.45","1.43","1","2.22","0.63"
"2022-08-06","19:30 CDT","SKC","4","3.05","3.08","LAG","2","1.17","1.17","2","1.89","1.91","2","2.59","0.28"
"2022-08-06","19:00 CDT","NSH","3","2.46","2.50","TOR","4","1.85","1.85","-1","0.61","0.65","-1","1.80","0.94"
"2022-08-06","18:30 CDT","MTL","2","1.72","1.82","MIA","2","0.97","1.10","0","0.75","0.72","0","2.00","0.75"
"2022-08-06","18:30 CDT","DCU","0","0.14","0.14","NYRB","0","0.92","0.92","0","-0.78","-0.78","0","0.52","2.12"
"2022-08-06","18:30 CDT","ORL","0","1.18","1.18","NER","3","0.75","0.75","-3","0.44","0.44","-3","1.62","1.06"
"2022-08-06","18:30 CDT","CIN","3","2.15","2.15","PHI","1","1.62","1.62","2","0.53","0.53","2","1.77","0.99"
