,Player_ID,Season,Base Salary,Guaranteed Compensation
11785,Luis-Silva-2019-1,2019,70250,70250
11786,Modou-Jadama-2019-1,2019,70250,70250
11787,Nazmi-Albadawi-2019-1,2019,70250,70250
11824,Akeem-Ward-2019-1,2019,70250,70250
11829,Henry-Wingo-2019-1,2019,70250,70250
11832,Tristan-Blackmon-2018-1,2018,67500,70234
11834,Cristian-Martínez-2017-1,2017,65633,70133
11836,Jayden-Nelson-2020-1,2020,63547,70132
11843,Luca-Petrasso-2022-1,2022,65500,70012
11844,Corey-Baird-2019-1,2019,70008,70008
11846,Tristan-Bowen-2014-1,2014,65000,70000
11848,Joao-Plata-2014-1,2014,70000,70000
11850,Carlos-Alvarez-2015-1,2015,70000,70000
11852,Jeremy-Hall-2015-1,2015,70000,70000
11854,George-Campbell-2020-1,2020,70000,70000
11855,Michael-Barrios-2016-1,2016,70000,70000
11859,David-Horst-2013-1,2013,70000,70000
11862,Reggie-Lambe-2013-1,2013,67500,70000
11865,Danilo-Silva-2018-1,2018,70000,70000
11866,Jalen-Robinson-2017-1,2017,69996,69996
11868,Stefano-Bonomo-2018-1,2018,67500,69922
11869,Vincent-Bezecourt-2018-1,2018,67500,69921
11871,Maciel-2022-1,2022,69902,69902
11875,Damiano-Pecile-2020-1,2020,63547,69885
11878,Sota-Kitahara-2023-1,2023,67360,69860
11880,Joey-Akpunonu-2023-1,2023,67360,69860
11882,John-Pulskamp-2021-1,2021,67360,69860
11884,Shanyder-Borgelin-2023-1,2023,67360,69860
11887,Cameron-Porter-2016-1,2016,62500,69750
11888,Niko-Tsakiris-2022-1,2022,65500,69667
11890,Aaron-Kovar-2018-1,2018,69458,69658
11892,Alex-Muyl-2017-1,2017,65625,69625
11901,Dane-Kelly-2018-1,2018,67500,69500
11903,Favian-Loyola-2023-1,2023,67360,69495
11907,Wikelman-Carmona-2022-1,2022,66724,69474
11909,Harrison-Heath-2018-1,2018,69458,69458
11911,Richie-Marquez-2016-1,2016,63000,69400
11912,Jesse-Gonzalez-2015-1,2015,60000,69375
11917,Calvin-Fodrey-2023-1,2023,67360,69360
11919,Benjamin-Cremaschi-2023-1,2023,67360,69360
11921,Jack-Panayotou-2023-1,2023,67360,69360
11923,Benjamin-Kikanovic-2021-1,2021,63547,69322
11925,London-Woodberry-2017-1,2017,69300,69300
11928,Maximilian-Arfsten-2023-1,2023,67360,69205
11930,John-Stertzer-2015-1,2015,60000,69167
11932,Collin-Martin-2014-1,2014,55000,69167
11935,Arquimides-Ordonez-2022-1,2022,65500,69037
11937,Noah-Allen-2023-1,2023,67360,69027
11941,Cole-Bassett-2018-1,2018,60000,69000
11942,Pa-Modou-Kah-2013-1,2013,64000,69000
11946,Tyler-Miller-2018-1,2018,68915,68915
11950,Kevin-Garcia-2018-1,2018,68915,68915
11952,Drew-Conner-2018-1,2018,68907,68907
11954,Oniel-Fisher-2018-1,2018,68906,68906
11956,Mikey-Ambrose-2018-1,2018,68906,68906
11960,Jack-McBean-2018-1,2018,68906,68906
11963,Tony-Rocha-2018-1,2018,68902,68902
11966,Jacob-Jackson-2023-1,2023,68775,68775
11968,Célio-Pompeu-2023-1,2023,68775,68775
11970,Chris-Donovan-2023-1,2023,68775,68775
11972,George-Marks-2023-1,2023,68775,68775
11978,Nico-Benalcazar-2023-1,2023,68775,68775
11980,Nathan-2023-1,2023,68775,68775
11984,Diego-Gutiérrez-2023-1,2023,68775,68775
11988,Jojea-Kwizera-2023-1,2023,68775,68775
11990,Dylan-Teves-2023-1,2023,68775,68775
11994,Jack-Lynn-2023-1,2023,68775,68775
12000,Tani-Oluwaseyi-2023-1,2023,68775,68775
12006,Darwin-Jones-2016-1,2016,62500,68750
12014,Alvas-Powell-2015-1,2015,60000,68700
12017,Alex-Monis-2021-1,2021,66724,68624
12023,Brian-Gutierrez-2021-1,2021,66724,68624
12025,Javier-Casas-2021-1,2021,66724,68624
12027,Brad-Knighton-2013-1,2013,66000,68600
12030,José-Leitón-2017-1,2017,53004,68504
12031,Luis-Felipe-Fernandes-2018-1,2018,67500,68500
12037,Eric-Miller-2014-1,2014,57500,68500
12039,Brandon-Barklage-2014-1,2014,65000,68415
12041,Ty-Harden-2013-1,2013,65000,68415
12044,Deybi-Flores-2016-1,2016,62500,68385
12046,Ben-Speas-2015-1,2015,68355,68355
12048,Kévin-Oliveira-2017-1,2017,65004,68337
12049,Khari-Stephenson-2014-1,2014,65004,68336
12051,Keegan-Rosenberry-2016-1,2016,62500,68313
12052,Brent-Kallman-2017-1,2017,65004,68296
12058,Daniel-Johnson-2018-1,2018,68254,68254
12065,Kharlton-Belmar-2018-1,2018,68254,68254
12067,Brandt-Bronico-2018-1,2018,68254,68254
12068,Earl-Edwards-Jr.-2018-1,2018,68250,68250
12073,Joshua-Atencio-2020-1,2020,63547,68162
12074,Joshua-Atencio-2021-1,2021,63547,68161
12076,Hunter-Sulte-2021-1,2021,63547,68143
12078,Ismael-Koné-2022-1,2022,65500,68125
12083,Tyler-Wolff-2020-1,2020,63547,68047
12086,Jared-Watts-2016-1,2016,68000,68000
12091,Christopher-Garcia-2020-1,2020,63547,67847
12092,Jordan-Perruzza-2021-1,2021,63547,67847
12096,Ismaila-Jome-2017-1,2017,65004,67837
12098,Karifa-Yao-2020-1,2020,63547,67763
12099,Ian-Murphy-2022-1,2022,65500,67750
12101,Shane-O'Neill-2014-1,2014,56250,67750
12108,Noah-Powder-2021-1,2021,63547,67609
12113,Isaiah-Parente-2021-1,2021,63547,67547
12115,Jaylin-Lindsey-2018-1,2018,54504,67504
12117,Jason-Hernandez-2018-1,2018,67500,67500
12121,Enzo-Martinez-2018-1,2018,67500,67500
12123,Deklan-Wynne-2018-1,2018,67500,67500
12125,Kip-Colvey-2018-1,2018,67500,67500
12127,Scott-Caldwell-2015-1,2015,60000,67500
12129,Wan-Kuzain-2018-1,2018,67500,67500
12131,Taylor-Peay-2018-1,2018,67500,67500
12133,Jordan-McCrary-2018-1,2018,67500,67500
12136,Kristoffer-Reaves-2018-1,2018,67500,67500
12138,Reggie-Cannon-2018-1,2018,67500,67500
12142,Eric-Bird-2018-1,2018,67500,67500
12144,Jordy-Delem-2018-1,2018,67500,67500
12145,Bryan-Meredith-2018-1,2018,67500,67500
12147,Andrés-Flores-2018-1,2018,67500,67500
12151,Patrick-McLain-2018-1,2018,67500,67500
12153,Aaron-Herrera-2018-1,2018,67500,67500
12155,Jorge-Corrales-2018-1,2018,67500,67500
12157,Tyler-Deric-2018-1,2018,67500,67500
12158,Emrah-Klimenta-2018-1,2018,67500,67500
12161,Adam-Grinwis-2018-1,2018,67500,67500
12163,Servando-Carrasco-2018-1,2018,67500,67500
12167,Devon-Sandoval-2016-1,2016,67500,67500
12173,Tony-Alfaro-2018-1,2018,67500,67500
12185,Brian-Wright-2018-1,2018,67500,67500
12187,Andrew-Putna-2018-1,2018,67500,67500
12190,Ben-Sweat-2018-1,2018,67500,67500
12192,Frantz-Pangop-2018-1,2018,67500,67500
12194,Luis-Gil-2018-1,2018,67500,67500
12196,Donny-Toia-2016-1,2016,67500,67500
12198,Sebastien-Ibeagha-2018-1,2018,67500,67500
12202,Jimmy-Ockford-2018-1,2018,67500,67500
12205,Matt-Turner-2018-1,2018,67500,67500
12207,Olivier-Mbaizo-2018-1,2018,67500,67500
12211,Nick-Besler-2018-1,2018,67500,67500
12215,Ariel-Lassiter-2018-1,2018,67500,67500
12217,David-Choinière-2018-1,2018,67500,67500
12219,Chris-Schuler-2016-1,2016,62500,67500
12223,Abdi-Salim-2023-1,2023,67360,67360
12225,Philip-Quinton-2023-1,2023,67360,67360
12227,Gabriel-Segal-2023-1,2023,67360,67360
12229,Luis-Flores-2023-1,2023,67360,67360
12231,Preston-Judd-2023-1,2023,67360,67360
12235,Harvey-Neville-2023-1,2023,67360,67360
12237,Daniel-Munie-2023-1,2023,67360,67360
12239,Levonte-Johnson-2023-1,2023,67360,67360
12244,Malik-Pinto-2023-1,2023,67360,67360
12246,Herbert-Endeley-2023-1,2023,67360,67360
12248,Blake-Bodily-2021-1,2021,67360,67360
12252,Novak-Micovic-2023-1,2023,67360,67360
12254,Noah-Cobb-2023-1,2023,67360,67360
12256,Noel-Caliskan-2023-1,2023,67360,67360
12257,Akil-Watts-2023-1,2023,67360,67360
12264,Stiven-Jimenez-2023-1,2023,67360,67360
12270,Missael-Rodriguez-2023-1,2023,67360,67360
12280,Noel-Buck-2023-1,2023,67360,67360
12282,Ajani-Fortune-2023-1,2023,67360,67360
12284,Andrew-Privett-2023-1,2023,67360,67360
12288,Patrick-Agyemang-2023-1,2023,67360,67360
12290,Emmanuel-Iwe-2023-1,2023,67360,67360
12293,Gino-Vivi-2023-1,2023,67360,67360
12296,Cameron-Cilley-2023-1,2023,67360,67360
12298,Miguel-Perez-2023-1,2023,67360,67360
12300,Lawson-Sunderland-2023-1,2023,67360,67360
12301,Ousman-Jabang-2023-1,2023,67360,67360
12305,Stephen-Afrifa-2023-1,2023,67360,67360
12307,Emeka-Eneli-2023-1,2023,67360,67360
12311,Chris-Rindov-2023-1,2023,67360,67360
12313,Marco-Bustos-2016-1,2016,62500,67350
12315,Ralph-Priso-Mbongue-2020-1,2020,63547,67298
12316,Grayson-Barber-2021-1,2021,63547,67297
12320,Conor-Doyle-2016-1,2016,66000,67250
12324,Patrick-Seagrist-2020-1,2020,63547,67179
12325,Noah-Allen-2022-1,2022,65500,67167
12329,Clément-Bayiha-2019-1,2019,61750,67125
12331,Caleb-Wiley-2022-1,2022,65500,67100
12333,Arquimides-Ordonez-2021-1,2021,63547,67084
12337,Hadji-Barry-2016-1,2016,62500,67063
12338,Quinn-Sullivan-2021-1,2021,63547,67047
12340,Cristian-Martínez-2016-1,2016,62508,67008
12343,Collin-Fernandez-2015-1,2015,65000,67000
12345,Rashawn-Dally-2020-1,2020,63547,66956
12346,Kyle-Greig-2017-1,2017,65004,66849
12348,Victor-Pineda-2014-1,2014,60000,66742
12350,Nkosi-Burgess-2021-1,2021,66724,66724
12352,Patrick-Metcalfe-2021-1,2021,66724,66724
12354,Jack-Skahan-2021-1,2021,66724,66724
12359,Abdoulaye-Cissoko-2022-1,2022,66724,66724
12365,Ifunanyachi-Achara-2021-1,2021,66724,66724
12367,Kalil-ElMedkhar-2022-1,2022,66724,66724
12370,Luke-Haakenson-2021-1,2021,66724,66724
12380,Joey-Dezart-2021-1,2021,66724,66724
12384,Edwin-Munjoma-2021-1,2021,66724,66724
12386,Zac-McGraw-2021-1,2021,66724,66724
12396,Zico-Bailey-2021-1,2021,66724,66724
12398,Nabilai-Kibunguchy-2022-1,2022,66724,66724
12402,Nico-Lemoine-2021-1,2021,66724,66724
12404,Daniel-Aguirre-2022-1,2022,66724,66724
12406,Anthony-Wallace-2013-1,2013,66564,66564
12409,Cameron-Duke-2020-1,2020,63547,66547
12416,Alex-Muyl-2016-1,2016,62500,66500
12418,Abdoulie-Mansally-2015-1,2015,60000,66500
12420,Joseph-Greenspan-2017-1,2017,65000,66469
12422,Aaron-Kovar-2017-1,2017,66150,66350
12424,Wikelman-Carmona-2021-1,2021,63547,66297
12426,Darwin-Jones-2015-1,2015,60000,66250
12428,Matt-Miazga-2013-1,2013,60000,66250
12432,John-McCarthy-2015-1,2015,60000,66250
12438,Fabian-Castillo-2013-1,2013,60000,66250
12442,Joevin-Jones-2015-1,2015,60000,66167
12444,Bradford-Jamieson-2017-1,2017,66150,66150
12447,Dylan-Remick-2017-1,2017,66150,66150
12450,Dave-Romney-2017-1,2017,66150,66150
12452,Donald-Smith-2017-1,2017,66150,66150
12454,Harrison-Heath-2017-1,2017,66150,66150
12456,Anthony-Jackson-Hamel-2017-1,2017,66150,66150
12465,Chris-Konopka-2015-1,2015,66000,66000
12467,Calum-Mallace-2014-1,2014,50848,65848
12469,Ethan-Finlay-2014-1,2014,50848,65848
12471,Jackson-Hopkins-2022-1,2022,65500,65833
12473,Micheal-Azira-2016-1,2016,63000,65827
12475,Rob-Vincent-2017-1,2017,65633,65633
12477,Tyler-Miller-2017-1,2017,65633,65633
12479,Ricardo-Velazco-2017-1,2017,65633,65633
12483,Kevin-Garcia-2017-1,2017,65633,65633
12485,Oniel-Fisher-2017-1,2017,65625,65625
12489,Cody-Cropper-2017-1,2017,65625,65625
12491,Raul-Mendiola-2017-1,2017,65625,65625
12495,Mikey-Ambrose-2017-1,2017,65625,65625
12497,Eirik-Holmen-Johansen-2017-1,2017,65625,65625
12499,Danilo-Acosta-2017-1,2017,65625,65625
12501,Clément-Diop-2017-1,2017,65625,65625
12504,Brandon-Allen-2017-1,2017,65625,65625
12507,Travis-Worra-2017-1,2017,65625,65625
12509,Jack-McBean-2017-1,2017,65625,65625
12513,Drew-Conner-2017-1,2017,65625,65625
12515,Tony-Rocha-2017-1,2017,65621,65621
12517,Russell-Teibert-2013-1,2013,60000,65600
12520,Coy-Craft-2014-1,2014,48504,65587
12525,Erik-Duenas-2020-1,2020,63547,65547
12528,Themi-Antonoglou-2022-1,2022,65500,65500
12529,Aiden-McFadden-2022-1,2022,65500,65500
12530,Ryan-Spaulding-2022-1,2022,65500,65500
12532,Oskar-Aegren-2022-1,2022,65500,65500
12542,Sofiane-Djeffal-2022-1,2022,65500,65500
12546,Chris-Donovan-2022-1,2022,65500,65500
12547,Harvey-Neville-2022-1,2022,65500,65500
12548,George-Marks-2022-1,2022,65500,65500
12550,Kevin-O'Toole-2022-1,2022,65500,65500
12552,Sergio-Oregel-Jr-2022-1,2022,65500,65500
12558,Adam-Armour-2022-1,2022,65500,65500
12564,George-Acosta-2022-1,2022,65500,65500
12566,Nathan-2022-2,2022,65500,65500
12569,Zach-Ryan-2022-1,2022,65500,65500
12571,Diego-Gutiérrez-2022-1,2022,65500,65500
12573,Samuel-Adeniran-2022-1,2022,65500,65500
12575,William-Richmond-2022-1,2022,65500,65500
12577,Theodore-Ku-Dipietro-2022-1,2022,65500,65500
12580,Jojea-Kwizera-2022-1,2022,65500,65500
12584,Daniel-Trejo-2022-1,2022,65500,65500
12587,Jaziel-Orozco-2022-1,2022,65500,65500
12589,Roberto-Avila-2022-1,2022,65500,65500
12590,Tsiki-Ntsabeleng-2022-1,2022,65500,65500
12592,Justin-Rasmussen-2022-1,2022,65500,65500
12596,Joseph-Rosales-2022-1,2022,65500,65500
12598,Edison-Azcona-2022-1,2022,65500,65500
12602,Koa-Santos-2022-1,2022,65500,65500
12604,Dylan-Teves-2022-1,2022,65500,65500
12608,Steven-Sserwadda-2022-1,2022,65500,65500
12609,Jack-Lynn-2022-1,2022,65500,65500
12611,Isaac-Boehmer-2022-1,2022,65500,65500
12615,Noel-Buck-2022-1,2022,65500,65500
12621,Ryan-Sailor-2022-1,2022,65500,65500
12623,Quinn-McNeill-2022-1,2022,65500,65500
12625,Anthony-Markanich-2022-1,2022,65500,65500
12627,Jackson-Ragen-2022-1,2022,65500,65500
12631,Nicholas-Markanich-2022-1,2022,65500,65500
12633,Dillon-Serna-2014-1,2014,52500,65500
12635,Ben-Reveno-2022-1,2022,65500,65500
12636,Machop-Chol-2022-1,2022,65500,65500
12638,Jake-Davis-2022-1,2022,65500,65500
12640,Fred-2014-1,2014,65460,65460
12645,Brian-Gutierrez-2020-1,2020,63547,65447
12647,Connor-Lade-2016-1,2016,62500,65313
12649,Ben-Speas-2014-1,2014,65100,65100
12651,Daniel-Steres-2016-1,2016,62500,65086
12653,Jeff-Attinella-2015-1,2015,60000,65083
12655,Jason-Hernandez-2017-1,2017,65004,65004
12659,Luis-Solignac-2015-1,2015,65004,65004
12661,Jake-Nerwinski-2017-1,2017,65004,65004
12665,Jack-Barmby-2017-1,2017,65004,65004
12667,Kyle-Reynish-2017-1,2017,65004,65004
12671,Soony-Saad-2017-1,2017,65004,65004
12675,Oguchi-Onyewu-2017-1,2017,65004,65004
12677,Daniel-Johnson-2017-1,2017,65004,65004
12681,Sam-Hamilton-2017-1,2017,65004,65004
12684,Mike-da-Fonte-2017-1,2017,65004,65004
12686,Mauro-Rosales-2017-1,2017,65004,65004
12688,Spencer-Richey-2017-1,2017,65004,65004
12693,Jon-Kempin-2017-1,2017,65004,65004
12694,Brandt-Bronico-2017-1,2017,65004,65004
12698,James-Musa-2017-1,2017,65004,65004
12699,Kharlton-Belmar-2017-1,2017,65004,65004
12700,Ben-Sweat-2017-1,2017,65004,65004
12702,Bradley-Diallo-2017-1,2017,65004,65004
12704,Benoit-Cheyrou-2017-1,2017,65004,65004
12706,Vicente-Sánchez-2017-1,2017,65004,65004
12709,Alex-Tambakis-2017-1,2017,65004,65004
12712,Russell-Canouse-2017-1,2017,65000,65000
12713,Victor-Arboleda-2017-1,2017,65000,65000
12715,Adam-Najem-2017-1,2017,65000,65000
12717,Earl-Edwards-Jr.-2017-1,2017,65000,65000
12719,Maxim-Tissot-2017-1,2017,65000,65000
12720,Ben-McKendry-2017-1,2017,65000,65000
12722,John-Stertzer-2017-1,2017,65000,65000
12726,Andrew-Wiedeman-2013-1,2013,55000,65000
12730,Ethan-White-2017-1,2017,65000,65000
12732,Samuel-Adekugbe-2015-1,2015,60000,65000
12734,Ken-Tribbett-2017-1,2017,65000,65000
12736,Aaron-Long-2017-1,2017,65000,65000
12738,Alphonso-Davies-2017-1,2017,65000,65000
12740,Charles-Eloundou-2015-1,2015,60000,65000
12742,Joshua-Smith-2017-1,2017,65000,65000
12743,José-Adolfo-Valencia-2013-1,2013,50000,65000
12750,Nicolás-Mezquida-2014-1,2014,65000,65000
12754,Ryan-Miller-2013-1,2013,60000,65000
12759,Zach-Scott-2015-1,2015,65000,65000
12761,Patrick-Doody-2017-1,2017,65000,65000
12763,Mehdi-Ballouchy-2014-1,2014,65000,65000
12765,Tim-Melia-2013-1,2013,60000,65000
12768,Dominique-Badji-2017-1,2017,65000,65000
12770,Brett-Levis-2016-1,2016,62500,65000
12772,Richard-Sánchez-2017-1,2017,65000,65000
12773,Connor-Lade-2015-1,2015,60638,64891
12778,Tommy-Meyer-2014-1,2014,50848,64598
12780,Mark-McKenzie-2018-1,2018,54500,64500
12782,Marco-Farfan-2018-1,2018,64500,64500
12784,Kianz-Froese-2015-1,2015,60000,64500
12786,Matt-Hedges-2013-1,2013,49500,64500
12789,Bright-Dike-2015-1,2015,60638,64388
12798,Pecka-2015-1,2015,60000,64167
12804,Jérémy-Gagnon-Laparé-2015-1,2015,60000,64000
12807,Bright-Dike-2014-1,2014,60638,63575
12810,Patrick-Metcalfe-2020-1,2020,63547,63547
12811,Augustine-Williams-2021-1,2021,63547,63547
12812,Jack-Skahan-2020-1,2020,63547,63547
12814,Álvaro-Quezada-2021-1,2021,63547,63547
12819,Kamal-Miller-2020-1,2020,63547,63547
12821,Jackson-Conway-2021-1,2021,63547,63547
12825,Sean-Nealis-2020-1,2020,63547,63547
12826,Frederik-Kleemann-2021-1,2021,63547,63547
12828,Hassani-Dotson-2020-1,2020,63547,63547
12832,Abdoulaye-Cissoko-2021-1,2021,63547,63547
12835,Theo-Bair-2020-1,2020,63547,63547
12836,Jared-Stroud-2020-1,2020,63547,63547
12837,Ifunanyachi-Achara-2020-1,2020,63547,63547
12840,Maciel-2021-1,2021,63547,63547
12842,Alistair-Johnston-2020-1,2020,63547,63547
12844,Joshua-Penn-2021-1,2021,63547,63547
12849,Vuk-Latinovich-2021-1,2021,63547,63547
12851,Alan-Winn-2020-1,2020,63547,63547
12858,Kalil-ElMedkhar-2021-1,2021,63547,63547
12864,Justin-McMaster-2021-1,2021,63547,63547
12867,Daniel-Crisostomo-2021-1,2021,63547,63547
12868,Edward-Kizza-2021-1,2021,63547,63547
12873,Ian-Hoffman-2021-1,2021,63547,63547
12875,Thomas-Hasal-2020-1,2020,63547,63547
12876,Marcelo-Palomino-2020-1,2020,63547,63547
12877,Joey-Dezart-2020-1,2020,63547,63547
12882,Edison-Azcona-2021-1,2021,63547,63547
12884,Jordan-Bender-2020-1,2020,63547,63547
12887,Jonathan-Bell-2021-1,2021,63547,63547
12889,Tah-Brian-Anunga-2020-1,2020,63547,63547
12896,Laurence-Wyke-2020-1,2020,63547,63547
12899,Sami-Guediri-2021-1,2021,63547,63547
12900,Gedion-Zelalem-2020-1,2020,63547,63547
12904,Sam-Junqua-2020-1,2020,63547,63547
12905,Tommy-McCabe-2020-1,2020,63547,63547
12907,Robert-Castellanos-2021-1,2021,63547,63547
12910,Kai-Koreniuk-2020-1,2020,63547,63547
12911,Aedan-Stanley-2021-1,2021,63547,63547
12914,D.J.-Taylor-2021-1,2021,63547,63547
12916,Chase-Gasper-2020-1,2020,63547,63547
12917,Kaveh-Rad-2021-1,2021,63547,63547
12924,Damian-Rivera-2021-1,2021,63547,63547
12926,Carlos-Harvey-2020-1,2020,63547,63547
12929,Raul-Aguilera-Jr.-2021-1,2021,63547,63547
12931,Sebastian-Breza-2021-1,2021,63547,63547
12934,Amar-Sejdic-2020-1,2020,63547,63547
12935,Noah-Billingsley-2020-1,2020,63547,63547
12936,Oliver-Larraz-2021-1,2021,63547,63547
12938,Irakoze-Donasiyano-2021-1,2021,63547,63547
12939,Diedie-Traore-2020-1,2020,63547,63547
12940,Javain-Brown-2021-1,2021,63547,63547
12942,Zico-Bailey-2020-1,2020,63547,63547
12943,Felipe-Hernandez-2020-1,2020,63547,63547
12948,Nico-Lemoine-2020-1,2020,63547,63547
12949,Douglas-Martínez-2020-1,2020,63547,63547
12950,Daniel-Aguirre-2021-1,2021,63547,63547
12951,Machop-Chol-2021-1,2021,63547,63547
12953,Jake-Davis-2021-1,2021,63547,63547
12954,Michael-Fucito-2015-1,2015,60638,63528
12956,Victor-Mansaray-2015-1,2015,60000,63500
12960,Aaron-Maund-2015-1,2015,60000,63450
12967,Brandon-Bye-2019-1,2019,59950,63245
12971,Aaron-Kovar-2016-1,2016,63000,63200
12973,Kevin-Ellis-2015-1,2015,60000,63150
12975,Brian-Perk-2014-1,2014,60000,63125
12977,Pablo-Álvarez-2015-1,2015,60000,63045
12979,Kwadwo-Poku-2015-1,2015,60000,63045
12981,Miguel-Aguilar-2016-1,2016,63000,63000
12985,Bradford-Jamieson-2016-1,2016,63000,63000
12987,Maxim-Tissot-2016-1,2016,63000,63000
12988,Alec-Kann-2016-1,2016,63000,63000
12990,Leo-Fernandes-2016-1,2016,63000,63000
12992,Dylan-Remick-2016-1,2016,63000,63000
12994,Daniel-Lovitz-2016-1,2016,63000,63000
12998,Dave-Romney-2016-1,2016,63000,63000
13000,RJ-Allen-2016-1,2016,63000,63000
13002,Jimmy-Medranda-2016-1,2016,63000,63000
13004,Nick-Hagglund-2016-1,2016,63000,63000
13006,Donald-Smith-2016-1,2016,63000,63000
13017,Karl-Ouimette-2016-1,2016,63000,63000
13019,Wandrille-Lefevre-2016-1,2016,63000,63000
13021,Chris-Duvall-2016-1,2016,63000,63000
13025,Harrison-Heath-2016-1,2016,63000,63000
13029,Brad-Stuver-2016-1,2016,63000,63000
13033,London-Woodberry-2016-1,2016,63000,63000
13035,Chad-Barson-2016-1,2016,63000,63000
13037,Anthony-Jackson-Hamel-2016-1,2016,63000,63000
13045,Pedro-Ribeiro-2016-1,2016,63000,63000
13047,Shaun-Francis-2015-1,2015,60000,62940
13049,Micheal-Azira-2015-1,2015,60000,62827
13051,Jacob-Shaffelburg-2019-1,2019,56250,62750
13058,Cody-Cropper-2016-1,2016,62508,62508
13059,Rob-Vincent-2016-1,2016,62508,62508
13061,Tyler-Miller-2016-1,2016,62508,62508
13067,Agustín-Jara-2016-1,2016,62508,62508
13068,Dilly-Duka-2016-1,2016,62508,62508
13076,Steve-Neumann-2016-1,2016,62500,62500
13078,Paolo-Tornaghi-2016-1,2016,62500,62500
13082,Oniel-Fisher-2016-1,2016,62500,62500
13084,Anatole-Bertrand-Abang-2016-1,2016,62500,62500
13088,Raul-Mendiola-2016-1,2016,62500,62500
13090,Jalil-Anibaba-2016-1,2016,62500,62500
13092,Rodrigo-Saravia-2016-1,2016,62500,62500
13093,Ethan-White-2016-1,2016,62500,62500
13095,Mauro-Rosales-2016-1,2016,62500,62500
13097,Samuel-Ochoa-2013-1,2013,60000,62500
13100,Eirik-Holmen-Johansen-2016-1,2016,62500,62500
13102,Kofi-Sarkodie-2016-1,2016,62500,62500
13106,Clément-Diop-2016-1,2016,62500,62500
13109,Leonel-Miranda-2016-1,2016,62500,62500
13112,Brandon-Allen-2016-1,2016,62500,62500
13114,Luke-Mishu-2016-1,2016,62500,62500
13116,Zach-Scott-2016-1,2016,62500,62500
13120,Zachary-Herivaux-2016-1,2016,62500,62500
13122,Eric-Ayuk-2016-1,2016,62500,62500
13126,Alphonso-Davies-2016-1,2016,62500,62500
13127,Marcel-de-Jong-2016-1,2016,62500,62500
13128,Yair-Arboleda-2016-1,2016,62500,62500
13129,Jack-McBean-2016-1,2016,62500,62500
13130,Tony-Rocha-2016-1,2016,62496,62496
13131,Mikey-Ambrose-2016-1,2016,62496,62496
13132,Calum-Mallace-2013-1,2013,47300,62300
13135,Ethan-Finlay-2013-1,2013,47300,62300
13138,Doneil-Henry-2013-1,2013,50000,62083
13141,Bobby-Warshaw-2013-1,2013,50820,62070
13144,Ben-Speas-2013-1,2013,62000,62000
13147,Connor-Lade-2014-1,2014,57750,61963
13149,Jose-Villarreal-2015-1,2015,60000,61875
13151,Oscar-Sorto-2015-1,2015,60000,61875
13153,Nana-Attakora-2013-1,2013,61665,61665
13156,Moises-Hernandez-2015-1,2015,60000,61625
13160,Conor-Doyle-2015-1,2015,60000,61250
13164,Sam-Vines-2018-1,2018,60000,61250
13166,Tommy-Meyer-2013-1,2013,47300,61050
13173,Kyle-Porter-2014-1,2014,52313,60956
13175,Shane-O'Neill-2013-1,2013,49350,60850
13178,Simon-Colyn-2018-1,2018,54500,60750
13181,Michael-Thomas-2013-1,2013,57750,60713
13185,Bright-Dike-2013-1,2013,57750,60688
13187,Corey-Hertzog-2013-1,2013,50004,60671
13190,Michael-Fucito-2014-1,2014,57750,60640
13192,Ben-Mines-2018-1,2018,54504,60518
13194,Erik-Palmer-Brown-2015-1,2015,60000,60500
13196,Sebastián-Saucedo-2015-1,2015,50000,60500
13202,Jared-Jeffrey-2013-1,2013,54000,60200
13204,Aaron-Kovar-2015-1,2015,60000,60200
13206,Daniel-Kinumbe-2019-1,2019,56250,60166
13208,Ben-Newnam-2015-1,2015,60000,60000
13209,Antoine-Hoppenot-2015-1,2015,60000,60000
13211,Miguel-Aguilar-2015-1,2015,60000,60000
13215,Chandler-Hoffman-2015-1,2015,60000,60000
13217,Raymond-Lee-2015-1,2015,60000,60000
13218,Marcos-Sánchez-2013-1,2013,60000,60000
13221,Mauro-Manotas-2015-1,2015,60000,60000
13223,Bradford-Jamieson-2015-1,2015,60000,60000
13225,Oniel-Fisher-2015-1,2015,60000,60000
13226,Maxim-Tissot-2015-1,2015,60000,60000
13230,Joao-Plata-2013-1,2013,60000,60000
13233,Josh-Ford-2015-1,2015,60000,60000
13235,Anthony-Wallace-2015-1,2015,60000,60000
13237,Kofi-Opare-2015-1,2015,60000,60000
13239,Angeliño-2015-1,2015,60000,60000
13244,Alec-Kann-2015-1,2015,60000,60000
13250,Dylan-Remick-2015-1,2015,60000,60000
13254,Daniel-Lovitz-2015-1,2015,60000,60000
13256,Zach-Pfeffer-2015-1,2015,60000,60000
13260,Quincy-Amarikwa-2014-1,2014,60000,60000
13264,Dave-Romney-2015-1,2015,60000,60000
13265,RJ-Allen-2015-1,2015,60000,60000
13267,Jimmy-Medranda-2015-1,2015,60000,60000
13269,Nick-Hagglund-2015-1,2015,60000,60000
13271,Kenney-Walker-2015-1,2015,60000,60000
13273,Cristian-Higuita-2015-1,2015,60000,60000
13275,Tommy-McNamara-2014-1,2014,48500,60000
13277,Brian-Sylvestre-2015-1,2015,60000,60000
