"Date","Time","Home","HG","HxGt","HxGp","Away","AG","AxGt","AxGp","GD","xGDt","xGDp","Final","HxPts","AxPts"
"2019-10-06","15:00 CDT","SEA","1","1.14","1.14","MIN","0","1.02","1.02","1","0.12","0.12","1","1.46","1.21"
"2019-10-06","15:00 CDT","FCD","6","2.41","2.41","SKC","0","0.57","0.57","6","1.83","1.84","6","2.63","0.24"
"2019-10-06","15:00 CDT","POR","3","1.89","2.01","SJE","1","0.88","0.89","2","1.01","1.12","2","2.01","0.75"
"2019-10-06","15:00 CDT","TOR","1","1.90","2.01","CLB","0","0.87","0.87","1","1.03","1.14","1","2.16","0.61"
"2019-10-06","15:00 CDT","LAFC","3","1.61","1.61","COL","1","1.13","1.13","2","0.47","0.47","2","1.74","1.00"
"2019-10-06","15:00 CDT","HOU","4","2.48","2.58","LAG","2","1.97","1.99","2","0.50","0.59","2","1.71","1.09"
"2019-10-06","15:00 CDT","VAN","0","1.28","1.33","RSL","1","1.57","1.63","-1","-0.29","-0.30","-1","1.19","1.56"
"2019-10-06","15:00 CDT","MTL","3","1.68","1.68","NYRB","0","0.61","0.61","3","1.07","1.07","3","2.31","0.47"
"2019-10-06","15:00 CDT","PHI","1","2.27","2.27","NYC","2","1.36","1.36","-1","0.92","0.92","-1","2.10","0.70"
"2019-09-29","18:30 CDT","MIN","1","1.84","1.87","LAFC","1","1.75","1.75","0","0.08","0.11","0","1.44","1.33"
"2019-09-29","18:30 CDT","SKC","2","1.79","1.82","POR","2","1.99","1.99","0","-0.20","-0.17","0","1.19","1.52"
"2019-09-29","18:30 CDT","RSL","2","0.56","0.57","HOU","1","0.87","0.91","1","-0.30","-0.35","1","1.08","1.56"
"2019-09-29","18:30 CDT","SJE","0","2.51","2.59","SEA","1","1.38","1.38","-1","1.13","1.21","-1","2.15","0.66"
"2019-09-29","18:30 CDT","LAG","3","3.02","3.06","VAN","4","2.18","2.21","-1","0.84","0.85","-1","1.87","0.93"
"2019-09-29","18:30 CDT","COL","3","3.08","3.26","FCD","0","1.08","1.08","3","2.01","2.19","3","2.59","0.31"
"2019-09-29","16:00 CDT","CHI","2","2.27","2.27","TOR","2","1.48","1.48","0","0.79","0.79","0","1.98","0.79"
"2019-09-29","16:00 CDT","NER","2","1.57","1.57","NYC","0","1.47","1.69","2","0.10","-0.12","2","1.47","1.26"
"2019-09-29","16:00 CDT","MTL","1","1.24","1.24","ATL","1","1.46","1.46","0","-0.21","-0.21","0","1.24","1.49"
"2019-09-29","16:00 CDT","NYRB","0","1.20","1.20","DCU","0","0.55","0.55","0","0.66","0.65","0","1.89","0.78"
"2019-09-29","16:00 CDT","CLB","2","0.62","0.62","PHI","0","1.22","1.22","2","-0.60","-0.60","2","0.73","1.97"
"2019-09-29","16:00 CDT","CIN","1","1.29","1.30","ORL","1","1.63","1.63","0","-0.34","-0.33","0","1.07","1.68"
"2019-09-25","22:00 CDT","SJE","1","1.22","1.22","PHI","2","1.05","1.05","-1","0.16","0.16","-1","1.52","1.19"
"2019-09-25","21:30 CDT","LAFC","3","1.77","1.78","HOU","0","1.01","1.01","3","0.76","0.77","2","2.05","0.72"
"2019-09-25","21:30 CDT","POR","2","2.49","2.54","NER","2","2.99","3.01","0","-0.50","-0.47","0","1.09","1.71"
"2019-09-25","20:30 CDT","RSL","1","1.03","1.03","LAG","2","1.40","1.41","-1","-0.37","-0.38","-1","1.04","1.70"
"2019-09-25","19:00 CDT","MIN","2","1.76","1.77","SKC","1","2.54","2.55","1","-0.78","-0.78","1","0.90","1.92"
"2019-09-25","18:00 CDT","NYC","4","2.20","2.21","ATL","1","1.37","1.37","3","0.82","0.84","3","1.96","0.79"
"2019-09-22","19:00 CDT","DCU","2","1.49","1.49","SEA","0","1.31","1.31","2","0.18","0.18","2","1.52","1.20"
"2019-09-22","17:30 CDT","NYRB","2","2.01","2.02","PHI","0","0.83","0.86","2","1.19","1.16","2","2.23","0.57"
"2019-09-22","17:00 CDT","FCD","1","1.45","1.45","NYC","1","1.05","1.05","0","0.40","0.40","0","1.64","1.08"
"2019-09-22","14:55 CDT","POR","0","2.78","2.94","MIN","0","1.89","1.91","0","0.89","1.03","0","1.90","0.91"
"2019-09-21","21:30 CDT","LAG","2","2.95","3.08","MTL","1","1.30","1.31","1","1.65","1.77","1","2.35","0.52"
"2019-09-21","21:30 CDT","LAFC","1","2.36","2.38","TOR","1","0.36","0.36","0","2.00","2.02","0","2.77","0.14"
"2019-09-21","19:30 CDT","HOU","2","2.05","2.05","ORL","1","0.58","0.58","1","1.47","1.47","1","2.51","0.34"
"2019-09-21","19:30 CDT","SKC","1","1.33","1.35","COL","3","1.32","1.33","-2","0.01","0.02","-1","1.40","1.33"
"2019-09-21","18:30 CDT","NER","0","1.54","1.55","RSL","0","0.57","0.57","0","0.97","0.98","0","2.08","0.67"
"2019-09-21","18:30 CDT","CIN","0","0.95","0.96","CHI","0","1.29","1.29","0","-0.34","-0.33","0","1.04","1.65"
"2019-09-21","16:00 CDT","VAN","1","1.13","1.13","CLB","1","1.87","1.92","0","-0.74","-0.79","0","0.87","1.88"
"2019-09-21","14:30 CDT","ATL","3","2.18","2.19","SJE","0","1.38","1.61","3","0.80","0.58","2","1.87","0.89"
"2019-09-18","21:30 CDT","POR","0","1.74","1.74","NYRB","2","2.79","3.04","-2","-1.04","-1.30","-2","0.75","2.06"
"2019-09-18","21:30 CDT","SEA","0","1.27","1.27","FCD","0","0.35","0.36","0","0.91","0.91","0","2.16","0.54"
"2019-09-18","18:30 CDT","CIN","0","1.60","1.61","ATL","2","1.56","1.56","-2","0.04","0.04","-2","1.38","1.33"
"2019-09-15","21:00 CDT","LAG","7","3.94","4.07","SKC","2","2.33","2.39","5","1.60","1.67","5","2.22","0.62"
"2019-09-15","17:00 CDT","SEA","3","1.69","1.79","NYRB","2","0.72","0.72","1","0.97","1.06","2","2.12","0.66"
"2019-09-15","16:30 CDT","MIN","3","2.61","2.61","RSL","1","1.27","1.28","2","1.34","1.33","2","2.27","0.55"
"2019-09-15","16:00 CDT","TOR","3","2.87","2.87","COL","2","2.14","2.17","1","0.72","0.70","1","1.90","0.87"
"2019-09-15","14:30 CDT","POR","0","1.01","1.02","DCU","0","0.68","0.68","0","0.33","0.34","-1","1.55","1.12"
"2019-09-14","21:00 CDT","VAN","2","1.11","1.18","HOU","1","1.54","1.55","1","-0.43","-0.37","1","0.98","1.69"
"2019-09-14","18:30 CDT","MTL","0","1.83","1.89","CIN","1","0.84","0.85","-1","1.00","1.03","-1","2.13","0.65"
"2019-09-14","18:30 CDT","PHI","1","0.92","0.92","LAFC","1","1.91","1.95","0","-1.00","-1.03","0","0.61","2.17"
"2019-09-14","18:30 CDT","ORL","3","1.74","1.94","NER","2","1.16","1.17","1","0.58","0.77","0","1.75","0.99"
"2019-09-14","18:00 CDT","ATL","1","1.78","1.78","CLB","2","1.18","1.22","-1","0.60","0.56","-2","1.75","1.00"
"2019-09-14","14:30 CDT","CHI","4","2.39","2.39","FCD","0","1.09","1.12","4","1.30","1.27","4","2.34","0.50"
"2019-09-14","11:30 CDT","NYC","2","1.45","1.52","SJE","1","1.45","1.45","1","0.00","0.07","1","1.40","1.33"
"2019-09-11","20:30 CDT","RSL","1","0.94","0.94","SJE","0","0.65","0.65","1","0.29","0.29","1","1.65","1.00"
"2019-09-11","20:00 CDT","COL","2","1.85","1.85","LAG","1","1.74","1.75","1","0.11","0.10","1","1.41","1.30"
"2019-09-11","19:30 CDT","HOU","2","0.92","0.92","MIN","0","0.78","0.78","2","0.14","0.14","2","1.48","1.17"
"2019-09-11","18:00 CDT","NYC","1","0.60","0.60","TOR","1","2.83","2.83","0","-2.23","-2.23","0","0.15","2.77"
"2019-09-07","21:30 CDT","POR","2","2.34","2.35","SKC","1","0.52","0.52","1","1.82","1.83","1","2.73","0.17"
"2019-09-07","20:00 CDT","COL","2","1.86","1.87","SEA","0","0.41","0.41","2","1.46","1.46","2","2.41","0.37"
"2019-09-07","18:30 CDT","CIN","1","1.25","1.28","TOR","5","1.08","1.09","-4","0.17","0.19","-4","1.53","1.14"
"2019-09-07","18:30 CDT","ORL","2","1.26","1.26","LAFC","2","1.38","1.38","0","-0.12","-0.11","0","1.30","1.40"
"2019-09-07","14:30 CDT","NYC","2","3.85","3.90","NER","1","0.51","0.51","1","3.34","3.39","1","2.93","0.04"
"2019-09-01","21:30 CDT","LAFC","0","1.66","1.67","MIN","2","0.41","0.41","-2","1.26","1.26","-2","2.33","0.44"
"2019-09-01","17:30 CDT","SEA","4","2.05","2.05","LAG","3","1.95","1.96","1","0.10","0.09","1","1.47","1.30"
"2019-08-31","21:30 CDT","SJE","3","2.51","2.58","ORL","0","0.59","0.59","3","1.92","1.99","3","2.63","0.25"
"2019-08-31","21:30 CDT","POR","1","0.82","0.82","RSL","0","0.99","1.04","1","-0.17","-0.21","1","1.26","1.38"
"2019-08-31","21:00 CDT","VAN","1","1.02","1.02","NYC","3","1.41","1.55","-2","-0.40","-0.53","-2","1.03","1.70"
"2019-08-31","19:30 CDT","SKC","1","1.32","1.32","HOU","0","1.20","1.20","1","0.12","0.12","1","1.56","1.16"
"2019-08-31","19:00 CDT","FCD","3","2.39","2.48","CIN","1","0.98","0.98","2","1.40","1.50","2","2.39","0.41"
"2019-08-31","18:30 CDT","MTL","0","1.73","1.83","DCU","3","1.50","1.52","-3","0.22","0.32","-3","1.53","1.20"
"2019-08-31","18:30 CDT","PHI","3","1.72","1.72","ATL","1","1.95","1.98","2","-0.23","-0.26","2","1.23","1.51"
"2019-08-31","18:30 CDT","CLB","1","1.13","1.14","CHI","1","2.52","2.68","0","-1.40","-1.54","0","0.56","2.28"
"2019-08-31","18:30 CDT","NER","1","1.46","1.46","TOR","1","1.88","2.05","0","-0.42","-0.59","0","1.06","1.66"
"2019-08-31","18:00 CDT","NYRB","0","1.90","1.90","COL","2","1.78","1.78","-2","0.12","0.12","-2","1.46","1.29"
"2019-08-28","19:00 CDT","MTL","1","1.77","1.78","VAN","1","2.52","2.67","0","-0.75","-0.90","1","0.83","1.97"
"2019-08-25","21:30 CDT","LAFC","3","3.74","3.82","LAG","3","1.45","1.45","0","2.28","2.37","0","2.60","0.31"
"2019-08-25","19:00 CDT","FCD","5","3.47","3.47","HOU","1","1.59","1.60","4","1.88","1.88","4","2.44","0.41"
"2019-08-25","17:00 CDT","CIN","1","1.35","1.35","CLB","3","1.41","1.41","-2","-0.06","-0.06","-2","1.31","1.40"
"2019-08-24","21:00 CDT","SJE","3","3.55","3.62","VAN","1","0.09","0.09","2","3.46","3.53","2","2.97","0.02"
"2019-08-24","21:00 CDT","RSL","2","2.31","2.35","COL","0","1.80","2.44","2","0.52","-0.09","2","1.76","1.02"
"2019-08-24","18:30 CDT","PHI","3","1.97","1.97","DCU","1","0.64","0.64","2","1.33","1.33","2","2.31","0.49"
"2019-08-24","18:30 CDT","TOR","2","1.52","1.52","MTL","1","0.56","0.58","1","0.95","0.94","1","2.11","0.64"
"2019-08-24","18:30 CDT","NER","2","1.44","1.44","CHI","1","0.63","0.63","1","0.81","0.81","1","2.08","0.69"
"2019-08-24","18:00 CDT","NYC","2","2.05","2.06","NYRB","1","0.43","0.43","1","1.61","1.63","1","2.65","0.24"
"2019-08-23","21:00 CDT","POR","1","2.04","2.05","SEA","2","1.62","1.62","-1","0.42","0.43","-1","1.62","1.12"
"2019-08-23","19:00 CDT","ORL","0","2.38","2.41","ATL","1","1.43","1.46","-1","0.95","0.95","-1","1.97","0.81"
"2019-08-22","20:30 CDT","SKC","1","1.22","1.22","MIN","0","0.72","0.72","1","0.51","0.50","1","1.78","0.90"
"2019-08-21","21:30 CDT","LAFC","4","3.28","3.34","SJE","0","1.98","2.01","4","1.30","1.33","4","2.21","0.61"
"2019-08-21","19:00 CDT","DCU","1","1.22","1.22","NYRB","2","2.80","2.82","-1","-1.58","-1.60","-1","0.42","2.45"
"2019-08-21","18:00 CDT","NYC","1","2.17","2.17","CLB","0","1.29","1.34","1","0.88","0.83","1","2.02","0.78"
"2019-08-18","21:00 CDT","POR","0","1.26","1.27","ATL","2","2.44","2.61","-2","-1.18","-1.34","-2","0.73","2.04"
"2019-08-17","21:00 CDT","RSL","0","0.83","0.83","LAFC","2","2.94","2.98","-2","-2.12","-2.15","-2","0.24","2.65"
"2019-08-17","21:00 CDT","VAN","1","0.57","0.57","DCU","0","1.59","1.59","1","-1.02","-1.02","1","0.64","2.10"
"2019-08-17","21:00 CDT","LAG","2","1.94","1.94","SEA","1","2.88","2.98","1","-0.94","-1.04","0","0.86","1.94"
"2019-08-17","20:00 CDT","HOU","2","2.11","2.12","COL","2","1.47","1.47","0","0.65","0.65","0","1.83","0.93"
"2019-08-17","19:30 CDT","SKC","2","1.76","1.78","SJE","1","2.29","2.30","1","-0.54","-0.53","1","0.98","1.82"
"2019-08-17","19:00 CDT","CHI","2","2.26","2.26","PHI","0","2.02","2.11","2","0.24","0.15","2","1.60","1.14"
"2019-08-17","19:00 CDT","MIN","1","1.51","1.53","ORL","1","1.08","1.08","0","0.43","0.45","0","1.69","1.03"
"2019-08-17","18:30 CDT","CLB","2","1.34","1.34","TOR","2","0.77","0.77","0","0.57","0.57","0","1.81","0.89"
"2019-08-17","18:30 CDT","CIN","1","1.61","1.61","NYC","4","1.91","1.97","-3","-0.30","-0.36","-3","1.12","1.60"
"2019-08-17","18:30 CDT","MTL","3","1.49","1.49","FCD","3","2.48","2.68","0","-0.99","-1.19","0","0.69","2.10"
"2019-08-17","18:00 CDT","NYRB","1","2.71","2.75","NER","1","0.48","0.48","0","2.23","2.27","0","2.73","0.17"
"2019-08-14","22:00 CDT","POR","3","2.20","2.20","CHI","2","0.35","0.35","1","1.85","1.85","1","2.69","0.19"
"2019-08-14","21:30 CDT","LAG","2","1.48","1.48","FCD","0","1.01","1.01","2","0.47","0.47","2","1.75","0.97"
"2019-08-14","21:00 CDT","RSL","3","1.27","1.27","SEA","0","0.49","0.49","3","0.78","0.78","3","1.99","0.70"
"2019-08-14","19:00 CDT","MIN","1","3.17","3.21","COL","0","0.52","0.52","1","2.65","2.69","1","2.82","0.12"
"2019-08-14","18:30 CDT","ORL","1","1.24","1.25","SKC","0","1.41","1.42","1","-0.17","-0.17","1","1.21","1.53"
"2019-08-11","21:00 CDT","LAFC","4","2.84","2.84","NYRB","2","1.58","1.58","2","1.26","1.26","2","2.18","0.64"
"2019-08-11","18:30 CDT","DCU","2","1.26","1.30","LAG","1","2.94","2.97","1","-1.68","-1.67","1","0.45","2.41"
"2019-08-11","17:00 CDT","PHI","2","1.10","1.12","HOU","1","0.87","0.87","1","0.24","0.25","1","1.54","1.12"
"2019-08-11","14:55 CDT","ATL","2","2.42","2.42","NYC","1","0.96","0.96","1","1.46","1.46","1","2.28","0.52"
"2019-08-10","22:00 CDT","POR","3","1.63","1.64","VAN","1","1.02","1.02","2","0.61","0.62","2","1.87","0.88"
"2019-08-10","20:00 CDT","CHI","3","0.83","0.83","MTL","2","1.68","1.68","1","-0.85","-0.84","1","0.65","2.10"
"2019-08-10","20:00 CDT","COL","2","1.02","1.02","SJE","1","1.38","1.39","1","-0.36","-0.37","1","1.05","1.63"
"2019-08-10","19:30 CDT","SKC","1","1.53","1.53","RSL","2","1.38","1.42","-1","0.15","0.11","-1","1.49","1.20"
"2019-08-10","19:00 CDT","FCD","5","2.95","2.96","MIN","3","1.84","1.98","2","1.11","0.98","2","2.11","0.70"
"2019-08-10","18:30 CDT","CLB","2","2.31","2.32","CIN","2","0.69","0.69","0","1.62","1.62","0","2.47","0.36"
"2019-08-10","18:30 CDT","TOR","1","1.11","1.12","ORL","1","0.52","0.52","0","0.59","0.60","0","1.78","0.87"
"2019-08-10","15:00 CDT","SEA","3","2.53","2.55","NER","3","2.02","2.02","0","0.51","0.53","0","1.66","1.10"
"2019-08-08","18:00 CDT","NYC","3","3.72","4.07","HOU","2","0.42","0.43","1","3.30","3.64","1","2.90","0.06"
"2019-08-04","21:00 CDT","SEA","2","1.68","1.70","SKC","3","1.53","1.54","-1","0.14","0.16","-1","1.41","1.31"
"2019-08-04","18:30 CDT","DCU","1","1.64","1.68","PHI","5","3.38","3.55","-4","-1.74","-1.86","-4","0.47","2.38"
"2019-08-04","15:00 CDT","MIN","1","1.77","1.79","POR","0","1.12","1.13","1","0.65","0.66","1","1.95","0.81"
"2019-08-03","21:00 CDT","SJE","1","2.46","2.50","CLB","1","1.18","1.18","0","1.28","1.31","0","2.27","0.55"
"2019-08-03","21:00 CDT","RSL","3","1.52","1.55","NYC","1","0.75","0.75","2","0.77","0.79","2","2.02","0.72"
"2019-08-03","20:36 CDT","HOU","0","0.67","0.68","CHI","1","1.78","3.23","-1","-1.11","-2.55","-1","0.60","2.18"
"2019-08-03","20:00 CDT","COL","5","2.46","2.46","MTL","2","1.61","1.61","3","0.85","0.85","3","2.06","0.70"
"2019-08-03","19:00 CDT","CIN","1","1.44","1.54","VAN","2","1.14","1.14","-1","0.30","0.40","-1","1.58","1.13"
"2019-08-03","18:30 CDT","NER","0","0.54","0.54","LAFC","2","3.37","3.37","-2","-2.83","-2.83","-2","0.11","2.84"
"2019-08-03","18:30 CDT","ORL","2","1.28","1.29","FCD","0","0.58","0.58","2","0.69","0.71","2","2.01","0.71"
"2019-08-03","17:00 CDT","NYRB","1","3.32","3.41","TOR","0","0.74","0.75","1","2.59","2.66","2","2.79","0.15"
"2019-08-03","16:00 CDT","ATL","1","2.66","2.77","LAG","0","0.96","0.96","1","1.70","1.81","3","2.42","0.44"
"2019-07-27","21:30 CDT","POR","4","2.49","2.53","LAG","0","2.14","2.20","4","0.35","0.33","4","1.61","1.16"
"2019-07-27","21:00 CDT","SJE","2","1.55","1.55","COL","1","1.21","1.21","1","0.34","0.34","2","1.54","1.18"
"2019-07-27","19:00 CDT","FCD","0","0.66","0.66","RSL","0","0.96","0.96","0","-0.30","-0.30","0","1.14","1.54"
"2019-07-27","19:00 CDT","TOR","2","0.89","0.90","CIN","1","0.70","0.70","1","0.20","0.20","1","1.49","1.14"
"2019-07-27","19:00 CDT","MTL","4","2.02","2.02","PHI","0","0.78","0.79","4","1.23","1.23","4","2.33","0.48"
"2019-07-27","19:00 CDT","HOU","0","1.06","1.06","SEA","1","1.15","1.15","-1","-0.09","-0.09","-1","1.21","1.46"
"2019-07-27","19:00 CDT","CHI","0","2.02","2.09","DCU","0","0.48","0.49","0","1.54","1.61","0","2.55","0.30"
"2019-07-27","19:00 CDT","MIN","0","1.58","1.58","VAN","0","0.31","0.31","0","1.27","1.28","0","2.43","0.37"
"2019-07-27","18:30 CDT","NYRB","2","2.16","2.16","CLB","3","1.75","1.84","-1","0.41","0.32","-1","1.66","1.11"
"2019-07-27","18:00 CDT","NER","4","2.44","2.60","ORL","1","2.05","2.05","3","0.39","0.55","3","1.75","1.03"
"2019-07-26","21:00 CDT","LAFC","4","2.05","2.05","ATL","2","1.17","1.17","2","0.88","0.88","1","2.03","0.74"
"2019-07-26","18:30 CDT","NYC","3","1.83","1.84","SKC","1","1.78","1.79","2","0.06","0.05","2","1.41","1.37"
"2019-07-21","20:30 CDT","SEA","1","2.75","2.75","POR","2","2.07","2.16","-1","0.69","0.59","-1","1.88","0.91"
"2019-07-21","18:30 CDT","ORL","0","1.30","1.43","NYRB","1","1.50","1.50","-1","-0.20","-0.06","-1","1.16","1.56"
"2019-07-21","17:00 CDT","CIN","0","0.89","0.90","NER","2","2.15","2.17","-2","-1.26","-1.27","-2","0.52","2.27"
"2019-07-21","15:00 CDT","ATL","2","3.05","3.05","DCU","0","1.02","1.02","2","2.03","2.03","2","2.67","0.23"
"2019-07-20","21:00 CDT","VAN","1","0.57","0.57","SJE","3","2.56","2.58","-2","-1.99","-2.01","-2","0.27","2.62"
"2019-07-20","21:00 CDT","RSL","1","0.56","0.56","MIN","1","0.98","1.03","0","-0.42","-0.47","0","0.83","1.80"
"2019-07-20","20:38 CDT","COL","1","1.23","1.23","NYC","2","2.70","2.77","-1","-1.47","-1.54","-1","0.56","2.27"
"2019-07-20","19:30 CDT","SKC","0","1.20","1.20","FCD","2","1.59","1.59","-2","-0.39","-0.39","-2","1.07","1.66"
"2019-07-20","18:30 CDT","PHI","2","1.21","1.22","CHI","0","0.74","0.74","2","0.47","0.48","2","1.76","0.93"
"2019-07-20","18:30 CDT","TOR","1","1.85","1.92","HOU","3","1.30","1.30","-2","0.56","0.62","-2","1.80","0.94"
"2019-07-20","18:30 CDT","CLB","2","1.64","1.64","MTL","1","1.03","1.12","1","0.60","0.52","1","1.89","0.86"
"2019-07-19","21:00 CDT","LAG","3","0.92","0.95","LAFC","2","2.23","2.23","1","-1.32","-1.28","1","0.47","2.33"
"2019-07-18","21:00 CDT","POR","1","1.80","1.81","ORL","1","0.19","0.19","0","1.62","1.62","0","2.58","0.24"
"2019-07-18","19:00 CDT","CIN","1","1.33","1.37","DCU","4","1.34","1.34","-3","-0.01","0.03","-3","1.37","1.35"
"2019-07-17","19:00 CDT","TOR","3","2.07","2.07","NYRB","1","2.25","2.25","2","-0.18","-0.18","2","1.29","1.45"
"2019-07-17","19:00 CDT","CHI","2","1.57","1.58","CLB","2","0.97","0.98","0","0.59","0.60","0","1.86","0.87"
"2019-07-17","18:00 CDT","ATL","5","2.57","2.57","HOU","0","0.17","0.17","5","2.40","2.40","5","2.84","0.09"
"2019-07-17","18:00 CDT","NER","4","3.02","3.09","VAN","0","1.30","1.30","4","1.72","1.79","4","2.40","0.45"
"2019-07-14","17:30 CDT","NYRB","2","1.69","1.78","NYC","1","0.75","0.75","1","0.94","1.03","1","2.21","0.53"
"2019-07-14","14:55 CDT","SEA","2","2.98","2.98","ATL","1","0.90","0.90","1","2.08","2.08","1","2.52","0.34"
"2019-07-13","22:00 CDT","POR","1","1.53","1.53","COL","2","1.38","1.46","-1","0.15","0.07","0","1.57","1.17"
"2019-07-13","21:00 CDT","VAN","0","0.79","0.79","SKC","2","2.45","2.48","-2","-1.66","-1.69","-3","0.37","2.48"
"2019-07-13","21:00 CDT","RSL","4","1.67","1.67","PHI","0","0.14","0.14","4","1.53","1.53","4","2.61","0.23"
"2019-07-13","19:00 CDT","CHI","1","3.44","3.44","CIN","2","1.06","1.06","-1","2.38","2.38","-1","2.76","0.17"
"2019-07-13","19:00 CDT","MIN","1","1.67","1.69","FCD","0","1.59","1.59","1","0.08","0.10","1","1.48","1.26"
"2019-07-13","18:30 CDT","ORL","1","0.54","0.54","CLB","0","0.82","0.82","1","-0.27","-0.27","1","1.05","1.57"
"2019-07-13","18:30 CDT","MTL","0","1.38","1.39","TOR","2","1.33","1.39","-2","0.05","0.00","-2","1.32","1.40"
"2019-07-12","22:00 CDT","LAG","1","0.67","0.67","SJE","3","2.18","2.25","-2","-1.51","-1.59","-2","0.43","2.38"
"2019-07-12","20:00 CDT","HOU","1","2.21","2.23","LAFC","3","1.46","1.46","-2","0.76","0.77","-2","1.98","0.80"
"2019-07-12","18:00 CDT","DCU","2","1.61","1.61","NER","2","1.02","1.07","0","0.58","0.54","0","1.81","0.92"
"2019-07-07","17:30 CDT","NYC","0","1.22","1.22","POR","1","0.62","0.62","-1","0.60","0.59","-1","1.80","0.89"
"2019-07-07","15:30 CDT","PHI","2","1.57","1.57","ORL","2","1.30","1.33","0","0.26","0.24","0","1.50","1.23"
"2019-07-07","13:00 CDT","ATL","3","1.60","1.60","NYRB","3","0.84","0.84","0","0.76","0.76","0","2.10","0.64"
"2019-07-06","21:30 CDT","SJE","1","0.87","0.88","RSL","0","1.10","1.10","1","-0.23","-0.22","1","1.10","1.57"
"2019-07-06","21:30 CDT","LAFC","5","3.00","3.11","VAN","1","0.42","0.44","4","2.58","2.67","5","2.77","0.14"
"2019-07-06","19:30 CDT","SKC","1","2.31","2.31","CHI","0","0.39","0.39","1","1.92","1.92","1","2.69","0.21"
"2019-07-06","18:30 CDT","MTL","2","1.02","1.02","MIN","3","1.62","1.62","-1","-0.60","-0.60","-1","0.85","1.86"
"2019-07-06","18:30 CDT","CIN","3","1.39","1.39","HOU","1","2.42","2.42","2","-1.02","-1.02","1","0.66","2.13"
"2019-07-06","18:30 CDT","CLB","1","1.87","1.87","SEA","2","1.75","1.75","-1","0.12","0.12","-1","1.46","1.29"
"2019-07-04","21:30 CDT","LAG","2","1.06","1.07","TOR","0","0.93","0.93","2","0.13","0.13","2","1.47","1.19"
"2019-07-04","21:00 CDT","COL","1","1.94","1.97","NER","2","0.94","0.94","-1","1.01","1.03","-1","2.07","0.69"
"2019-07-04","20:00 CDT","FCD","2","2.50","2.57","DCU","0","0.48","0.48","2","2.03","2.09","2","2.69","0.19"
"2019-07-03","21:00 CDT","RSL","1","1.52","1.52","CLB","0","0.74","0.74","1","0.77","0.77","1","1.91","0.81"
"2019-07-03","20:00 CDT","HOU","4","1.58","1.59","NYRB","0","0.75","0.76","4","0.82","0.83","4","2.03","0.73"
"2019-07-03","19:30 CDT","SKC","1","3.66","3.86","LAFC","5","2.10","2.10","-4","1.56","1.76","-4","2.24","0.60"
"2019-07-03","19:20 CDT","ORL","1","1.18","1.19","PHI","3","1.84","1.93","-2","-0.66","-0.75","-2","0.89","1.87"
"2019-07-03","19:00 CDT","CHI","5","3.62","3.71","ATL","1","0.96","0.96","4","2.66","2.75","4","2.81","0.13"
"2019-07-03","19:00 CDT","MIN","3","1.91","1.91","SJE","1","2.03","2.05","2","-0.11","-0.13","2","1.26","1.51"
"2019-07-03","18:00 CDT","NYC","3","1.98","2.07","SEA","0","0.62","0.63","3","1.35","1.44","3","2.44","0.37"
"2019-06-30","22:00 CDT","POR","1","1.18","1.18","FCD","0","1.31","1.31","1","-0.13","-0.13","1","1.25","1.47"
"2019-06-29","21:00 CDT","SEA","1","1.71","1.72","VAN","0","1.00","1.00","1","0.72","0.72","1","1.92","0.84"
"2019-06-29","21:00 CDT","RSL","2","1.46","1.48","SKC","0","0.48","0.48","2","0.98","1.00","2","2.18","0.56"
"2019-06-29","21:00 CDT","SJE","3","1.61","1.62","LAG","0","0.94","0.94","3","0.68","0.68","3","1.77","0.97"
"2019-06-29","19:00 CDT","DCU","1","1.44","1.44","TOR","1","1.11","1.18","0","0.33","0.26","0","1.66","1.01"
"2019-06-29","18:30 CDT","NER","2","2.11","2.12","HOU","1","0.70","0.70","1","1.41","1.42","1","2.35","0.46"
"2019-06-29","18:30 CDT","CLB","0","1.37","1.37","ORL","2","0.29","0.29","-2","1.09","1.09","-2","2.40","0.37"
"2019-06-29","18:00 CDT","NYC","4","3.17","3.17","PHI","2","0.79","0.79","2","2.38","2.38","2","2.81","0.13"
"2019-06-29","17:00 CDT","ATL","2","1.40","1.44","MTL","1","1.56","1.59","1","-0.16","-0.14","1","1.16","1.54"
"2019-06-29","15:00 CDT","MIN","7","3.93","3.97","CIN","1","0.37","0.37","6","3.56","3.59","6","2.96","0.03"
"2019-06-28","21:00 CDT","COL","1","0.49","0.50","LAFC","0","0.96","0.96","1","-0.46","-0.46","1","0.87","1.76"
"2019-06-28","19:00 CDT","NYRB","3","1.43","1.43","CHI","1","3.01","3.03","2","-1.58","-1.60","2","0.43","2.40"
"2019-06-26","21:30 CDT","SJE","2","2.18","2.18","HOU","0","0.83","0.83","2","1.35","1.35","2","2.31","0.50"
"2019-06-26","20:00 CDT","FCD","2","2.16","2.19","VAN","2","0.83","0.83","0","1.33","1.35","0","2.32","0.51"
"2019-06-26","19:15 CDT","MTL","2","1.15","1.16","POR","1","1.39","1.39","1","-0.24","-0.23","1","1.14","1.56"
"2019-06-26","19:00 CDT","TOR","3","2.42","2.42","ATL","2","2.84","2.84","1","-0.42","-0.42","1","1.09","1.68"
"2019-06-26","19:00 CDT","DCU","1","0.87","0.87","ORL","0","1.54","1.63","1","-0.67","-0.76","1","0.91","1.82"
