,Date,Home_team_ID,HG,Away_team_ID,AG,Year
997,2021-10-30,MIA2021,1,NYC2021,3,2021
998,2021-10-27,POR2021,2,SJE2021,0,2021
999,2021-10-27,VAN2021,1,MIN2021,1,2021
1000,2021-10-27,SKC2021,2,LAG2021,0,2021
1001,2021-10-27,FCD2021,1,RSL2021,2,2021
1002,2021-10-27,DCU2021,1,NYRB2021,0,2021
1003,2021-10-27,NYC2021,1,CHI2021,0,2021
1004,2021-10-27,TOR2021,1,PHI2021,2,2021
1005,2021-10-27,CLB2021,3,ORL2021,2,2021
1006,2021-10-27,ATL2021,2,MIA2021,1,2021
1007,2021-10-27,CIN2021,2,NSH2021,6,2021
1008,2021-10-27,NER2021,1,COL2021,0,2021
1009,2021-10-26,LAFC2021,3,SEA2021,0,2021
1010,2021-10-24,ORL2021,2,NER2021,2,2021
1011,2021-10-24,ATX2021,1,HOU2021,0,2021
1012,2021-10-23,SJE2021,1,VAN2021,1,2021
1013,2021-10-23,LAG2021,2,FCD2021,2,2021
1014,2021-10-23,COL2021,2,POR2021,0,2021
1015,2021-10-23,MIA2021,5,CIN2021,1,2021
1016,2021-10-23,CHI2021,1,RSL2021,0,2021
1017,2021-10-23,MIN2021,1,LAFC2021,1,2021
1018,2021-10-23,NYC2021,6,DCU2021,0,2021
1019,2021-10-23,TOR2021,1,MTL2021,1,2021
1020,2021-10-23,PHI2021,1,NSH2021,0,2021
1021,2021-10-23,CLB2021,1,NYRB2021,2,2021
1022,2021-10-23,SEA2021,1,SKC2021,2,2021
1023,2021-10-20,SJE2021,4,ATX2021,0,2021
1024,2021-10-20,POR2021,2,VAN2021,3,2021
1025,2021-10-20,COL2021,1,SEA2021,1,2021
1026,2021-10-20,HOU2021,0,LAG2021,2,2021
1027,2021-10-20,NSH2021,1,CLB2021,1,2021
1028,2021-10-20,FCD2021,2,LAFC2021,3,2021
1029,2021-10-20,MIN2021,3,PHI2021,2,2021
1030,2021-10-20,CIN2021,3,CHI2021,4,2021
1031,2021-10-20,DCU2021,2,NER2021,3,2021
1032,2021-10-20,MIA2021,2,TOR2021,0,2021
1033,2021-10-20,ORL2021,1,MTL2021,1,2021
1034,2021-10-20,ATL2021,1,NYC2021,1,2021
1035,2021-10-17,VAN2021,2,SKC2021,1,2021
1036,2021-10-17,NYRB2021,1,NYC2021,0,2021
1037,2021-10-16,LAG2021,2,POR2021,1,2021
1038,2021-10-16,RSL2021,3,COL2021,1,2021
1039,2021-10-16,ATX2021,0,MIN2021,1,2021
1040,2021-10-16,HOU2021,2,SEA2021,1,2021
1041,2021-10-16,CIN2021,0,ORL2021,1,2021
1042,2021-10-16,DCU2021,0,NSH2021,0,2021
1043,2021-10-16,TOR2021,0,ATL2021,2,2021
1044,2021-10-16,NER2021,2,CHI2021,2,2021
1045,2021-10-16,CLB2021,3,MIA2021,0,2021
1046,2021-10-16,LAFC2021,3,SJE2021,1,2021
1047,2021-10-16,MTL2021,2,PHI2021,1,2021
1048,2021-10-10,MIN2021,1,COL2021,3,2021
1049,2021-10-09,SEA2021,4,VAN2021,1,2021
1050,2021-10-09,CIN2021,1,PHI2021,2,2021
1051,2021-10-09,NYRB2021,1,MIA2021,0,2021
1052,2021-10-03,SEA2021,3,COL2021,0,2021
1053,2021-10-03,LAG2021,1,LAFC2021,1,2021
1054,2021-10-03,POR2021,1,MIA2021,0,2021
1055,2021-10-03,SKC2021,4,HOU2021,2,2021
1056,2021-10-03,TOR2021,3,CHI2021,1,2021
1057,2021-10-03,PHI2021,3,CLB2021,0,2021
1058,2021-10-03,NYC2021,0,NSH2021,0,2021
1059,2021-10-02,VAN2021,3,SJE2021,0,2021
1060,2021-10-02,FCD2021,0,MIN2021,0,2021
1061,2021-10-02,CIN2021,0,NYRB2021,1,2021
1062,2021-10-02,ORL2021,2,DCU2021,1,2021
1063,2021-10-02,MTL2021,2,ATL2021,1,2021
1064,2021-10-02,ATX2021,2,RSL2021,1,2021
1065,2021-09-29,SJE2021,0,SEA2021,3,2021
1066,2021-09-29,LAFC2021,1,POR2021,2,2021
1067,2021-09-29,RSL2021,2,LAG2021,1,2021
1068,2021-09-29,COL2021,3,ATX2021,0,2021
1069,2021-09-29,HOU2021,0,VAN2021,0,2021
1070,2021-09-29,NSH2021,2,ORL2021,1,2021
1071,2021-09-29,CHI2021,2,NYC2021,0,2021
1072,2021-09-29,FCD2021,1,SKC2021,3,2021
1073,2021-09-29,MTL2021,1,NER2021,3,2021
1074,2021-09-29,NYRB2021,1,PHI2021,1,2021
1075,2021-09-29,DCU2021,3,MIN2021,1,2021
1076,2021-09-29,ATL2021,1,MIA2021,0,2021
1077,2021-09-29,TOR2021,3,CIN2021,2,2021
1078,2021-09-26,ATX2021,2,LAG2021,0,2021
1079,2021-09-26,SKC2021,1,SEA2021,2,2021
1080,2021-09-26,CHI2021,0,NSH2021,0,2021
1081,2021-09-25,POR2021,6,RSL2021,1,2021
1082,2021-09-25,SJE2021,2,LAFC2021,0,2021
1083,2021-09-25,VAN2021,1,FCD2021,0,2021
1084,2021-09-25,NYC2021,0,NYRB2021,1,2021
1085,2021-09-25,COL2021,0,TOR2021,0,2021
1086,2021-09-25,MIN2021,2,HOU2021,0,2021
1087,2021-09-25,CLB2021,2,MTL2021,1,2021
1088,2021-09-25,DCU2021,4,CIN2021,2,2021
1089,2021-09-25,NER2021,1,ORL2021,1,2021
1090,2021-09-25,PHI2021,1,ATL2021,0,2021
1091,2021-09-22,CHI2021,2,NER2021,3,2021
1092,2021-09-22,NYRB2021,1,NYC2021,1,2021
1093,2021-09-22,MIA2021,1,NSH2021,5,2021
1094,2021-09-19,COL2021,1,VAN2021,1,2021
1095,2021-09-19,POR2021,2,LAFC2021,1,2021
1096,2021-09-19,PHI2021,3,ORL2021,1,2021
1097,2021-09-19,MTL2021,1,CHI2021,0,2021
1098,2021-09-18,RSL2021,1,SEA2021,0,2021
1099,2021-09-18,HOU2021,3,FCD2021,2,2021
1100,2021-09-18,ATX2021,3,SJE2021,4,2021
1101,2021-09-18,MIN2021,3,LAG2021,0,2021
1102,2021-09-18,CIN2021,1,NYC2021,2,2021
1103,2021-09-18,TOR2021,2,NSH2021,1,2021
1104,2021-09-18,NER2021,1,CLB2021,1,2021
1105,2021-09-18,ATL2021,3,DCU2021,2,2021
1106,2021-09-17,MIA2021,0,NYRB2021,4,2021
1107,2021-09-15,LAG2021,1,HOU2021,1,2021
1108,2021-09-15,SJE2021,3,RSL2021,4,2021
1109,2021-09-15,POR2021,2,COL2021,2,2021
1110,2021-09-15,ATX2021,1,LAFC2021,2,2021
1111,2021-09-15,SKC2021,4,MIN2021,0,2021
1112,2021-09-15,DCU2021,3,CHI2021,0,2021
1113,2021-09-15,ORL2021,2,MTL2021,4,2021
1114,2021-09-15,ATL2021,4,CIN2021,0,2021
1115,2021-09-14,TOR2021,0,MIA2021,1,2021
1116,2021-09-14,CLB2021,2,NYRB2021,1,2021
1117,2021-09-14,NYC2021,3,FCD2021,3,2021
1118,2021-09-12,LAFC2021,2,RSL2021,2,2021
1119,2021-09-11,SKC2021,2,CHI2021,0,2021
1120,2021-09-11,FCD2021,1,SJE2021,1,2021
1121,2021-09-11,HOU2021,3,ATX2021,0,2021
1122,2021-09-11,MIA2021,1,CLB2021,0,2021
1123,2021-09-11,MTL2021,0,NSH2021,1,2021
1124,2021-09-11,CIN2021,2,TOR2021,0,2021
1125,2021-09-11,NYRB2021,1,DCU2021,1,2021
1126,2021-09-11,NER2021,2,NYC2021,1,2021
1127,2021-09-11,SEA2021,1,MIN2021,0,2021
1128,2021-09-11,COL2021,1,LAG2021,1,2021
1129,2021-09-10,VAN2021,0,POR2021,0,2021
1130,2021-09-10,ATL2021,2,ORL2021,0,2021
1131,2021-09-04,SJE2021,0,COL2021,1,2021
1132,2021-09-04,CIN2021,0,MIA2021,1,2021
1133,2021-09-04,RSL2021,3,FCD2021,2,2021
1134,2021-09-04,ORL2021,3,CLB2021,1,2021
1135,2021-09-04,VAN2021,2,ATX2021,1,2021
1136,2021-09-03,LAFC2021,4,SKC2021,0,2021
1137,2021-09-03,HOU2021,0,POR2021,2,2021
1138,2021-09-03,NSH2021,2,NYC2021,1,2021
1139,2021-09-03,PHI2021,0,NER2021,1,2021
1140,2021-08-29,SEA2021,0,POR2021,2,2021
1141,2021-08-29,VAN2021,3,RSL2021,1,2021
1142,2021-08-29,ATX2021,3,FCD2021,5,2021
1143,2021-08-28,HOU2021,1,MIN2021,2,2021
1144,2021-08-28,SKC2021,1,COL2021,1,2021
1145,2021-08-28,DCU2021,3,PHI2021,0,2021
1146,2021-08-28,NYC2021,2,NER2021,0,2021
1147,2021-08-28,LAFC2021,3,LAG2021,3,2021
1148,2021-08-28,NYRB2021,0,CHI2021,1,2021
1149,2021-08-28,ATL2021,0,NSH2021,2,2021
1150,2021-08-27,ORL2021,0,MIA2021,0,2021
1151,2021-08-27,MTL2021,3,TOR2021,1,2021
1152,2021-08-27,CLB2021,3,CIN2021,2,2021
1153,2021-08-21,VAN2021,2,LAFC2021,1,2021
1154,2021-08-21,COL2021,2,RSL2021,1,2021
1155,2021-08-21,ATX2021,3,POR2021,1,2021
1156,2021-08-21,ORL2021,1,CHI2021,0,2021
1157,2021-08-21,HOU2021,2,FCD2021,2,2021
1158,2021-08-21,PHI2021,1,MTL2021,1,2021
1159,2021-08-21,MIA2021,3,TOR2021,0,2021
1160,2021-08-21,DCU2021,1,ATL2021,2,2021
1161,2021-08-21,NER2021,4,CIN2021,1,2021
1162,2021-08-21,CLB2021,1,SEA2021,2,2021
1163,2021-08-21,MIN2021,0,SKC2021,0,2021
1164,2021-08-20,LAG2021,1,SJE2021,1,2021
1165,2021-08-18,RSL2021,2,HOU2021,1,2021
1166,2021-08-18,ATX2021,1,VAN2021,2,2021
1167,2021-08-18,NSH2021,1,ORL2021,1,2021
1168,2021-08-18,SKC2021,1,POR2021,1,2021
1169,2021-08-18,FCD2021,0,SEA2021,1,2021
1170,2021-08-18,NYRB2021,1,CLB2021,0,2021
1171,2021-08-18,MIA2021,3,CHI2021,2,2021
1172,2021-08-18,PHI2021,1,NYC2021,0,2021
1173,2021-08-18,CIN2021,0,MTL2021,0,2021
1174,2021-08-18,ATL2021,1,TOR2021,0,2021
1175,2021-08-18,NER2021,3,DCU2021,2,2021
1176,2021-08-17,SJE2021,0,MIN2021,1,2021
1177,2021-08-17,LAG2021,1,COL2021,2,2021
1178,2021-08-15,POR2021,2,SEA2021,6,2021
1179,2021-08-15,NSH2021,5,DCU2021,2,2021
1180,2021-08-15,CHI2021,1,CLB2021,0,2021
1181,2021-08-15,ATL2021,1,LAFC2021,0,2021
1182,2021-08-14,RSL2021,1,ATX2021,0,2021
1183,2021-08-14,FCD2021,0,SKC2021,2,2021
1184,2021-08-14,HOU2021,1,COL2021,3,2021
1185,2021-08-14,TOR2021,1,NER2021,2,2021
1186,2021-08-14,NYC2021,2,MIA2021,0,2021
1187,2021-08-14,MTL2021,2,NYRB2021,1,2021
1188,2021-08-14,MIN2021,0,LAG2021,1,2021
1189,2021-08-13,SJE2021,0,VAN2021,0,2021
1190,2021-08-08,LAG2021,1,VAN2021,1,2021
1191,2021-08-08,DCU2021,2,MTL2021,1,2021
1192,2021-08-08,SJE2021,2,LAFC2021,0,2021
1193,2021-08-08,NER2021,2,PHI2021,1,2021
1194,2021-08-08,CHI2021,2,NYRB2021,1,2021
1195,2021-08-08,MIA2021,2,NSH2021,1,2021
1196,2021-08-07,POR2021,3,RSL2021,2,2021
1197,2021-08-07,COL2021,0,SKC2021,0,2021
1198,2021-08-07,FCD2021,2,ATX2021,0,2021
1199,2021-08-07,TOR2021,2,NYC2021,2,2021
1200,2021-08-07,MIN2021,2,HOU2021,0,2021
1201,2021-08-07,CLB2021,2,ATL2021,3,2021
1202,2021-08-07,CIN2021,1,ORL2021,1,2021
1203,2021-08-04,LAG2021,1,RSL2021,0,2021
1204,2021-08-04,POR2021,1,SJE2021,1,2021
1205,2021-08-04,LAFC2021,1,SKC2021,4,2021
1206,2021-08-04,SEA2021,1,FCD2021,1,2021
1207,2021-08-04,ATX2021,3,HOU2021,2,2021
1208,2021-08-04,CHI2021,0,NYC2021,0,2021
1209,2021-08-04,ORL2021,1,MIA2021,1,2021
1210,2021-08-04,NYRB2021,0,CIN2021,0,2021
1211,2021-08-04,MTL2021,2,ATL2021,2,2021
1212,2021-08-04,PHI2021,3,TOR2021,0,2021
1213,2021-08-04,CLB2021,2,DCU2021,4,2021
1214,2021-08-04,NER2021,0,NSH2021,0,2021
1215,2021-08-01,TOR2021,1,NSH2021,1,2021
1216,2021-08-01,PHI2021,1,CHI2021,1,2021
1217,2021-07-31,VAN2021,2,MIN2021,2,2021
1218,2021-07-31,ATX2021,0,COL2021,1,2021
1219,2021-07-31,SKC2021,1,FCD2021,2,2021
1220,2021-07-31,HOU2021,0,RSL2021,0,2021
1221,2021-07-31,MIA2021,2,MTL2021,1,2021
1222,2021-07-31,CIN2021,0,DCU2021,0,2021
1223,2021-07-31,NYRB2021,2,NER2021,3,2021
1224,2021-07-31,SEA2021,0,SJE2021,1,2021
1225,2021-07-30,LAG2021,4,POR2021,1,2021
1226,2021-07-30,ORL2021,3,ATL2021,2,2021
1227,2021-07-30,NYC2021,4,CLB2021,1,2021
1228,2021-07-28,LAFC2021,2,MIN2021,2,2021
1229,2021-07-25,SEA2021,1,SKC2021,3,2021
1230,2021-07-25,DCU2021,1,NYRB2021,0,2021
1231,2021-07-25,MIA2021,1,PHI2021,1,2021
1232,2021-07-25,NER2021,2,MTL2021,1,2021
1233,2021-07-25,NYC2021,5,ORL2021,0,2021
1234,2021-07-24,LAFC2021,2,VAN2021,2,2021
1235,2021-07-24,SJE2021,0,HOU2021,1,2021
1236,2021-07-24,RSL2021,2,COL2021,0,2021
1237,2021-07-24,FCD2021,4,LAG2021,0,2021
1238,2021-07-24,NSH2021,3,CIN2021,0,2021
1239,2021-07-24,MIN2021,2,POR2021,1,2021
1240,2021-07-24,CHI2021,1,TOR2021,2,2021
1241,2021-07-24,ATL2021,0,CLB2021,1,2021
1242,2021-07-22,ATX2021,0,SEA2021,1,2021
1243,2021-07-22,ORL2021,2,PHI2021,1,2021
1244,2021-07-21,POR2021,2,LAFC2021,1,2021
1245,2021-07-21,RSL2021,2,LAG2021,2,2021
1246,2021-07-21,COL2021,2,FCD2021,0,2021
1247,2021-07-21,SKC2021,1,SJE2021,1,2021
1248,2021-07-21,CHI2021,1,DCU2021,2,2021
1249,2021-07-21,CIN2021,1,ATL2021,1,2021
1250,2021-07-21,MIA2021,0,NER2021,5,2021
1251,2021-07-21,CLB2021,0,NSH2021,0,2021
1252,2021-07-21,TOR2021,1,NYRB2021,1,2021
1253,2021-07-21,NYC2021,1,MTL2021,0,2021
1254,2021-07-20,VAN2021,0,HOU2021,0,2021
1255,2021-07-18,MIN2021,1,SEA2021,0,2021
1256,2021-07-17,LAFC2021,2,RSL2021,1,2021
1257,2021-07-17,POR2021,1,FCD2021,0,2021
1258,2021-07-17,VAN2021,2,LAG2021,1,2021
1259,2021-07-17,COL2021,1,SJE2021,1,2021
1260,2021-07-17,NSH2021,5,CHI2021,1,2021
1261,2021-07-17,CLB2021,2,NYC2021,1,2021
1262,2021-07-17,MTL2021,5,CIN2021,4,2021
1263,2021-07-17,TOR2021,1,ORL2021,1,2021
1264,2021-07-17,PHI2021,2,DCU2021,1,2021
1265,2021-07-17,ATL2021,0,NER2021,1,2021
1266,2021-07-09,CIN2021,2,CLB2021,2,2021
1267,2021-07-08,NYRB2021,1,PHI2021,1,2021
1268,2021-07-08,NSH2021,2,ATL2021,2,2021
1269,2021-07-07,LAG2021,3,FCD2021,1,2021
1270,2021-07-07,VAN2021,0,RSL2021,4,2021
1271,2021-07-07,ATX2021,0,LAFC2021,2,2021
1272,2021-07-07,SEA2021,2,HOU2021,0,2021
1273,2021-07-07,COL2021,2,MIN2021,0,2021
1274,2021-07-07,CHI2021,3,ORL2021,1,2021
1275,2021-07-07,MTL2021,2,NYC2021,1,2021
1276,2021-07-07,NER2021,2,TOR2021,3,2021
1277,2021-07-04,LAG2021,0,SKC2021,2,2021
1278,2021-07-04,COL2021,1,SEA2021,1,2021
1279,2021-07-04,FCD2021,1,VAN2021,2,2021
1280,2021-07-03,RSL2021,0,LAFC2021,1,2021
1281,2021-07-03,HOU2021,1,CIN2021,1,2021
1282,2021-07-03,NSH2021,1,PHI2021,0,2021
1283,2021-07-03,MIN2021,2,SJE2021,2,2021
1284,2021-07-03,CHI2021,3,ATL2021,0,2021
1285,2021-07-03,MTL2021,1,MIA2021,0,2021
1286,2021-07-03,ORL2021,1,NYRB2021,2,2021
1287,2021-07-03,DCU2021,6,TOR2021,1,2021
1288,2021-07-03,CLB2021,1,NER2021,2,2021
1289,2021-07-01,ATX2021,4,POR2021,1,2021
1290,2021-06-27,FCD2021,2,NER2021,1,2021
1291,2021-06-27,ATX2021,0,CLB2021,0,2021
1292,2021-06-27,NYC2021,2,DCU2021,1,2021
1293,2021-06-27,ATL2021,0,NYRB2021,0,2021
1294,2021-06-26,POR2021,0,MIN2021,1,2021
1295,2021-06-26,SJE2021,1,LAG2021,2,2021
1296,2021-06-26,SEA2021,2,VAN2021,2,2021
1297,2021-06-26,NSH2021,1,MTL2021,1,2021
1298,2021-06-26,CHI2021,2,PHI2021,2,2021
1299,2021-06-26,RSL2021,1,HOU2021,1,2021
1300,2021-06-26,TOR2021,0,CIN2021,2,2021
1301,2021-06-26,SKC2021,2,LAFC2021,1,2021
1302,2021-06-25,MIA2021,1,ORL2021,2,2021
1303,2021-06-23,LAFC2021,2,FCD2021,0,2021
1304,2021-06-23,VAN2021,1,LAG2021,2,2021
1305,2021-06-23,SEA2021,2,RSL2021,1,2021
1306,2021-06-23,NSH2021,3,TOR2021,2,2021
1307,2021-06-23,SKC2021,3,COL2021,1,2021
1308,2021-06-23,HOU2021,2,POR2021,2,2021
1309,2021-06-23,MIN2021,2,ATX2021,0,2021
1310,2021-06-23,MTL2021,0,DCU2021,0,2021
1311,2021-06-23,CHI2021,0,CIN2021,1,2021
1312,2021-06-23,PHI2021,1,CLB2021,0,2021
1313,2021-06-23,NYC2021,1,ATL2021,0,2021
1314,2021-06-23,NER2021,3,NYRB2021,2,2021
1315,2021-06-22,ORL2021,5,SJE2021,0,2021
1316,2021-06-20,ATL2021,1,PHI2021,2,2021
1317,2021-06-19,LAFC2021,1,HOU2021,1,2021
1318,2021-06-19,POR2021,2,SKC2021,1,2021
1319,2021-06-19,ATX2021,0,SJE2021,0,2021
1320,2021-06-19,LAG2021,1,SEA2021,2,2021
1321,2021-06-19,FCD2021,1,MIN2021,1,2021
1322,2021-06-19,DCU2021,1,MIA2021,0,2021
1323,2021-06-19,NYC2021,2,NER2021,3,2021
1324,2021-06-19,TOR2021,2,ORL2021,3,2021
1325,2021-06-19,CIN2021,0,COL2021,2,2021
1326,2021-06-19,CLB2021,2,CHI2021,0,2021
1327,2021-06-18,RSL2021,3,VAN2021,1,2021
1328,2021-06-18,NYRB2021,2,NSH2021,0,2021
1329,2021-06-12,SKC2021,1,ATX2021,1,2021
1330,2021-05-30,SEA2021,0,ATX2021,0,2021
1331,2021-05-30,PHI2021,3,POR2021,0,2021
1332,2021-05-29,RSL2021,1,MIN2021,1,2021
1333,2021-05-29,COL2021,2,FCD2021,0,2021
1334,2021-05-29,SKC2021,3,HOU2021,2,2021
1335,2021-05-29,MIA2021,0,DCU2021,3,2021
1336,2021-05-29,LAG2021,0,SJE2021,0,2021
1337,2021-05-29,LAFC2021,1,NYC2021,2,2021
1338,2021-05-29,ATL2021,2,NSH2021,2,2021
1339,2021-05-29,CLB2021,2,TOR2021,1,2021
1340,2021-05-29,CIN2021,0,NER2021,1,2021
1341,2021-05-29,NYRB2021,2,ORL2021,1,2021
1342,2021-05-29,CHI2021,0,MTL2021,1,2021
1343,2021-05-23,NSH2021,1,ATX2021,0,2021
1344,2021-05-23,DCU2021,0,PHI2021,1,2021
1345,2021-05-23,SEA2021,1,ATL2021,1,2021
1346,2021-05-22,LAFC2021,2,COL2021,1,2021
1347,2021-05-22,SJE2021,1,SKC2021,3,2021
1348,2021-05-22,HOU2021,2,VAN2021,1,2021
1349,2021-05-22,NER2021,3,NYRB2021,1,2021
1350,2021-05-22,FCD2021,2,RSL2021,2,2021
1351,2021-05-22,NYC2021,1,CLB2021,2,2021
1352,2021-05-22,ORL2021,1,TOR2021,0,2021
1353,2021-05-22,CHI2021,1,MIA2021,0,2021
1354,2021-05-22,POR2021,3,LAG2021,0,2021
1355,2021-05-22,MTL2021,1,CIN2021,2,2021
1356,2021-05-16,SEA2021,2,LAFC2021,0,2021
1357,2021-05-16,DCU2021,0,ORL2021,1,2021
1358,2021-05-16,NER2021,1,CLB2021,0,2021
1359,2021-05-16,CIN2021,2,MIA2021,3,2021
1360,2021-05-16,SKC2021,3,VAN2021,0,2021
1361,2021-05-15,SJE2021,0,POR2021,2,2021
1362,2021-05-15,RSL2021,0,NSH2021,0,2021
1363,2021-05-15,COL2021,3,HOU2021,1,2021
1364,2021-05-15,MIN2021,1,FCD2021,0,2021
1365,2021-05-15,PHI2021,1,NYRB2021,0,2021
1366,2021-05-15,ATL2021,1,MTL2021,0,2021
1367,2021-05-15,LAG2021,2,ATX2021,0,2021
1368,2021-05-15,NYC2021,1,TOR2021,1,2021
1369,2021-05-13,DCU2021,1,CHI2021,0,2021
1370,2021-05-12,SJE2021,0,SEA2021,1,2021
1371,2021-05-12,MIN2021,1,VAN2021,0,2021
1372,2021-05-12,HOU2021,1,SKC2021,0,2021
1373,2021-05-12,PHI2021,1,NER2021,1,2021
1374,2021-05-12,MIA2021,0,MTL2021,2,2021
1375,2021-05-12,TOR2021,2,CLB2021,0,2021
1376,2021-05-09,SKC2021,2,ATX2021,1,2021
1377,2021-05-09,POR2021,1,SEA2021,2,2021
1378,2021-05-09,MIA2021,1,ATL2021,1,2021
1379,2021-05-08,COL2021,3,MIN2021,2,2021
1380,2021-05-08,LAG2021,2,LAFC2021,1,2021
1381,2021-05-08,ORL2021,1,NYC2021,1,2021
1382,2021-05-08,FCD2021,1,HOU2021,1,2021
1383,2021-05-08,VAN2021,2,MTL2021,0,2021
1384,2021-05-08,NSH2021,2,NER2021,0,2021
1385,2021-05-08,CLB2021,1,DCU2021,1,2021
1386,2021-05-08,NYRB2021,2,TOR2021,0,2021
1387,2021-05-08,CHI2021,0,PHI2021,2,2021
1388,2021-05-07,RSL2021,1,SJE2021,2,2021
1389,2021-05-02,VAN2021,0,COL2021,1,2021
1390,2021-05-02,SEA2021,3,LAG2021,0,2021
1391,2021-05-02,NSH2021,0,MIA2021,0,2021
1392,2021-05-01,SJE2021,4,DCU2021,1,2021
1393,2021-05-01,MIN2021,0,ATX2021,1,2021
1394,2021-05-01,FCD2021,4,POR2021,1,2021
1395,2021-05-01,PHI2021,0,NYC2021,2,2021
1396,2021-05-01,ORL2021,3,CIN2021,0,2021
1397,2021-05-01,NER2021,2,ATL2021,1,2021
1398,2021-05-01,HOU2021,1,LAFC2021,1,2021
1399,2021-05-01,MTL2021,0,CLB2021,0,2021
1400,2021-05-01,RSL2021,3,SKC2021,1,2021
1401,2021-05-01,NYRB2021,2,CHI2021,0,2021
1402,2021-04-25,LAG2021,3,NYRB2021,2,2021
1403,2021-04-24,POR2021,2,HOU2021,0,2021
1404,2021-04-24,COL2021,1,ATX2021,3,2021
1405,2021-04-24,PHI2021,1,MIA2021,2,2021
1406,2021-04-24,ATL2021,2,CHI2021,1,2021
1407,2021-04-24,MIN2021,1,RSL2021,2,2021
1408,2021-04-24,NER2021,0,DCU2021,0,2021
1409,2021-04-24,LAFC2021,1,SEA2021,1,2021
1410,2021-04-24,SJE2021,3,FCD2021,1,2021
1411,2021-04-24,TOR2021,2,VAN2021,2,2021
1412,2021-04-24,NSH2021,2,MTL2021,2,2021
1413,2021-04-24,NYC2021,4,CIN2021,0,2021
1414,2021-04-23,SKC2021,1,ORL2021,1,2021
1415,2021-04-18,VAN2021,1,POR2021,0,2021
1416,2021-04-18,CLB2021,0,PHI2021,0,2021
1417,2021-04-18,MIA2021,2,LAG2021,3,2021
1418,2021-04-17,CHI2021,2,NER2021,2,2021
1419,2021-04-17,NSH2021,2,CIN2021,2,2021
1420,2021-04-17,NYRB2021,1,SKC2021,2,2021
1421,2021-04-17,FCD2021,0,COL2021,0,2021
1422,2021-04-17,DCU2021,2,NYC2021,1,2021
1423,2021-04-17,LAFC2021,2,ATX2021,0,2021
1424,2021-04-17,ORL2021,0,ATL2021,0,2021
1425,2021-04-17,MTL2021,4,TOR2021,2,2021
1426,2021-04-16,SEA2021,4,MIN2021,0,2021
1427,2021-04-16,HOU2021,2,SJE2021,1,2021
1428,2020-11-08,SEA2020,3,SJE2020,1,2020
1429,2020-11-08,MIN2020,3,FCD2020,0,2020
1430,2020-11-08,HOU2020,1,COL2020,2,2020
1431,2020-11-08,LAFC2020,1,POR2020,1,2020
1432,2020-11-08,RSL2020,0,SKC2020,2,2020
1433,2020-11-08,VAN2020,3,LAG2020,0,2020
1434,2020-11-08,NYRB2020,2,TOR2020,1,2020
1435,2020-11-08,MIA2020,2,CIN2020,1,2020
1436,2020-11-08,DCU2020,2,MTL2020,3,2020
1437,2020-11-08,PHI2020,2,NER2020,0,2020
1438,2020-11-08,ORL2020,2,NSH2020,3,2020
1439,2020-11-08,CHI2020,3,NYC2020,4,2020
1440,2020-11-08,CLB2020,2,ATL2020,1,2020
1441,2020-11-04,LAG2020,1,SEA2020,1,2020
1442,2020-11-04,SJE2020,2,LAFC2020,2,2020
1443,2020-11-04,POR2020,0,COL2020,1,2020
1444,2020-11-04,NSH2020,0,FCD2020,1,2020
1445,2020-11-04,MIN2020,2,CHI2020,2,2020
1446,2020-11-04,ORL2020,2,CLB2020,1,2020
1447,2020-11-01,LAG2020,2,RSL2020,1,2020
1448,2020-11-01,POR2020,1,VAN2020,0,2020
1449,2020-11-01,COL2020,3,SEA2020,1,2020
1450,2020-11-01,MTL2020,0,ORL2020,1,2020
1451,2020-11-01,NER2020,3,DCU2020,3,2020
1452,2020-11-01,TOR2020,2,MIA2020,1,2020
1453,2020-11-01,NYC2020,5,NYRB2020,2,2020
1454,2020-11-01,ATL2020,2,CIN2020,0,2020
1455,2020-11-01,CLB2020,2,PHI2020,1,2020
1456,2020-10-31,NSH2020,1,CHI2020,1,2020
1457,2020-10-31,FCD2020,3,HOU2020,0,2020
1458,2020-10-28,SJE2020,2,RSL2020,0,2020
1459,2020-10-28,LAFC2020,2,HOU2020,1,2020
1460,2020-10-28,POR2020,5,LAG2020,2,2020
1461,2020-10-28,FCD2020,2,MIA2020,1,2020
1462,2020-10-28,DCU2020,1,CLB2020,0,2020
1463,2020-10-28,MIN2020,1,COL2020,1,2020
1464,2020-10-28,CIN2020,0,SKC2020,1,2020
1465,2020-10-28,TOR2020,0,NYC2020,1,2020
1466,2020-10-28,ORL2020,4,ATL2020,1,2020
1467,2020-10-28,PHI2020,2,CHI2020,1,2020
1468,2020-10-28,NYRB2020,1,NER2020,0,2020
1469,2020-10-27,VAN2020,0,SEA2020,2,2020
1470,2020-10-27,MTL2020,0,NSH2020,1,2020
1471,2020-10-25,LAFC2020,2,LAG2020,0,2020
1472,2020-10-24,VAN2020,2,SJE2020,1,2020
1473,2020-10-24,RSL2020,0,FCD2020,0,2020
1474,2020-10-24,SKC2020,4,COL2020,0,2020
1475,2020-10-24,HOU2020,1,CLB2020,0,2020
1476,2020-10-24,NYC2020,3,MTL2020,1,2020
1477,2020-10-24,CIN2020,0,MIN2020,1,2020
1478,2020-10-24,CHI2020,2,NYRB2020,2,2020
1479,2020-10-24,PHI2020,5,TOR2020,0,2020
