,Player_ID,Season,Player,TeamID,Position,Minutes,Shots,SoT,G
3824,Steve-Birnbaum-2014-1,2014,Steve-Birnbaum,DCU2014,CB,2042,11,1,0
3825,Nick-Hagglund-2020-1,2020,Nick-Hagglund,CIN2020,CB,818,10,3,1
3826,Nnamdi-Chinonso-Offor-2022-1,2022,Nnamdi-Chinonso-Offor,CHI2022,ST,303,5,1,1
3827,Ulises-Segura-2020-1,2020,Ulises-Segura,DCU2020,ST,743,9,5,0
3828,Ryan-Richter-2013-1,2013,Ryan-Richter,TOR2013,FB,1219,7,1,0
3829,Osvaldo-Alonso-2015-1,2015,Osvaldo-Alonso,SEA2015,CM,1981,8,1,0
3830,Tosaint-Ricketts-2020-1,2020,Tosaint-Ricketts,VAN2020,ST,532,5,2,2
3831,Nick-LaBrocca-2016-1,2016,Nick-LaBrocca,CHI2016,W,574,8,3,0
3832,Josh-Williams-2016-1,2016,Josh-Williams,TOR2016,CB,992,2,0,0
3833,Olivier-Mbaizo-2023-1,2023,Olivier-Mbaizo,PHI2023,FB,2054,10,1,0
3834,RJ-Allen-2017-1,2017,RJ-Allen,NYC2017,FB,1096,6,0,0
3835,Bashkim-Kadrii-2017-1,2017,Bashkim-Kadrii,MIN2017,W,468,12,3,0
3836,Fred-2014-1,2014,Fred,PHI2014,AM,396,8,2,1
3837,Gudmundur-Thórarinsson-2020-1,2020,Gudmundur-Thórarinsson,NYC2020,FB,789,5,1,0
3838,Greg-Garza-2018-1,2018,Greg-Garza,ATL2018,FB,1013,5,2,1
3839,Marco-Farfan-2021-1,2021,Marco-Farfan,LAFC2021,FB,1934,6,0,0
3840,Zeca-2022-1,2022,Zeca,HOU2022,FB,1263,5,2,0
3841,Auston-Trusty-2018-1,2018,Auston-Trusty,PHI2018,CB,3314,10,2,1
3842,Lass-2019-1,2019,Lass,VAN2019,W,695,11,4,1
3843,Guly-do-Prado-2015-1,2015,Guly-do-Prado,CHI2015,ST,640,18,5,0
3844,Sean-Davis-2022-1,2022,Sean-Davis,NSH2022,CM,3085,14,5,1
3845,Victor-Ulloa-2021-1,2021,Victor-Ulloa,MIA2021,FB,1380,5,2,0
3846,Benjamin-Angoua-2017-1,2017,Benjamin-Angoua,NER2017,CB,2489,11,3,1
3847,Nikola-Vujnovic-2022-1,2022,Nikola-Vujnovic,SKC2022,ST,377,5,3,0
3848,Je-Vaughn-Watson-2015-1,2015,Je-Vaughn-Watson,FCD2015,FB,2140,11,4,0
3849,Arquimides-Ordonez-2023-1,2023,Arquimides-Ordonez,CIN2023,ST,316,5,0,0
3850,Maximilian-Arfsten-2023-1,2023,Maximilian-Arfsten,CLB2023,FB,341,6,3,2
3851,Frédéric-Brillant-2016-1,2016,Frédéric-Brillant,NYC2016,CB,3011,11,4,1
3852,Jordan-Stewart-2013-1,2013,Jordan-Stewart,SJE2013,FB,1165,4,1,0
3853,David-Carney-2013-1,2013,David-Carney,NYRB2013,FB,686,7,0,0
3854,Agustín-Viana-2013-1,2013,Agustín-Viana,CLB2013,FB,1612,12,1,0
3855,Andy-Rose-2021-1,2021,Andy-Rose,VAN2021,CB,1809,6,2,2
3856,Chad-Marshall-2015-1,2015,Chad-Marshall,SEA2015,CB,2726,10,3,0
3857,Aaron-Long-2020-1,2020,Aaron-Long,NYRB2020,CB,1452,6,4,2
3858,Tyrone-Mears-2018-1,2018,Tyrone-Mears,MIN2018,FB,975,5,3,1
3859,Zarek-Valentin-2016-1,2016,Zarek-Valentin,POR2016,FB,1739,4,2,1
3860,Antonio-Mlinar-Delamea-2019-1,2019,Antonio-Mlinar-Delamea,NER2019,CB,1473,8,2,2
3861,Jonathan-Bornstein-2022-1,2022,Jonathan-Bornstein,CHI2022,FB,1330,5,1,1
3862,J.J.-Koval-2014-1,2014,J.J.-Koval,SJE2014,CM,1067,8,1,0
3863,Raymon-Gaddis-2020-1,2020,Raymon-Gaddis,PHI2020,FB,1401,5,1,0
3864,Alain-Rochat-2013-1,2013,Alain-Rochat,,FB,1479,10,2,0
3865,Kofi-Sarkodie-2015-1,2015,Kofi-Sarkodie,HOU2015,FB,1411,4,1,0
3866,Bakaye-Dibassy-2020-1,2020,Bakaye-Dibassy,MIN2020,CB,936,7,1,0
3867,Erickson-Gallardo-2019-1,2019,Erickson-Gallardo,TOR2019,W,256,3,0,0
3868,Tony-Alfaro-2021-1,2021,Tony-Alfaro,DCU2021,CB,2018,10,1,1
3869,Jon-Erice-2019-1,2019,Jon-Erice,VAN2019,DM,1911,2,0,0
3870,Sean-Davis-2020-1,2020,Sean-Davis,NYRB2020,CM,1176,6,2,0
3871,Chandler-Hoffman-2014-1,2014,Chandler-Hoffman,LAG2014,CM,88,4,2,0
3872,Conor-Doyle-2014-1,2014,Conor-Doyle,DCU2014,ST,376,4,2,0
3873,Matt-Miazga-2022-1,2022,Matt-Miazga,CIN2022,CB,899,5,2,2
3874,Samuel-Tetteh-2020-1,2020,Samuel-Tetteh,NYRB2020,ST,369,8,1,0
3875,Russell-Canouse-2017-1,2017,Russell-Canouse,DCU2017,DM,928,6,1,0
3876,Dario-Zuparic-2023-1,2023,Dario-Zuparic,POR2023,CB,3107,8,3,1
3877,Rudy-Camacho-2018-1,2018,Rudy-Camacho,MTL2018,CB,1696,9,2,0
3878,Aníbal-Godoy-2023-1,2023,Aníbal-Godoy,NSH2023,CM,1816,7,3,0
3879,Oswaldo-Minda-2013-1,2013,Oswaldo-Minda,CHV2013,CM,1304,6,1,1
3880,Bradley-Orr-2014-1,2014,Bradley-Orr,TOR2014,CB,1242,3,2,1
3881,Sebastian-Velasquez-2014-1,2014,Sebastian-Velasquez,RSL2014,CM,262,4,2,1
3882,Ethan-Finlay-2013-1,2013,Ethan-Finlay,CLB2013,W,474,4,2,0
3883,Jake-Nerwinski-2021-1,2021,Jake-Nerwinski,VAN2021,FB,1904,7,3,1
3884,Joao-Meira-2017-1,2017,Joao-Meira,CHI2017,CB,2601,6,3,0
3885,Orji-Okwonkwo-2020-1,2020,Orji-Okwonkwo,MTL2020,W,558,10,7,1
3886,Keegan-Rosenberry-2017-1,2017,Keegan-Rosenberry,PHI2017,FB,1140,4,2,0
3887,Brandon-Vázquez-2018-1,2018,Brandon-Vázquez,ATL2018,W,122,4,2,0
3888,Isaac-Angking-2018-1,2018,Isaac-Angking,NER2018,W,49,1,0,0
3889,Andrew-Gutman-2020-1,2020,Andrew-Gutman,CIN2020,FB,1598,4,0,0
3890,Ronald-Zubar-2016-1,2016,Ronald-Zubar,NYRB2016,CB,1736,11,3,2
3891,Gaston-Gonzalez-2023-1,2023,Gaston-Gonzalez,ORL2023,W,831,6,3,0
3892,Benoit-Cheyrou-2017-1,2017,Benoit-Cheyrou,TOR2017,DM,680,11,4,1
3893,Paul-Marie-2019-1,2019,Paul-Marie,SJE2019,FB,401,6,2,0
3894,Shaun-Francis-2016-1,2016,Shaun-Francis,SJE2016,FB,1641,6,2,0
3895,Efrain-Álvarez-2023-1,2023,Efrain-Álvarez,LAG2023,W,429,8,2,0
3896,Andrés-Romero-2017-1,2017,Andrés-Romero,MTL2017,W,479,7,2,0
3897,Marco-Angulo-2023-1,2023,Marco-Angulo,CIN2023,CM,909,8,0,0
3898,Richie-Marquez-2017-1,2017,Richie-Marquez,PHI2017,CB,1311,6,1,1
3899,Jorge-Corrales-2018-1,2018,Jorge-Corrales,CHI2018,FB,1416,5,1,0
3900,Shaun-Francis-2017-1,2017,Shaun-Francis,,FB,1136,7,3,0
3901,Vincent-Nogueira-2016-1,2016,Vincent-Nogueira,PHI2016,DM,725,14,3,2
3902,Víctor-Bernárdez-2016-1,2016,Víctor-Bernárdez,SJE2016,CB,3049,13,2,1
3903,Edson-Buddle-2015-1,2015,Edson-Buddle,LAG2015,ST,303,6,1,0
3904,Nathan-Byrne-2023-1,2023,Nathan-Byrne,CLT2023,FB,2917,6,4,0
3905,Kyle-Bekker-2016-1,2016,Kyle-Bekker,MTL2016,DM,1232,10,4,1
3906,Mark-Bloom-2016-1,2016,Mark-Bloom,TOR2016,FB,361,2,1,0
3907,Jermaine-Taylor-2013-1,2013,Jermaine-Taylor,HOU2013,CB,2296,8,0,0
3908,Sergio-Busquets-2023-1,2023,Sergio-Busquets,MIA2023,DM,1037,1,0,0
3909,José-Andrés-Martínez-2021-1,2021,José-Andrés-Martínez,PHI2021,DM,2155,23,2,0
3910,Ishmael-Yartey-2015-1,2015,Ishmael-Yartey,POR2015,W,248,5,2,0
3911,Alphonso-Davies-2016-1,2016,Alphonso-Davies,VAN2016,W,337,7,2,0
3912,Chris-Pontius-2014-1,2014,Chris-Pontius,DCU2014,W,299,6,4,1
3913,Chris-Schuler-2016-1,2016,Chris-Schuler,RSL2016,CB,293,3,0,0
3914,Matt-Watson-2015-1,2015,Matt-Watson,CHI2015,CM,726,9,2,0
3915,Eric-Miller-2016-1,2016,Eric-Miller,COL2016,FB,2283,7,2,0
3916,Erick-Torres-2015-1,2015,Erick-Torres,HOU2015,ST,379,6,1,0
3917,Nicolas-Hasler-2019-1,2019,Nicolas-Hasler,,FB,797,3,1,0
3918,Jonathan-Mensah-2019-1,2019,Jonathan-Mensah,CLB2019,CB,2368,12,3,0
3919,Erik-Duenas-2023-1,2023,Erik-Duenas,LAFC2023,CM,882,10,1,0
3920,Cristian-Higuita-2016-1,2016,Cristian-Higuita,ORL2016,DM,1652,11,1,1
3921,Kendall-Waston-2014-1,2014,Kendall-Waston,VAN2014,CB,898,12,2,2
3922,Nick-LaBrocca-2015-1,2015,Nick-LaBrocca,COL2015,DM,670,11,2,1
3923,Harrison-Afful-2022-1,2022,Harrison-Afful,CLT2022,FB,1437,12,2,0
3924,Gideon-Baah-2016-1,2016,Gideon-Baah,NYRB2016,CB,511,8,3,2
3925,Sal-Zizzo-2013-1,2013,Sal-Zizzo,POR2013,FB,307,2,2,1
3926,Lawrence-Olum-2018-1,2018,Lawrence-Olum,POR2018,DM,1776,8,2,1
3927,Dylan-Remick-2015-1,2015,Dylan-Remick,SEA2015,FB,1722,2,0,0
3928,Alex-Martinez-2014-1,2014,Alex-Martinez,SKC2014,CM,463,8,3,0
3929,Eric-Gehrig-2014-1,2014,Eric-Gehrig,CLB2014,FB,1278,10,2,0
3930,Mark-Delgado-2013-1,2013,Mark-Delgado,CHV2013,FB,1356,6,0,0
3931,Jorge-Corrales-2019-1,2019,Jorge-Corrales,,FB,1242,2,0,0
3932,Tanner-Beason-2022-1,2022,Tanner-Beason,SJE2022,CB,2431,5,1,0
3933,Maxime-Chanot-2018-1,2018,Maxime-Chanot,NYC2018,CB,1697,11,3,1
3934,Emmanuel-Iwe-2023-1,2023,Emmanuel-Iwe,MIN2023,W,69,4,1,0
3935,Chris-Schuler-2018-1,2018,Chris-Schuler,ORL2018,CB,857,4,1,1
3936,Bradford-Rusin-2013-1,2013,Bradford-Rusin,VAN2013,CB,1503,9,2,0
3937,Maximiliano-Urruti-2013-1,2013,Maximiliano-Urruti,,ST,374,6,2,1
3938,John-Thorrington-2013-1,2013,John-Thorrington,DCU2013,CM,1119,12,4,0
3939,Krisztián-Németh-2020-1,2020,Krisztián-Németh,CLB2020,ST,212,3,1,1
3940,Jhon-Espinoza-2022-1,2022,Jhon-Espinoza,CHI2022,FB,592,4,0,0
3941,Hendry-Thomas-2014-1,2014,Hendry-Thomas,FCD2014,DM,834,4,0,0
3942,Joe-Gyau-2021-1,2021,Joe-Gyau,CIN2021,FB,1832,10,3,0
3943,Mikey-Ambrose-2018-1,2018,Mikey-Ambrose,ATL2018,FB,794,6,0,0
3944,Axel-Sjöberg-2015-1,2015,Axel-Sjöberg,COL2015,CB,1360,12,4,0
3945,Andy-Polo-2020-1,2020,Andy-Polo,POR2020,W,845,9,2,1
3946,Nick-Hagglund-2023-1,2023,Nick-Hagglund,CIN2023,CB,2386,8,1,1
3947,Nacho-Gil-2023-1,2023,Nacho-Gil,NER2023,W,561,4,1,0
3948,Manuel-Castro-2020-1,2020,Manuel-Castro,ATL2020,W,314,7,2,0
3949,Ben-Spencer-2017-1,2017,Ben-Spencer,TOR2017,ST,190,7,0,0
3950,Samuel-Piette-2019-1,2019,Samuel-Piette,MTL2019,DM,2429,12,1,0
3951,Mark-Bloom-2013-1,2013,Mark-Bloom,TOR2013,FB,582,1,1,0
3952,Colin-Clark-2013-1,2013,Colin-Clark,LAG2013,W,381,6,2,0
3953,Michael-Harrington-2016-1,2016,Michael-Harrington,CHI2016,FB,1380,2,1,0
3954,Zarek-Valentin-2019-1,2019,Zarek-Valentin,POR2019,FB,1807,3,0,0
3955,Emmanuel-Más-2021-1,2021,Emmanuel-Más,ORL2021,FB,790,4,2,0
3956,Romain-Alessandrini-2019-1,2019,Romain-Alessandrini,LAG2019,W,293,8,3,0
3957,Felipe-Mora-2022-1,2022,Felipe-Mora,POR2022,ST,119,3,2,1
3958,Ralph-Priso-Mbongue-2022-1,2022,Ralph-Priso-Mbongue,,CM,533,3,3,1
3959,Robert-Earnshaw-2015-1,2015,Robert-Earnshaw,VAN2015,AM,75,2,2,2
3960,Demar-Phillips-2015-1,2015,Demar-Phillips,RSL2015,FB,1483,11,1,0
3961,Jay-Simpson-2018-1,2018,Jay-Simpson,PHI2018,ST,192,6,4,2
3962,Jake-Nerwinski-2019-1,2019,Jake-Nerwinski,VAN2019,FB,2210,6,1,1
3963,Walker-Zimmerman-2015-1,2015,Walker-Zimmerman,FCD2015,CB,1202,10,2,0
3964,Wilfrid-Kaptoum-2022-1,2022,Wilfrid-Kaptoum,NER2022,DM,1155,11,2,1
3965,Kamal-Miller-2021-1,2021,Kamal-Miller,MTL2021,CB,2616,7,2,1
3966,Nathan-Sturgis-2014-1,2014,Nathan-Sturgis,,CM,1305,3,0,0
3967,Tommy-Thompson-2023-1,2023,Tommy-Thompson,SJE2023,W,468,8,1,0
3968,Giancarlo-Gonzalez-2014-1,2014,Giancarlo-Gonzalez,CLB2014,CB,1653,9,1,1
3969,Phanuel-Kavita-2015-1,2015,Phanuel-Kavita,RSL2015,CB,193,1,0,0
3970,Andy-Najar-2022-1,2022,Andy-Najar,DCU2022,FB,1816,8,2,0
3971,Nuno-Santos-2023-1,2023,Nuno-Santos,CLT2023,CM,244,5,2,0
3972,Kofi-Opare-2015-1,2015,Kofi-Opare,DCU2015,CB,1745,9,1,1
3973,Tommy-Thompson-2018-1,2018,Tommy-Thompson,SJE2018,W,695,9,3,0
3974,Luis-Garrido-2015-1,2015,Luis-Garrido,HOU2015,CM,2153,17,2,0
3975,Anton-Walkes-2021-1,2021,Anton-Walkes,ATL2021,CB,3038,14,5,2
3976,Aimé-Mabika-2023-1,2023,Aimé-Mabika,TOR2023,CB,1661,6,1,0
3977,Tate-Schmitt-2022-1,2022,Tate-Schmitt,RSL2022,FB,950,7,3,2
3978,Christopher-Gloster-2022-1,2022,Christopher-Gloster,NYC2022,FB,531,4,2,1
3979,Sheanon-Williams-2017-1,2017,Sheanon-Williams,VAN2017,FB,1446,2,0,0
3980,Razvan-Cocis-2014-1,2014,Razvan-Cocis,CHI2014,CM,770,10,0,0
3981,Alejandro-Fuenmayor-2019-1,2019,Alejandro-Fuenmayor,HOU2019,CB,769,3,0,0
3982,Fatai-Alashe-2019-1,2019,Fatai-Alashe,CIN2019,CM,494,8,5,1
3983,Bruno-Gaspar-2021-1,2021,Bruno-Gaspar,VAN2021,FB,977,6,2,1
3984,David-Junior-Hoilett-2023-1,2023,David-Junior-Hoilett,VAN2023,ST,278,5,0,0
3985,Jason-Pendant-2020-1,2020,Jason-Pendant,NYRB2020,FB,1761,8,0,0
3986,Eric-Bird-2018-1,2018,Eric-Bird,HOU2018,DM,371,7,3,0
3987,Nana-Attakora-2013-1,2013,Nana-Attakora,SJE2013,CB,717,6,0,0
3988,Donny-Toia-2020-1,2020,Donny-Toia,RSL2020,FB,1806,7,0,0
3989,Tristan-Blackmon-2021-1,2021,Tristan-Blackmon,LAFC2021,CB,1442,7,1,1
3990,Danny-Wilson-2018-1,2018,Danny-Wilson,COL2018,CB,2120,7,1,0
3991,Jack-Jewsbury-2014-1,2014,Jack-Jewsbury,POR2014,FB,1499,6,2,0
3992,Sofiane-Djeffal-2022-1,2022,Sofiane-Djeffal,DCU2022,CM,1857,13,1,0
3993,Giliano-Wijnaldum-2017-1,2017,Giliano-Wijnaldum,PHI2017,FB,1232,3,0,0
3994,Aleksandar-Katai-2020-1,2020,Aleksandar-Katai,LAG2020,W,120,8,0,0
3995,Khari-Stephenson-2013-1,2013,Khari-Stephenson,RSL2013,CM,865,21,7,1
3996,Jonathan-dos-Santos-2020-1,2020,Jonathan-dos-Santos,LAG2020,DM,754,2,0,0
3997,Daniel-Woolard-2013-1,2013,Daniel-Woolard,DCU2013,CB,2386,5,3,0
3998,Kyle-Smith-2022-1,2022,Kyle-Smith,ORL2022,FB,1592,8,5,2
3999,Johan-Kappelhof-2016-1,2016,Johan-Kappelhof,CHI2016,CB,3006,3,1,0
4000,Anthony-Jackson-Hamel-2016-1,2016,Anthony-Jackson-Hamel,MTL2016,ST,201,8,3,1
4001,Kofi-Sarkodie-2016-1,2016,Kofi-Sarkodie,SJE2016,FB,1114,2,1,0
4002,Fabinho-2018-1,2018,Fabinho,PHI2018,FB,766,2,0,0
4003,David-Estrada-2013-1,2013,David-Estrada,SEA2013,ST,563,5,3,0
4004,Lamine-Sané-2019-1,2019,Lamine-Sané,ORL2019,CB,2519,8,1,0
4005,Kimarni-Smith-2022-1,2022,Kimarni-Smith,DCU2022,FB,440,8,3,1
4006,Hérculez-Gómez-2015-1,2015,Hérculez-Gómez,TOR2015,W,250,3,2,1
4007,Aké-Arnaud-Loba-2022-1,2022,Aké-Arnaud-Loba,NSH2022,ST,421,4,1,1
4008,Shane-O'Neill-2021-1,2021,Shane-O'Neill,SEA2021,CB,2025,7,1,1
4009,Njabulo-Blom-2023-1,2023,Njabulo-Blom,STL2023,DM,2116,13,3,1
4010,Scott-Sutter-2019-1,2019,Scott-Sutter,VAN2019,FB,1101,5,2,1
4011,Ike-Opara-2014-1,2014,Ike-Opara,SKC2014,CB,163,4,2,0
4012,Sean-Rea-2023-1,2023,Sean-Rea,MTL2023,AM,811,5,2,0
4013,Julián-Aude-2023-1,2023,Julián-Aude,LAG2023,FB,1325,11,1,0
4014,Alvas-Powell-2013-1,2013,Alvas-Powell,POR2013,FB,417,4,0,0
4015,Tony-Rocha-2020-1,2020,Tony-Rocha,NYC2020,W,106,3,1,1
4016,Samuel-Adekugbe-2023-1,2023,Samuel-Adekugbe,VAN2023,FB,467,2,0,0
4017,Erick-2013-1,2013,Erick,FCD2013,DM,696,7,0,0
4018,Damien-Perquis-2015-1,2015,Damien-Perquis,TOR2015,CB,2208,6,2,1
4019,Daniel-Steres-2018-1,2018,Daniel-Steres,LAG2018,CB,1449,3,0,0
4020,Patrice-Bernier-2015-1,2015,Patrice-Bernier,MTL2015,DM,765,5,0,0
4021,Milos-Degenek-2022-1,2022,Milos-Degenek,CLB2022,CB,2499,11,1,0
4022,Mathias-Jørgensen-2020-1,2020,Mathias-Jørgensen,NYRB2020,ST,300,7,1,0
4023,Chad-Barrett-2017-1,2017,Chad-Barrett,RSL2017,ST,79,3,1,0
4024,Hernán-Bernardello-2017-1,2017,Hernán-Bernardello,MTL2017,DM,1610,9,3,0
4025,Danny-Leyva-2022-1,2022,Danny-Leyva,SEA2022,CM,1046,8,0,0
4026,Emanuel-Pogatetz-2015-1,2015,Emanuel-Pogatetz,CLB2015,CB,1598,4,1,0
4027,Giancarlo-Gonzalez-2019-1,2019,Giancarlo-Gonzalez,LAG2019,CB,1602,7,2,1
4028,Matt-Hedges-2021-1,2021,Matt-Hedges,FCD2021,CB,1601,10,1,1
4029,Bret-Halsey-2023-1,2023,Bret-Halsey,CIN2023,FB,278,3,1,0
4030,Markus-Holgersson-2013-1,2013,Markus-Holgersson,NYRB2013,CB,3105,8,1,0
4031,Pablo-Aránguiz-2018-1,2018,Pablo-Aránguiz,FCD2018,W,325,7,3,0
4032,Emmanuel-Boateng-2020-1,2020,Emmanuel-Boateng,CLB2020,W,368,3,1,0
4033,Bode-Davis-2023-1,2023,Bode-Davis,RSL2023,FB,1340,8,1,0
4034,Fatai-Alashe-2020-1,2020,Fatai-Alashe,,DM,518,8,1,1
4035,Chris-Wingert-2013-1,2013,Chris-Wingert,RSL2013,FB,1881,8,1,0
4036,Ethan-Zubak-2022-1,2022,Ethan-Zubak,NSH2022,ST,259,4,2,0
4037,Larrys-Mabiala-2021-1,2021,Larrys-Mabiala,POR2021,CB,2055,7,1,0
4038,Jared-Jeffrey-2017-1,2017,Jared-Jeffrey,DCU2017,DM,1747,13,6,1
4039,Brent-Kallman-2021-1,2021,Brent-Kallman,MIN2021,CB,1412,9,5,2
4040,Joseph-Mora-2021-1,2021,Joseph-Mora,DCU2021,FB,1686,5,1,0
4041,Clarence-Goodson-2013-1,2013,Clarence-Goodson,SJE2013,CB,847,9,3,0
4042,Mekeil-Williams-2016-1,2016,Mekeil-Williams,COL2016,FB,1596,2,0,0
4043,Kosi-Thompson-2023-1,2023,Kosi-Thompson,TOR2023,CM,650,5,3,1
4044,Jack-Elliott-2020-1,2020,Jack-Elliott,PHI2020,CB,1101,10,6,1
4045,Daniel-Aceves-2023-1,2023,Daniel-Aceves,CHI2023,FB,979,3,0,0
4046,José-Aja-2016-1,2016,José-Aja,ORL2016,CB,899,9,1,0
4047,Mikey-Lopez-2014-1,2014,Mikey-Lopez,SKC2014,CM,519,7,3,0
4048,Moises-Hernandez-2015-1,2015,Moises-Hernandez,FCD2015,FB,1052,3,2,0
4049,Michael-Lahoud-2015-1,2015,Michael-Lahoud,PHI2015,DM,1329,6,0,0
4050,Dylan-Remick-2014-1,2014,Dylan-Remick,SEA2014,FB,753,1,0,0
4051,Connor-Lade-2017-1,2017,Connor-Lade,NYRB2017,FB,1513,12,3,0
4052,David-Ayala-2022-1,2022,David-Ayala,POR2022,CM,852,11,3,0
4053,Soni-Mustivar-2016-1,2016,Soni-Mustivar,SKC2016,DM,2265,8,0,0
4054,Filip-Yavorov-Krastev-2023-1,2023,Filip-Yavorov-Krastev,LAFC2023,CM,207,7,4,1
4055,Robin-Jansson-2023-1,2023,Robin-Jansson,ORL2023,CB,3221,4,0,0
4056,Marcos-Sánchez-2013-1,2013,Marcos-Sánchez,DCU2013,W,547,6,0,0
4057,Jerome-Thiesson-2018-1,2018,Jerome-Thiesson,MIN2018,FB,1214,2,0,0
4058,Marcos-López-2020-1,2020,Marcos-López,SJE2020,FB,1063,7,4,2
4059,Andreas-Ivan-2018-1,2018,Andreas-Ivan,NYRB2018,W,241,6,1,0
4060,Sergii-Kryvstov-2023-1,2023,Sergii-Kryvstov,MIA2023,CB,2352,5,1,1
4061,Kekuta-Manneh-2021-1,2021,Kekuta-Manneh,ATX2021,W,408,13,3,0
4062,Donovan-Pines-2022-1,2022,Donovan-Pines,DCU2022,CB,1619,7,0,0
4063,Eddie-Segura-2021-1,2021,Eddie-Segura,LAFC2021,CB,1403,8,2,0
4064,Chris-Durkin-2018-1,2018,Chris-Durkin,DCU2018,DM,1659,7,1,0
4065,Josh-Williams-2014-1,2014,Josh-Williams,CLB2014,FB,1209,11,2,0
4066,Seth-Sinovic-2019-1,2019,Seth-Sinovic,SKC2019,FB,2079,10,1,0
4067,Jaylin-Lindsey-2018-1,2018,Jaylin-Lindsey,SKC2018,FB,603,5,1,0
4068,Kalif-Alhassan-2014-1,2014,Kalif-Alhassan,POR2014,W,635,12,4,1
4069,Giovani-Casillas-2013-1,2013,Giovani-Casillas,CHV2013,ST,204,3,1,1
4070,Ian-Harkes-2023-1,2023,Ian-Harkes,NER2023,DM,653,6,4,2
4071,João-Moutinho-2018-1,2018,João-Moutinho,LAFC2018,FB,963,7,1,1
4072,Rodolfo-Zelaya-2019-1,2019,Rodolfo-Zelaya,LAFC2019,W,134,6,2,1
4073,Emil-Cuello-2020-1,2020,Emil-Cuello,LAG2020,W,281,2,2,0
4074,Darlington-Nagbe-2020-1,2020,Darlington-Nagbe,CLB2020,DM,1299,5,3,1
4075,Antonio-Nocerino-2016-1,2016,Antonio-Nocerino,ORL2016,DM,1613,11,2,0
4076,Collen-Warner-2013-1,2013,Collen-Warner,MTL2013,CM,971,10,3,1
4077,Rob-Lovejoy-2015-1,2015,Rob-Lovejoy,HOU2015,W,412,8,2,1
4078,Abu-Danladi-2021-1,2021,Abu-Danladi,NSH2021,ST,130,7,5,1
4079,Jonathan-Mensah-2020-1,2020,Jonathan-Mensah,CLB2020,CB,2276,10,4,0
4080,Nouhou-Tolo-2023-1,2023,Nouhou-Tolo,SEA2023,FB,2239,8,2,0
4081,Pedro-Ribeiro-2016-1,2016,Pedro-Ribeiro,ORL2016,CM,172,4,2,0
4082,Mika-Väyrynen-2015-1,2015,Mika-Väyrynen,LAG2015,CM,860,15,2,0
4083,Matt-Besler-2018-1,2018,Matt-Besler,SKC2018,CB,3015,1,0,0
4084,John-Stertzer-2015-1,2015,John-Stertzer,RSL2015,CM,950,4,2,1
4085,Ahmed-Hamdi-2023-1,2023,Ahmed-Hamdi,MTL2023,AM,546,5,3,1
4086,Laurent-Ciman-2019-1,2019,Laurent-Ciman,TOR2019,CB,1383,11,3,0
4087,Tony-Rocha-2021-1,2021,Tony-Rocha,NYC2021,ST,57,2,1,0
4088,Erik-Sviatchenko-2023-1,2023,Erik-Sviatchenko,HOU2023,CB,1509,16,1,0
4089,Shane-O'Neill-2019-1,2019,Shane-O'Neill,ORL2019,CB,936,3,0,0
4090,Kofi-Opare-2018-1,2018,Kofi-Opare,DCU2018,CB,948,8,0,0
4091,Brandon-Servania-2021-1,2021,Brandon-Servania,FCD2021,DM,1016,14,4,0
4092,Patrick-Doody-2015-1,2015,Patrick-Doody,CHI2015,FB,606,0,0,0
4093,Nouhou-Tolo-2017-1,2017,Nouhou-Tolo,SEA2017,FB,1141,5,0,0
4094,Brandon-Bye-2018-1,2018,Brandon-Bye,NER2018,FB,1618,12,5,1
4095,Jordan-Perruzza-2021-1,2021,Jordan-Perruzza,TOR2021,ST,158,4,1,1
4096,Damian-Rivera-2023-1,2023,Damian-Rivera,NER2023,W,217,6,2,0
4097,Teenage-Hadebe-2021-1,2021,Teenage-Hadebe,HOU2021,CB,1635,7,0,0
4098,Seth-Sinovic-2015-1,2015,Seth-Sinovic,SKC2015,FB,966,6,2,0
4099,Dillon-Serna-2019-1,2019,Dillon-Serna,COL2019,FB,661,8,2,0
4100,Jesús-David-Murillo-2023-1,2023,Jesús-David-Murillo,LAFC2023,CB,1603,9,0,0
4101,Jordy-Delem-2018-1,2018,Jordy-Delem,SEA2018,DM,955,3,1,1
4102,Jhegson-Méndez-2021-1,2021,Jhegson-Méndez,ORL2021,DM,1284,8,1,1
4103,Rudy-Camacho-2020-1,2020,Rudy-Camacho,MTL2020,CB,1306,7,1,1
4104,Peterson-Joseph-2013-1,2013,Peterson-Joseph,SKC2013,CM,1293,9,1,0
4105,Ronald-Matarrita-2017-1,2017,Ronald-Matarrita,NYC2017,FB,750,2,0,0
4106,Landon-Donovan-2016-1,2016,Landon-Donovan,LAG2016,W,264,4,1,1
4107,Maya-Yoshida-2023-1,2023,Maya-Yoshida,LAG2023,CB,1209,9,3,1
4108,Kofi-Sarkodie-2017-1,2017,Kofi-Sarkodie,SJE2017,FB,1406,3,0,0
4109,Omar-Holness-2017-1,2017,Omar-Holness,RSL2017,W,284,5,1,1
4110,Nick-Hagglund-2016-1,2016,Nick-Hagglund,TOR2016,CB,936,3,1,0
4111,Darren-Yapi-2022-1,2022,Darren-Yapi,COL2022,ST,223,8,4,0
4112,Kwadwo-Poku-2016-1,2016,Kwadwo-Poku,NYC2016,CM,295,3,1,1
