,Date,Home_team_ID,HG,Away_team_ID,AG
1113,2021-09-11,SEA2021,1,MIN2021,0
1114,2021-09-11,COL2021,1,LAG2021,1
1115,2021-09-10,VAN2021,0,POR2021,0
1116,2021-09-10,ATL2021,2,ORL2021,0
1117,2021-09-04,SJE2021,0,COL2021,1
1118,2021-09-04,CIN2021,0,MIA2021,1
1119,2021-09-04,RSL2021,3,FCD2021,2
1120,2021-09-04,ORL2021,3,CLB2021,1
1121,2021-09-04,VAN2021,2,ATX2021,1
1122,2021-09-03,LAFC2021,4,SKC2021,0
1123,2021-09-03,HOU2021,0,POR2021,2
1124,2021-09-03,NSH2021,2,NYC2021,1
1125,2021-09-03,PHI2021,0,NER2021,1
1126,2021-08-29,SEA2021,0,POR2021,2
1127,2021-08-29,VAN2021,3,RSL2021,1
1128,2021-08-29,ATX2021,3,FCD2021,5
1129,2021-08-28,HOU2021,1,MIN2021,2
1130,2021-08-28,SKC2021,1,COL2021,1
1131,2021-08-28,DCU2021,3,PHI2021,0
1132,2021-08-28,NYC2021,2,NER2021,0
1133,2021-08-28,LAFC2021,3,LAG2021,3
1134,2021-08-28,NYRB2021,0,CHI2021,1
1135,2021-08-28,ATL2021,0,NSH2021,2
1136,2021-08-27,ORL2021,0,MIA2021,0
1137,2021-08-27,MTL2021,3,TOR2021,1
1138,2021-08-27,CLB2021,3,CIN2021,2
1139,2021-08-21,VAN2021,2,LAFC2021,1
1140,2021-08-21,COL2021,2,RSL2021,1
1141,2021-08-21,ATX2021,3,POR2021,1
1142,2021-08-21,ORL2021,1,CHI2021,0
1143,2021-08-21,HOU2021,2,FCD2021,2
1144,2021-08-21,PHI2021,1,MTL2021,1
1145,2021-08-21,MIA2021,3,TOR2021,0
1146,2021-08-21,DCU2021,1,ATL2021,2
1147,2021-08-21,NER2021,4,CIN2021,1
1148,2021-08-21,CLB2021,1,SEA2021,2
1149,2021-08-21,MIN2021,0,SKC2021,0
1150,2021-08-20,LAG2021,1,SJE2021,1
1151,2021-08-18,RSL2021,2,HOU2021,1
1152,2021-08-18,ATX2021,1,VAN2021,2
1153,2021-08-18,NSH2021,1,ORL2021,1
1154,2021-08-18,SKC2021,1,POR2021,1
1155,2021-08-18,FCD2021,0,SEA2021,1
1156,2021-08-18,NYRB2021,1,CLB2021,0
1157,2021-08-18,MIA2021,3,CHI2021,2
1158,2021-08-18,PHI2021,1,NYC2021,0
1159,2021-08-18,CIN2021,0,MTL2021,0
1160,2021-08-18,ATL2021,1,TOR2021,0
1161,2021-08-18,NER2021,3,DCU2021,2
1162,2021-08-17,SJE2021,0,MIN2021,1
1163,2021-08-17,LAG2021,1,COL2021,2
1164,2021-08-15,POR2021,2,SEA2021,6
1165,2021-08-15,NSH2021,5,DCU2021,2
1166,2021-08-15,CHI2021,1,CLB2021,0
1167,2021-08-15,ATL2021,1,LAFC2021,0
1168,2021-08-14,RSL2021,1,ATX2021,0
1169,2021-08-14,FCD2021,0,SKC2021,2
1170,2021-08-14,HOU2021,1,COL2021,3
1171,2021-08-14,TOR2021,1,NER2021,2
1172,2021-08-14,NYC2021,2,MIA2021,0
1173,2021-08-14,MTL2021,2,NYRB2021,1
1174,2021-08-14,MIN2021,0,LAG2021,1
1175,2021-08-13,SJE2021,0,VAN2021,0
1176,2021-08-08,LAG2021,1,VAN2021,1
1177,2021-08-08,DCU2021,2,MTL2021,1
1178,2021-08-08,SJE2021,2,LAFC2021,0
1179,2021-08-08,NER2021,2,PHI2021,1
1180,2021-08-08,CHI2021,2,NYRB2021,1
1181,2021-08-08,MIA2021,2,NSH2021,1
1182,2021-08-07,POR2021,3,RSL2021,2
1183,2021-08-07,COL2021,0,SKC2021,0
1184,2021-08-07,FCD2021,2,ATX2021,0
1185,2021-08-07,TOR2021,2,NYC2021,2
1186,2021-08-07,MIN2021,2,HOU2021,0
1187,2021-08-07,CLB2021,2,ATL2021,3
1188,2021-08-07,CIN2021,1,ORL2021,1
1189,2021-08-04,LAG2021,1,RSL2021,0
1190,2021-08-04,POR2021,1,SJE2021,1
1191,2021-08-04,LAFC2021,1,SKC2021,4
1192,2021-08-04,SEA2021,1,FCD2021,1
1193,2021-08-04,ATX2021,3,HOU2021,2
1194,2021-08-04,CHI2021,0,NYC2021,0
1195,2021-08-04,ORL2021,1,MIA2021,1
1196,2021-08-04,NYRB2021,0,CIN2021,0
1197,2021-08-04,MTL2021,2,ATL2021,2
1198,2021-08-04,PHI2021,3,TOR2021,0
1199,2021-08-04,CLB2021,2,DCU2021,4
1200,2021-08-04,NER2021,0,NSH2021,0
1201,2021-08-01,TOR2021,1,NSH2021,1
1202,2021-08-01,PHI2021,1,CHI2021,1
1203,2021-07-31,VAN2021,2,MIN2021,2
1204,2021-07-31,ATX2021,0,COL2021,1
1205,2021-07-31,SKC2021,1,FCD2021,2
1206,2021-07-31,HOU2021,0,RSL2021,0
1207,2021-07-31,MIA2021,2,MTL2021,1
1208,2021-07-31,CIN2021,0,DCU2021,0
1209,2021-07-31,NYRB2021,2,NER2021,3
1210,2021-07-31,SEA2021,0,SJE2021,1
1211,2021-07-30,LAG2021,4,POR2021,1
1212,2021-07-30,ORL2021,3,ATL2021,2
1213,2021-07-30,NYC2021,4,CLB2021,1
1214,2021-07-28,LAFC2021,2,MIN2021,2
1215,2021-07-25,SEA2021,1,SKC2021,3
1216,2021-07-25,DCU2021,1,NYRB2021,0
1217,2021-07-25,MIA2021,1,PHI2021,1
1218,2021-07-25,NER2021,2,MTL2021,1
1219,2021-07-25,NYC2021,5,ORL2021,0
1220,2021-07-24,LAFC2021,2,VAN2021,2
1221,2021-07-24,SJE2021,0,HOU2021,1
1222,2021-07-24,RSL2021,2,COL2021,0
1223,2021-07-24,FCD2021,4,LAG2021,0
1224,2021-07-24,NSH2021,3,CIN2021,0
1225,2021-07-24,MIN2021,2,POR2021,1
1226,2021-07-24,CHI2021,1,TOR2021,2
1227,2021-07-24,ATL2021,0,CLB2021,1
1228,2021-07-22,ATX2021,0,SEA2021,1
1229,2021-07-22,ORL2021,2,PHI2021,1
1230,2021-07-21,POR2021,2,LAFC2021,1
1231,2021-07-21,RSL2021,2,LAG2021,2
1232,2021-07-21,COL2021,2,FCD2021,0
1233,2021-07-21,SKC2021,1,SJE2021,1
1234,2021-07-21,CHI2021,1,DCU2021,2
1235,2021-07-21,CIN2021,1,ATL2021,1
1236,2021-07-21,MIA2021,0,NER2021,5
1237,2021-07-21,CLB2021,0,NSH2021,0
1238,2021-07-21,TOR2021,1,NYRB2021,1
1239,2021-07-21,NYC2021,1,MTL2021,0
1240,2021-07-20,VAN2021,0,HOU2021,0
1241,2021-07-18,MIN2021,1,SEA2021,0
1242,2021-07-17,LAFC2021,2,RSL2021,1
1243,2021-07-17,POR2021,1,FCD2021,0
1244,2021-07-17,VAN2021,2,LAG2021,1
1245,2021-07-17,COL2021,1,SJE2021,1
1246,2021-07-17,NSH2021,5,CHI2021,1
1247,2021-07-17,CLB2021,2,NYC2021,1
1248,2021-07-17,MTL2021,5,CIN2021,4
1249,2021-07-17,TOR2021,1,ORL2021,1
1250,2021-07-17,PHI2021,2,DCU2021,1
1251,2021-07-17,ATL2021,0,NER2021,1
1252,2021-07-09,CIN2021,2,CLB2021,2
1253,2021-07-08,NYRB2021,1,PHI2021,1
1254,2021-07-08,NSH2021,2,ATL2021,2
1255,2021-07-07,LAG2021,3,FCD2021,1
1256,2021-07-07,VAN2021,0,RSL2021,4
1257,2021-07-07,ATX2021,0,LAFC2021,2
1258,2021-07-07,SEA2021,2,HOU2021,0
1259,2021-07-07,COL2021,2,MIN2021,0
1260,2021-07-07,CHI2021,3,ORL2021,1
1261,2021-07-07,MTL2021,2,NYC2021,1
1262,2021-07-07,NER2021,2,TOR2021,3
1263,2021-07-04,LAG2021,0,SKC2021,2
1264,2021-07-04,COL2021,1,SEA2021,1
1265,2021-07-04,FCD2021,1,VAN2021,2
1266,2021-07-03,RSL2021,0,LAFC2021,1
1267,2021-07-03,HOU2021,1,CIN2021,1
1268,2021-07-03,NSH2021,1,PHI2021,0
1269,2021-07-03,MIN2021,2,SJE2021,2
1270,2021-07-03,CHI2021,3,ATL2021,0
1271,2021-07-03,MTL2021,1,MIA2021,0
1272,2021-07-03,ORL2021,1,NYRB2021,2
1273,2021-07-03,DCU2021,6,TOR2021,1
1274,2021-07-03,CLB2021,1,NER2021,2
1275,2021-07-01,ATX2021,4,POR2021,1
1276,2021-06-27,FCD2021,2,NER2021,1
1277,2021-06-27,ATX2021,0,CLB2021,0
1278,2021-06-27,NYC2021,2,DCU2021,1
1279,2021-06-27,ATL2021,0,NYRB2021,0
1280,2021-06-26,POR2021,0,MIN2021,1
1281,2021-06-26,SJE2021,1,LAG2021,2
1282,2021-06-26,SEA2021,2,VAN2021,2
1283,2021-06-26,NSH2021,1,MTL2021,1
1284,2021-06-26,CHI2021,2,PHI2021,2
1285,2021-06-26,RSL2021,1,HOU2021,1
1286,2021-06-26,TOR2021,0,CIN2021,2
1287,2021-06-26,SKC2021,2,LAFC2021,1
1288,2021-06-25,MIA2021,1,ORL2021,2
1289,2021-06-23,LAFC2021,2,FCD2021,0
1290,2021-06-23,VAN2021,1,LAG2021,2
1291,2021-06-23,SEA2021,2,RSL2021,1
1292,2021-06-23,NSH2021,3,TOR2021,2
1293,2021-06-23,SKC2021,3,COL2021,1
1294,2021-06-23,HOU2021,2,POR2021,2
1295,2021-06-23,MIN2021,2,ATX2021,0
1296,2021-06-23,MTL2021,0,DCU2021,0
1297,2021-06-23,CHI2021,0,CIN2021,1
1298,2021-06-23,PHI2021,1,CLB2021,0
1299,2021-06-23,NYC2021,1,ATL2021,0
1300,2021-06-23,NER2021,3,NYRB2021,2
1301,2021-06-22,ORL2021,5,SJE2021,0
1302,2021-06-20,ATL2021,1,PHI2021,2
1303,2021-06-19,LAFC2021,1,HOU2021,1
1304,2021-06-19,POR2021,2,SKC2021,1
1305,2021-06-19,ATX2021,0,SJE2021,0
1306,2021-06-19,LAG2021,1,SEA2021,2
1307,2021-06-19,FCD2021,1,MIN2021,1
1308,2021-06-19,DCU2021,1,MIA2021,0
1309,2021-06-19,NYC2021,2,NER2021,3
1310,2021-06-19,TOR2021,2,ORL2021,3
1311,2021-06-19,CIN2021,0,COL2021,2
1312,2021-06-19,CLB2021,2,CHI2021,0
1313,2021-06-18,RSL2021,3,VAN2021,1
1314,2021-06-18,NYRB2021,2,NSH2021,0
1315,2021-06-12,SKC2021,1,ATX2021,1
1316,2021-05-30,SEA2021,0,ATX2021,0
1317,2021-05-30,PHI2021,3,POR2021,0
1318,2021-05-29,RSL2021,1,MIN2021,1
1319,2021-05-29,COL2021,2,FCD2021,0
1320,2021-05-29,SKC2021,3,HOU2021,2
1321,2021-05-29,MIA2021,0,DCU2021,3
1322,2021-05-29,LAG2021,0,SJE2021,0
1323,2021-05-29,LAFC2021,1,NYC2021,2
1324,2021-05-29,ATL2021,2,NSH2021,2
1325,2021-05-29,CLB2021,2,TOR2021,1
1326,2021-05-29,CIN2021,0,NER2021,1
1327,2021-05-29,NYRB2021,2,ORL2021,1
1328,2021-05-29,CHI2021,0,MTL2021,1
1329,2021-05-23,NSH2021,1,ATX2021,0
1330,2021-05-23,DCU2021,0,PHI2021,1
1331,2021-05-23,SEA2021,1,ATL2021,1
1332,2021-05-22,LAFC2021,2,COL2021,1
1333,2021-05-22,SJE2021,1,SKC2021,3
1334,2021-05-22,HOU2021,2,VAN2021,1
1335,2021-05-22,NER2021,3,NYRB2021,1
1336,2021-05-22,FCD2021,2,RSL2021,2
1337,2021-05-22,NYC2021,1,CLB2021,2
1338,2021-05-22,ORL2021,1,TOR2021,0
1339,2021-05-22,CHI2021,1,MIA2021,0
1340,2021-05-22,POR2021,3,LAG2021,0
1341,2021-05-22,MTL2021,1,CIN2021,2
1342,2021-05-16,SEA2021,2,LAFC2021,0
1343,2021-05-16,DCU2021,0,ORL2021,1
1344,2021-05-16,NER2021,1,CLB2021,0
1345,2021-05-16,CIN2021,2,MIA2021,3
1346,2021-05-16,SKC2021,3,VAN2021,0
1347,2021-05-15,SJE2021,0,POR2021,2
1348,2021-05-15,RSL2021,0,NSH2021,0
1349,2021-05-15,COL2021,3,HOU2021,1
1350,2021-05-15,MIN2021,1,FCD2021,0
1351,2021-05-15,PHI2021,1,NYRB2021,0
1352,2021-05-15,ATL2021,1,MTL2021,0
1353,2021-05-15,LAG2021,2,ATX2021,0
1354,2021-05-15,NYC2021,1,TOR2021,1
1355,2021-05-13,DCU2021,1,CHI2021,0
1356,2021-05-12,SJE2021,0,SEA2021,1
1357,2021-05-12,MIN2021,1,VAN2021,0
1358,2021-05-12,HOU2021,1,SKC2021,0
1359,2021-05-12,PHI2021,1,NER2021,1
1360,2021-05-12,MIA2021,0,MTL2021,2
1361,2021-05-12,TOR2021,2,CLB2021,0
1362,2021-05-09,SKC2021,2,ATX2021,1
1363,2021-05-09,POR2021,1,SEA2021,2
1364,2021-05-09,MIA2021,1,ATL2021,1
1365,2021-05-08,COL2021,3,MIN2021,2
1366,2021-05-08,LAG2021,2,LAFC2021,1
1367,2021-05-08,ORL2021,1,NYC2021,1
1368,2021-05-08,FCD2021,1,HOU2021,1
1369,2021-05-08,VAN2021,2,MTL2021,0
1370,2021-05-08,NSH2021,2,NER2021,0
1371,2021-05-08,CLB2021,1,DCU2021,1
1372,2021-05-08,NYRB2021,2,TOR2021,0
1373,2021-05-08,CHI2021,0,PHI2021,2
1374,2021-05-07,RSL2021,1,SJE2021,2
1375,2021-05-02,VAN2021,0,COL2021,1
1376,2021-05-02,SEA2021,3,LAG2021,0
1377,2021-05-02,NSH2021,0,MIA2021,0
1378,2021-05-01,SJE2021,4,DCU2021,1
1379,2021-05-01,MIN2021,0,ATX2021,1
1380,2021-05-01,FCD2021,4,POR2021,1
1381,2021-05-01,PHI2021,0,NYC2021,2
1382,2021-05-01,ORL2021,3,CIN2021,0
1383,2021-05-01,NER2021,2,ATL2021,1
1384,2021-05-01,HOU2021,1,LAFC2021,1
1385,2021-05-01,MTL2021,0,CLB2021,0
1386,2021-05-01,RSL2021,3,SKC2021,1
1387,2021-05-01,NYRB2021,2,CHI2021,0
1388,2021-04-25,LAG2021,3,NYRB2021,2
1389,2021-04-24,POR2021,2,HOU2021,0
1390,2021-04-24,COL2021,1,ATX2021,3
1391,2021-04-24,PHI2021,1,MIA2021,2
1392,2021-04-24,ATL2021,2,CHI2021,1
1393,2021-04-24,MIN2021,1,RSL2021,2
1394,2021-04-24,NER2021,0,DCU2021,0
1395,2021-04-24,LAFC2021,1,SEA2021,1
1396,2021-04-24,SJE2021,3,FCD2021,1
1397,2021-04-24,TOR2021,2,VAN2021,2
1398,2021-04-24,NSH2021,2,MTL2021,2
1399,2021-04-24,NYC2021,4,CIN2021,0
1400,2021-04-23,SKC2021,1,ORL2021,1
1401,2021-04-18,VAN2021,1,POR2021,0
1402,2021-04-18,CLB2021,0,PHI2021,0
1403,2021-04-18,MIA2021,2,LAG2021,3
1404,2021-04-17,CHI2021,2,NER2021,2
1405,2021-04-17,NSH2021,2,CIN2021,2
1406,2021-04-17,NYRB2021,1,SKC2021,2
1407,2021-04-17,FCD2021,0,COL2021,0
1408,2021-04-17,DCU2021,2,NYC2021,1
1409,2021-04-17,LAFC2021,2,ATX2021,0
1410,2021-04-17,ORL2021,0,ATL2021,0
1411,2021-04-17,MTL2021,4,TOR2021,2
1412,2021-04-16,SEA2021,4,MIN2021,0
1413,2021-04-16,HOU2021,2,SJE2021,1
