,Player_ID,Passes,Distance,Vertical,Score,Season
0,Tyler-Miller-2023-1,1205,37.64,31.21,73.69,2023
1,Boris-Sekulic-2022-1,1513,16.98,5.45,66.02,2022
2,Jackson-Ragen-2023-1,1752,23.31,9.36,63.71,2023
3,Jack-Price-2021-1,1818,23.29,5.12,61.92,2021
4,Aidan-Morris-2023-1,1801,17.97,1.75,57.89,2023
5,Albert-Rusnák-2021-1,1652,21.41,1.8,56.51,2021
6,Robin-Jansson-2021-1,1314,23.23,11.65,56.43,2021
7,Remi-Walter-2023-1,1403,20.23,2.05,56.38,2023
8,Steven-Moreira-2023-1,2127,19.53,6.06,55.63,2023
9,Andreu-Fontàs-2021-1,2825,23.2,7.15,55.45,2021
10,Darlington-Nagbe-2021-1,1689,19.06,1.97,55.06,2021
11,Alan-Franco-2022-1,1930,21.63,7.09,54.81,2022
12,Michael-Bradley-2021-1,2234,19.41,6.21,53.92,2021
13,Ryan-Gauld-2023-1,1215,20.57,3.78,53.41,2023
14,Diego-Palacios-2022-1,1640,18.09,2.96,53.36,2022
15,Mark-Delgado-2022-1,1996,18.13,4.67,53.21,2022
16,Joel-Waterman-2022-1,1951,21.84,8.1,53.04,2022
17,Rudy-Camacho-2023-1,1624,21.85,8.83,52.8,2023
18,Andrew-Farrell-2021-1,1676,25.45,12.47,51.6,2021
19,Ilie-Sánchez-2021-1,2173,25.19,8.75,51.56,2021
20,Jackson-Yueill-2023-1,1764,18.53,6.27,50.93,2023
21,Rudy-Camacho-2022-1,1815,21.6,9.43,50.83,2022
22,Aníbal-Godoy-2021-1,1273,20.09,2.66,50.43,2021
23,Kamal-Miller-2021-1,1631,20.22,8.56,49.89,2021
24,Brooks-Lennon-2023-1,1901,19.54,-0.44,49.85,2023
25,Dave-Romney-2021-1,1615,24.07,9.09,49.81,2021
26,Joel-Waterman-2023-1,1653,24.29,9.78,49.63,2023
27,Julian-Araujo-2022-1,1828,18.08,1.96,48.67,2022
28,Brooks-Lennon-2021-1,1628,19.65,-0.57,48.47,2021
29,Darlington-Nagbe-2023-1,1513,16.33,1.92,48.38,2023
30,Andreu-Fontàs-2023-1,1873,23.51,8.11,48.29,2023
31,César-Araujo-2022-1,1486,19.46,4.27,47.99,2022
32,Júnior-Moreno-2023-1,1101,18.16,3.36,47.9,2023
33,Jonathan-Mensah-2022-1,1671,22.17,7.9,47.85,2022
34,Alexander-Callens-2022-1,1622,19.95,6.87,46.9,2022
35,Nicolás-Lodeiro-2022-1,1942,19.15,4.54,46.15,2022
36,Gastón-Brugman-2023-1,1582,19.22,6.33,46.04,2023
37,Michael-Boxall-2023-1,1373,21.46,8.25,45.57,2023
38,Albert-Rusnák-2022-1,1687,20.05,4.47,45.57,2022
39,Rudy-Camacho-2021-1,1753,21.53,8.88,44.82,2021
40,Wil-Trapp-2021-1,1718,19.96,6.04,44.71,2021
41,Darlington-Nagbe-2022-1,1734,18.35,1.94,44.7,2022
42,Robin-Lod-2022-1,955,16.54,3.82,44.51,2022
43,Héctor-Herrera-2023-1,2147,20.37,5.43,44.42,2023
44,Sebastian-Lletget-2021-1,1087,17.7,1.34,43.69,2021
45,Keaton-Parks-2023-1,1410,18.72,3.46,43.11,2023
46,Thiago-Martins-2023-1,1612,22.88,6.74,43.03,2023
47,Matt-Polster-2021-1,1442,20.76,3.95,42.77,2021
48,D.J.-Taylor-2022-1,1175,20.22,7.63,42.54,2022
49,Connor-Ronan-2023-1,1916,22.94,5.7,42.48,2023
50,Keaton-Parks-2021-1,1502,17.81,4.66,42.47,2021
51,Brooks-Lennon-2022-1,1303,19.23,0.23,42.16,2022
52,Alex-Roldan-2022-1,1860,18.09,1.92,42.05,2022
53,João-Paulo-2023-1,2053,20.82,4.68,41.98,2023
54,Mauricio-Pereyra-2022-1,1636,20.61,5.8,41.94,2022
55,José-Van-Rankin-2021-1,1391,17.58,5.15,41.31,2021
56,Jonathan-dos-Santos-2021-1,1360,19.18,4.15,41.21,2021
57,Andreu-Fontàs-2022-1,1864,23.67,8.35,41.07,2022
58,Justen-Glad-2023-1,1705,24.57,8.72,40.81,2023
59,Pedro-Vite-2023-1,1093,18.92,4.22,40.45,2023
60,Víctor-Vázquez-2022-1,911,19.25,3.59,40.41,2022
61,Aníbal-Godoy-2023-1,962,20.6,4.04,40.35,2023
62,Alfredo-Morales-2022-1,1245,19.07,4.91,39.83,2022
63,Julian-Araujo-2021-1,1841,18.23,1.78,39.46,2021
64,Chase-Gasper-2021-1,1612,17.62,3.54,39.31,2021
65,Kai-Wagner-2021-1,1994,22.76,4.45,38.63,2021
66,Thiago-Martins-2022-1,1415,21.0,5.32,38.5,2022
67,Antônio-Carlos-2021-1,1391,23.3,8.55,37.98,2021
68,DeJuan-Jones-2022-1,1914,18.01,1.2,37.93,2022
69,Alistair-Johnston-2022-1,1657,19.6,3.04,37.89,2022
70,Lalas-Abubakar-2021-1,1047,21.07,7.03,37.63,2021
71,Jonathan-Osorio-2022-1,1147,16.07,2.83,36.66,2022
72,Diego-Fagundez-2021-1,1279,18.02,2.12,36.65,2021
73,Matías-Vera-2022-1,1198,22.03,5.2,36.55,2022
74,Matt-Besler-2021-1,1409,21.41,7.79,36.18,2021
75,Osvaldo-Alonso-2021-1,982,19.31,5.16,36.0,2021
76,Carles-Gil-2021-1,1647,22.28,5.43,35.51,2021
77,Amine-Bassi-2023-1,1147,17.82,1.44,35.24,2023
78,Mark-Delgado-2023-1,1526,16.64,3.1,35.04,2023
79,Domenico-Criscito-2022-1,859,19.57,6.78,34.76,2022
80,Keaton-Parks-2022-1,668,18.39,4.69,34.59,2022
81,Haris-Medunjanin-2021-1,1251,22.75,6.37,34.58,2021
82,Matheus-Rossetto-2023-1,1239,17.78,3.0,34.56,2023
83,Jhegson-Méndez-2021-1,919,18.94,5.15,34.06,2021
84,Yimmi-Chará-2021-1,1202,17.8,1.89,34.01,2021
85,Ilie-Sánchez-2023-1,1583,19.7,6.3,33.22,2023
86,Andrew-Farrell-2022-1,1735,24.27,10.77,33.02,2022
87,Matías-Vera-2021-1,1051,19.9,4.43,32.77,2021
88,Alexander-Callens-2021-1,1190,20.98,9.29,32.63,2021
89,Joel-Waterman-2021-1,1267,21.17,6.54,32.55,2021
90,Jack-McGlynn-2023-1,1064,20.64,6.12,32.26,2023
91,Juan-Mosquera-2023-1,1385,18.78,2.93,32.22,2023
92,Bill-Tuiloma-2022-1,1162,24.45,10.35,32.11,2022
93,Riqui-Puig-2022-1,714,17.91,2.44,32.05,2022
94,Thiago-Almada-2022-1,1674,19.75,3.03,32.0,2022
95,Adrián-Cubas-2022-1,719,19.59,6.2,31.52,2022
96,José-Van-Rankin-2022-1,1003,17.59,2.49,31.49,2022
97,Pedro-Gallese-2022-1,776,32.36,24.71,31.49,2022
98,Mauricio-Pereyra-2021-1,1419,19.15,4.48,31.42,2021
99,Samuel-Piette-2022-1,1013,19.55,3.71,31.31,2022
100,Justen-Glad-2021-1,1787,23.13,9.75,31.11,2021
101,Ryan-Hollingshead-2023-1,1340,17.3,4.52,31.1,2023
102,Kervin-Arriaga-2022-1,1014,21.34,7.48,31.0,2022
103,Kai-Wagner-2022-1,1742,25.27,6.53,30.93,2022
104,Auston-Trusty-2021-1,1657,21.39,6.46,30.88,2021
105,Marcelo-Silva-2022-1,1250,21.25,5.84,30.6,2022
106,Gabriel-Slonina-2022-1,914,39.58,31.04,30.54,2022
107,Alan-Franco-2021-1,1284,22.52,8.7,30.29,2021
108,Henry-Kessler-2022-1,1182,22.2,6.68,29.88,2022
109,Sega-Coulibaly-2022-1,1398,22.17,6.45,29.8,2022
110,Danny-Wilson-2022-1,1251,28.0,14.6,29.68,2022
111,Alejandro-Pozuelo-2021-1,1076,15.73,2.49,29.55,2021
112,Joe-Willis-2022-1,940,39.26,31.89,29.51,2022
113,Ilie-Sánchez-2022-1,1551,20.05,7.19,29.1,2022
114,Diego-Chara-2022-1,1377,19.81,5.9,29.01,2022
115,Jonathan-Bornstein-2021-1,1175,18.79,8.31,28.96,2021
116,Efrain-Álvarez-2022-1,763,18.72,3.65,28.95,2022
117,Aljaz-Struna-2021-1,839,19.79,7.27,28.8,2021
118,Raoul-Petretta-2023-1,1162,17.47,4.39,28.75,2023
119,Matt-Miazga-2023-1,1228,24.98,10.22,28.51,2023
120,Jonathan-Bond-2021-1,1204,29.81,21.57,28.47,2021
121,Jaylin-Lindsey-2022-1,1123,18.78,2.76,28.21,2022
122,David-Ochoa-2021-1,778,42.53,36.75,28.16,2021
123,DeAndre-Yedlin-2022-1,1609,17.44,2.54,28.09,2022
124,Jalen-Neal-2023-1,868,19.94,5.82,28.09,2023
125,Gregore-2022-1,1687,19.63,5.45,27.98,2022
126,Olivier-Mbaizo-2021-1,1621,18.59,5.39,27.84,2021
127,Jakob-Glesnes-2022-1,1235,25.74,11.1,27.76,2022
128,Remi-Walter-2022-1,1518,20.14,1.65,27.63,2022
129,Albert-Rusnák-2023-1,1517,19.65,2.07,27.58,2023
130,Henry-Kessler-2021-1,1185,22.88,6.88,27.54,2021
131,Andrew-Brody-2022-1,1599,18.85,4.37,27.41,2022
132,Bryan-Oviedo-2023-1,972,18.35,2.91,27.36,2023
133,Omar-González-2021-1,982,22.05,9.19,27.34,2021
134,Tristan-Blackmon-2023-1,1540,23.58,8.19,27.18,2023
135,Justen-Glad-2022-1,1287,24.29,9.97,27.15,2022
136,DeJuan-Jones-2023-1,1403,18.09,3.11,27.04,2023
137,Joseph-Rosales-2022-1,577,17.94,4.44,26.99,2022
138,Malte-Amundsen-2023-1,1205,20.28,5.84,26.99,2023
139,Harrison-Afful-2022-1,1035,20.5,4.52,26.98,2022
140,Stefan-Frei-2022-1,872,35.96,27.31,26.9,2022
141,Steven-Moreira-2022-1,1814,18.9,3.05,26.88,2022
142,Sean-Davis-2022-1,1219,17.85,2.46,26.79,2022
143,Jackson-Ragen-2022-1,831,24.86,8.14,26.77,2022
144,Nemanja-Radoja-2023-1,923,21.7,3.98,26.77,2023
145,Gudmundur-Thórarinsson-2021-1,1035,18.6,3.29,26.75,2021
146,Sebastian-Lletget-2022-1,1033,16.58,2.08,26.32,2022
147,Graham-Zusi-2021-1,1718,22.57,2.95,25.87,2021
148,James-Sands-2021-1,1449,21.42,5.73,25.71,2021
149,Shane-O'Neill-2021-1,912,23.27,6.02,25.67,2021
150,Diego-Chara-2021-1,1493,20.17,7.3,25.6,2021
151,Calegari-2023-1,1270,17.91,2.41,25.59,2023
152,Miguel-Tapias-2023-1,1395,23.99,8.78,25.29,2023
153,Steve-Birnbaum-2022-1,1410,21.77,8.57,25.22,2022
154,Alessandro-Schöpf-2023-1,753,16.86,1.43,25.17,2023
155,Luis-Martins-2021-1,2250,18.82,1.3,25.1,2021
156,Facundo-Torres-2023-1,1042,18.04,0.62,25.06,2023
157,Aaron-Herrera-2021-1,1613,22.43,4.81,24.92,2021
158,Nicolás-Figal-2021-1,1081,24.42,9.45,24.91,2021
159,Keegan-Rosenberry-2022-1,1599,23.12,7.08,24.86,2022
160,Bryan-Acosta-2022-1,970,25.08,5.18,24.64,2022
161,Nicolás-Acevedo-2022-1,1629,19.26,4.93,24.62,2022
162,Jackson-Yueill-2022-1,1810,20.1,5.76,24.6,2022
163,Jonathan-Mensah-2023-1,1004,21.13,7.64,24.51,2023
164,Vito-Wormgoor-2021-1,831,23.66,8.76,24.5,2021
165,Diego-Palacios-2023-1,1673,17.67,2.64,24.46,2023
166,Kamal-Miller-2023-1,1550,22.98,8.41,24.33,2023
167,Jack-Maher-2023-1,1582,24.3,7.96,24.2,2023
168,Haris-Medunjanin-2022-1,378,22.66,9.49,24.19,2022
169,Robin-Jansson-2022-1,1024,24.15,11.29,24.1,2022
170,Blaise-Matuidi-2021-1,1171,17.18,3.83,24.08,2021
171,Artur-2023-1,1595,19.15,3.43,23.92,2023
172,Alfredo-Morales-2021-1,1014,19.73,6.94,23.91,2021
173,Ali-Ahmed-2023-1,507,17.37,-0.38,23.9,2023
174,Matheus-Rossetto-2022-1,1273,17.91,2.3,23.64,2022
175,Diego-Palacios-2021-1,1122,17.68,2.28,23.56,2021
176,Yimmi-Chará-2022-1,1404,18.07,2.41,23.52,2022
177,Florian-Jungwirth-2021-1,1298,23.62,5.45,23.49,2021
178,Derrick-Williams-2022-1,1439,21.65,6.7,23.44,2022
179,Jack-McGlynn-2022-1,662,20.98,5.57,23.44,2022
180,Remi-Walter-2021-1,1053,19.7,0.91,23.43,2021
181,Marcelo-Silva-2021-1,796,20.81,4.89,23.31,2021
182,Rafael-Czichos-2023-1,1205,23.27,10.43,23.27,2023
183,Dave-Romney-2023-1,1812,23.61,8.54,23.26,2023
184,Facundo-Quignón-2022-1,857,18.04,3.64,22.88,2022
185,Daniel-Pereira-Gil-2022-1,1280,21.1,3.52,22.86,2022
186,Andrew-Brody-2023-1,1285,19.05,3.21,22.81,2023
187,Andy-Najar-2023-1,606,19.7,3.74,22.7,2023
188,Tim-Leibold-2023-1,571,17.36,0.43,22.66,2023
189,Joe-Willis-2021-1,892,39.9,31.91,22.54,2021
190,Andrew-Farrell-2023-1,967,24.4,9.59,22.49,2023
191,Robin-Lod-2021-1,572,14.28,1.3,22.44,2021
192,Wil-Trapp-2022-1,1186,20.34,5.72,22.39,2022
193,Miguel-Trauco-2023-1,1302,21.8,8.16,22.32,2023
194,Wilder-Cartagena-2023-1,1048,19.08,4.22,22.29,2023
195,Kim-Moon-Hwan-2021-1,986,16.21,1.26,22.08,2021
196,Teenage-Hadebe-2022-1,1144,22.79,6.28,22.05,2022
197,Samuel-Piette-2021-1,1029,19.41,3.93,22.04,2021
198,Kamal-Miller-2022-1,1638,19.93,8.19,22.0,2022
199,Gabriele-Corbo-2023-1,1226,24.27,8.61,21.95,2023
200,Jack-Maher-2022-1,989,23.13,6.68,21.82,2022
201,Juan-José-Purata-2023-1,1408,22.7,7.41,21.82,2023
202,Víctor-Vázquez-2021-1,1137,21.09,3.99,21.74,2021
203,Steve-Birnbaum-2023-1,762,20.67,6.81,21.61,2023
204,Maren-Haile-Selassie-2023-1,654,16.21,0.27,21.59,2023
205,Alejandro-Pozuelo-2022-1,1559,16.67,2.77,21.57,2022
206,Emanuel-Reynoso-2023-1,804,20.12,5.75,21.56,2023
207,Bakaye-Dibassy-2021-1,1030,21.66,6.42,21.4,2021
208,Diego-Fagundez-2022-1,1192,18.76,0.82,21.23,2022
209,Richie-Laryea-2022-1,480,16.08,0.87,21.04,2022
210,Jonathan-Osorio-2021-1,975,15.18,2.14,20.94,2021
211,Daniel-Steres-2022-1,947,24.33,8.95,20.73,2022
212,Jakob-Glesnes-2023-1,1216,26.66,12.25,20.59,2023
213,Dany-Rosero-Valencia-2023-1,1338,23.24,6.14,20.51,2023
214,Diego-Chara-2023-1,1216,19.92,6.13,20.38,2023
215,Rodrigo-Schlegel-2022-1,1173,22.24,8.04,20.26,2022
216,Héctor-Jiménez-2021-1,1218,18.69,3.4,20.23,2021
217,César-Araujo-2023-1,1634,20.25,5.66,20.2,2023
218,Hassani-Dotson-2023-1,1198,18.33,3.92,20.04,2023
219,Jhohan-Romaña-2021-1,1044,22.26,5.51,19.95,2021
220,Antônio-Carlos-2023-1,675,24.32,10.21,19.91,2023
221,Marlon-Hairston-2021-1,738,18.17,1.81,19.9,2021
222,Ranko-Veselinovic-2023-1,1636,24.03,8.15,19.87,2023
223,Maximiliano-Morález-2022-1,1758,19.99,4.31,19.63,2022
224,Alex-Roldan-2023-1,1722,18.5,2.03,19.53,2023
225,Nouhou-Tolo-2023-1,1298,19.22,3.73,19.52,2023
226,Michael-Bradley-2022-1,2064,19.54,6.74,19.49,2022
227,Kellyn-Acosta-2022-1,1473,18.87,2.61,19.44,2022
228,Sergio-Busquets-2023-1,621,18.1,4.16,19.37,2023
229,Julio-Cascante-2021-1,1436,21.93,7.37,19.29,2021
230,Daniel-Steres-2021-1,783,22.58,8.12,19.1,2021
231,Logan-Ndenbe-2023-1,1016,16.78,1.77,19.03,2023
232,Zeca-2022-1,772,18.51,3.08,18.98,2022
233,Chris-Mavinga-2022-1,786,19.0,7.64,18.96,2022
234,Pedro-Vite-2022-1,574,18.17,4.06,18.92,2022
235,Dagur-Dan-Thórhallsson-2023-1,590,16.65,-0.37,18.83,2023
236,Sean-Davis-2023-1,736,18.14,3.34,18.72,2023
237,Larrys-Mabiala-2021-1,928,23.0,7.55,18.69,2021
238,Jonathan-Mensah-2021-1,1568,24.13,8.24,18.68,2021
239,Danny-Wilson-2021-1,1401,27.51,13.32,18.67,2021
240,Júnior-Moreno-2022-1,990,18.08,3.99,18.66,2022
241,Jan-Gregus-2023-1,774,20.42,4.26,18.46,2023
242,Teenage-Hadebe-2023-1,654,21.88,7.73,18.44,2023
243,Emeka-Eneli-2023-1,666,16.9,1.06,18.39,2023
244,Andre-Blake-2021-1,741,44.95,38.55,18.35,2021
245,Tim-Parker-2023-1,1123,23.33,9.12,18.22,2023
246,Nicolas-Isimat-Mirin-2021-1,645,22.01,5.99,18.2,2021
247,Jack-Price-2022-1,807,22.64,3.36,18.07,2022
248,Efrain-Álvarez-2021-1,646,18.12,1.43,17.95,2021
249,Nathan-Byrne-2023-1,1640,20.33,6.13,17.95,2023
250,Oswaldo-Alanís-2021-1,1306,24.28,7.8,17.93,2021
251,Wil-Trapp-2023-1,1320,20.61,6.02,17.91,2023
252,Rayan-Raveloson-2021-1,1206,20.12,4.57,17.9,2021
253,Timothy-Tillman-2023-1,795,18.4,1.44,17.73,2023
254,Harrison-Afful-2021-1,1344,20.99,5.35,17.71,2021
255,Nick-Hagglund-2023-1,1034,21.51,9.13,17.61,2023
256,Sean-Johnson-2021-1,849,33.49,24.39,17.57,2021
257,Chris-Mavinga-2023-1,692,18.3,4.47,17.55,2023
258,Mauricio-Pineda-2021-1,1246,21.41,5.91,17.46,2021
259,Zan-Kolmanic-2021-1,1350,20.36,1.13,17.44,2021
260,Mateusz-Klich-2023-1,1696,20.07,3.83,17.38,2023
261,Bressan-2021-1,1263,23.06,9.26,17.35,2021
262,Boris-Sekulic-2021-1,1193,17.08,5.04,17.3,2021
263,Yeimar-Gómez-Andrade-2023-1,1698,20.95,7.81,17.23,2023
264,Júnior-Moreno-2021-1,960,21.43,5.81,17.21,2021
265,Cristián-Gutiérrez-2022-1,379,21.07,5.51,17.11,2022
266,Rodrigues-2023-1,1679,22.73,9.66,17.1,2023
267,Pedro-Gallese-2021-1,571,33.16,24.39,17.08,2021
268,Xavier-Arreaga-2021-1,1079,23.26,8.67,17.07,2021
269,Antônio-Carlos-2022-1,872,23.63,8.32,16.93,2022
270,Keegan-Rosenberry-2021-1,1666,21.59,5.08,16.93,2021
271,Maxime-Crépeau-2021-1,925,42.72,34.15,16.86,2021
272,Liam-Fraser-2021-1,752,23.11,5.75,16.82,2021
273,Andreas-Maxsø-2023-1,1390,21.94,6.03,16.82,2023
274,Russell-Teibert-2021-1,1163,18.2,3.62,16.81,2021
275,Dániel-Sallói-2023-1,1082,17.81,-0.55,16.8,2023
276,Andrés-Perea-2021-1,928,18.46,3.8,16.75,2021
277,Jake-Davis-2023-1,1270,18.31,4.23,16.73,2023
278,Derrick-Williams-2023-1,1077,23.46,7.95,16.73,2023
279,Justin-Meram-2022-1,1090,19.72,1.29,16.7,2022
280,Walker-Zimmerman-2022-1,1454,24.37,10.31,16.7,2022
281,William-Yarbrough-2022-1,957,36.25,28.2,16.63,2022
282,Robin-Jansson-2023-1,1608,23.84,10.2,16.49,2023
283,Latif-Blessing-2022-1,560,15.05,4.09,16.46,2022
284,Alex-Bono-2023-1,417,36.9,30.74,16.43,2023
285,Matt-Turner-2021-1,797,40.46,32.48,16.41,2021
286,Danny-Wilson-2023-1,1266,27.49,13.31,16.29,2023
287,Maxime-Chanot-2022-1,853,23.54,8.27,16.28,2022
288,Martín-Cáceres-2022-1,325,19.5,4.9,16.27,2022
289,Richie-Laryea-2021-1,1113,15.3,0.74,16.26,2021
290,Xavier-Arreaga-2022-1,1225,23.63,8.17,16.24,2022
291,Rafael-Czichos-2022-1,1245,24.2,10.41,16.11,2022
292,Olivier-Mbaizo-2022-1,614,18.84,3.81,16.11,2022
293,Gastón-Brugman-2022-1,965,19.36,5.46,16.08,2022
294,Erik-Godoy-2021-1,774,23.56,9.47,16.08,2021
295,Jamiro-Monteiro-2022-1,1577,18.66,2.6,15.83,2022
296,Cristian-Roldan-2022-1,1185,18.64,3.5,15.66,2022
297,Uri-Rosell-2023-1,624,16.7,2.46,15.63,2023
298,Gabriele-Corbo-2022-1,679,21.43,8.85,15.63,2022
299,Jan-Gregus-2022-1,1306,21.16,3.25,15.58,2022
300,Andy-Najar-2022-1,949,21.12,5.68,15.56,2022
301,Nick-Hagglund-2022-1,1139,22.39,10.76,15.52,2022
302,Ruben-Gabrielsen-2022-1,1837,22.05,7.84,15.5,2022
303,Bryan-Acosta-2021-1,1183,23.71,4.63,15.3,2021
304,Dax-McCarty-2021-1,1160,19.57,4.37,15.29,2021
305,Martín-Cáceres-2023-1,854,20.32,6.19,15.18,2023
306,Carlos-Vela-2022-1,1165,20.25,3.68,15.13,2022
307,Jack-Elliott-2023-1,1280,27.45,13.43,14.99,2023
308,Aimé-Mabika-2023-1,844,20.04,6.02,14.96,2023
309,Maxime-Chanot-2021-1,1337,22.17,7.99,14.93,2021
310,Jhegson-Méndez-2022-1,485,17.42,4.9,14.87,2022
311,Jake-Nerwinski-2022-1,955,21.85,9.97,14.87,2022
312,Lucas-Zelarayán-2023-1,1006,21.3,5.02,14.87,2023
313,Kemar-Lawrence-2021-1,1087,17.64,4.36,14.82,2021
314,Matheus-Rossetto-2021-1,927,17.48,1.48,14.8,2021
315,Carles-Gil-2023-1,1756,22.84,5.06,14.69,2023
316,Kamohelo-Mokotjo-2021-1,333,18.32,2.34,14.64,2021
317,Ruan-2021-1,950,17.62,0.15,14.62,2021
318,Chris-Mueller-2022-1,892,16.1,1.39,14.61,2022
319,Asier-Illarramendi-2023-1,524,17.2,2.73,14.59,2023
320,Fabian-Herbers-2023-1,908,17.12,2.29,14.44,2023
321,Santiago-Rodríguez-2022-1,1267,17.62,2.93,14.41,2022
322,Ashley-Westwood-2023-1,1603,20.72,5.13,14.28,2023
323,Mark-Delgado-2021-1,1629,17.1,5.55,14.24,2021
324,Anton-Walkes-2021-1,1786,21.67,5.19,14.21,2021
325,Tommy-McNamara-2022-1,1167,19.09,3.58,14.19,2022
326,Ranko-Veselinovic-2022-1,1078,24.51,8.45,14.08,2022
327,Matt-Hedges-2022-1,1380,22.65,9.82,14.05,2022
328,Damir-Kreilach-2021-1,1216,17.0,1.81,14.03,2021
329,Tommy-McNamara-2021-1,1027,20.47,4.0,13.97,2021
330,Michael-Boxall-2022-1,1158,21.96,8.26,13.94,2022
331,Leo-Väisänen-2023-1,1098,21.18,7.62,13.93,2023
332,Adilson-Malanda-2022-1,374,23.59,8.71,13.92,2022
333,Gabriel-Slonina-2021-1,319,34.06,24.49,13.86,2021
334,Déiber-Caicedo-2022-1,309,18.2,-0.41,13.81,2022
335,Donovan-Pines-2023-1,840,19.74,3.31,13.78,2023
336,Derrick-Etienne-2022-1,760,17.15,-0.06,13.78,2022
337,Jaylin-Lindsey-2023-1,819,19.18,5.29,13.76,2023
338,Tristan-Muyumba-Nkita-2023-1,466,16.75,2.61,13.76,2023
339,Dario-Zuparic-2021-1,1073,24.43,9.34,13.76,2021
340,Yuya-Kubo-2022-1,639,20.32,4.42,13.64,2022
341,D.J.-Taylor-2021-1,423,17.06,4.04,13.59,2021
342,James-Sands-2023-1,1356,20.16,4.48,13.46,2023
343,Ryan-Gauld-2021-1,608,20.74,3.47,13.44,2021
344,Kristijan-Kahlina-2022-1,1186,36.05,28.28,13.43,2022
345,Marcelo-Silva-2023-1,744,22.08,5.77,13.41,2023
346,Alejandro-Bedoya-2022-1,1142,16.4,4.21,13.37,2022
347,Judson-2022-1,400,20.83,2.45,13.35,2022
348,Dax-McCarty-2022-1,982,20.59,5.3,13.34,2022
349,Quentin-Westberg-2021-1,339,33.76,25.09,13.25,2021
350,Sean-Zawadzki-2023-1,932,18.7,4.46,13.23,2023
351,Jimmy-Medranda-2021-1,684,19.28,3.14,13.23,2021
352,Walker-Zimmerman-2021-1,1045,24.78,11.44,13.13,2021
353,Sacha-Kljestan-2022-1,357,17.43,4.53,13.09,2022
354,Tommy-Thompson-2021-1,486,16.07,2.56,13.07,2021
355,Micael-2023-1,1131,22.55,7.46,13.01,2023
356,Jake-Nerwinski-2021-1,904,17.9,4.44,13.0,2021
357,Paul-Marie-2022-1,1238,18.8,2.0,12.87,2022
358,Jahkeele-Marshall-Rutty-2023-1,549,15.2,-1.48,12.84,2023
359,Santiago-Rodríguez-2023-1,1216,18.93,1.91,12.83,2023
360,Matt-Polster-2023-1,1630,19.72,3.31,12.73,2023
361,Daniel-Aguirre-2023-1,328,15.1,1.4,12.7,2023
362,Facundo-Torres-2022-1,1289,17.28,3.19,12.64,2022
363,Joe-Willis-2023-1,923,39.54,31.67,12.61,2023
364,Christian-Makoun-2021-1,1282,21.52,7.05,12.6,2021
365,Júnior-Urso-2022-1,1165,17.8,2.12,12.57,2022
366,Michael-Bradley-2023-1,819,19.27,6.38,12.53,2023
367,Ahmed-Hamdi-2021-1,479,15.57,0.93,12.52,2021
368,Geoff-Cameron-2021-1,1243,22.16,9.05,12.49,2021
369,Kerwin-Calderón-Vargas-2023-1,694,18.91,0.88,12.46,2023
370,Emerson-Hyndman-2021-1,347,18.47,1.63,12.41,2021
371,Anton-Walkes-2022-1,1235,21.56,5.88,12.35,2022
372,George-Bello-2021-1,1253,15.79,-0.68,12.33,2021
373,Adrián-Cubas-2023-1,1218,21.87,6.26,12.3,2023
374,Marco-Farfan-2022-1,1524,17.43,1.15,12.26,2022
375,Mohamed-Farsi-2023-1,1214,17.27,-1.51,12.15,2023
376,Jere-Uronen-2023-1,296,18.47,2.91,12.12,2023
377,Tim-Parker-2021-1,1445,25.08,11.61,12.06,2021
378,Caleb-Wiley-2023-1,1171,16.66,2.38,12.04,2023
379,Kevin-O'Toole-2023-1,650,16.53,1.9,12.04,2023
380,Anton-Tinnerholm-2022-1,302,18.09,1.89,12.0,2022
381,David-Ochoa-2022-1,398,37.8,29.97,11.99,2022
382,Thiago-Almada-2023-1,1891,21.01,4.0,11.98,2023
383,Iván-Angulo-2023-1,854,16.0,1.13,11.98,2023
384,Joakim-Nilsson-2023-1,229,21.31,7.95,11.95,2023
385,Daniel-Pereira-Gil-2021-1,841,20.13,2.72,11.92,2021
386,Bryan-Acosta-2023-1,753,24.56,4.83,11.86,2023
387,Ian-Fray-2023-1,430,20.5,5.49,11.84,2023
388,Júnior-Urso-2021-1,1317,18.36,2.18,11.8,2021
389,Edwin-Cerrillo-2021-1,895,18.85,2.99,11.67,2021
390,Daniel-Steres-2023-1,974,22.22,5.69,11.64,2023
391,Eryk-Williamson-2022-1,490,18.9,4.36,11.55,2022
392,Tony-Alfaro-2022-1,601,22.74,9.11,11.52,2022
393,Héctor-Herrera-2022-1,531,20.81,5.89,11.52,2022
394,Michael-Boxall-2021-1,898,21.28,8.39,11.51,2021
395,Cristian-Espinoza-2022-1,1359,19.93,-2.16,11.47,2022
396,Mauricio-Pereyra-2023-1,1252,20.2,5.58,11.47,2023
397,Cristian-Roldan-2023-1,564,16.73,2.56,11.45,2023
398,Brad-Guzan-2023-1,935,34.73,24.02,11.43,2023
399,Ryan-Hollingshead-2022-1,1074,16.44,2.29,11.43,2022
400,Josef-Martínez-2021-1,401,15.77,-0.77,11.42,2021
401,Nick-Marsman-2021-1,683,34.6,24.87,11.38,2021
402,Joe-Gyau-2021-1,799,16.37,1.31,11.34,2021
403,Víctor-Vázquez-2023-1,209,19.9,3.6,11.33,2023
