,Player_ID,Season,Base Salary,Guaranteed Compensation
1495,Gudmundur-Thórarinsson-2021-1,2021,400000.00,400000.00
1497,Nicholas-Gioacchini-2023-1,2023,380004.00,399287.00
1498,Júnior-Moreno-2023-1,2023,349992.00,398741.00
1499,Tyler-Blackett-2021-1,2021,398400.00,398400.00
1500,Youba-Diarra-2021-1,2021,337000.00,398046.00
1502,Adam-Lundkvist-2023-1,2023,350000.00,397500.00
1503,Nacho-Gil-2023-1,2023,375000.00,396250.00
1504,Logan-Ndenbe-2022-1,2022,350000.00,396125.00
1506,Logan-Ndenbe-2023-1,2023,350000.00,396125.00
1509,Richard-Ledezma-2023-1,2023,350000.00,396000.00
1510,David-Ayala-2022-1,2022,275000.00,395000.00
1512,DeJuan-Jones-2023-1,2023,375000.00,395000.00
1513,Luciano-Abecasis-2021-1,2021,380000.00,394000.00
1515,Daniel-Steres-2021-1,2021,375000.00,393750.00
1517,Ryan-Hollingshead-2022-1,2022,393750.00,393750.00
1519,Kerwin-Calderón-Vargas-2022-1,2022,350000.00,392167.00
1521,Teal-Bunbury-2021-1,2021,375000.00,391667.00
1523,Joe-Willis-2023-1,2023,375000.00,391250.00
1524,Pedro-Santos-2023-1,2023,350000.00,390000.00
1525,Geoff-Cameron-2021-1,2021,336000.00,389667.00
1527,Auro-2021-1,2021,360000.00,388750.00
1529,Janio-Bikel-2021-1,2021,350000.00,388750.00
1531,Wilder-Cartagena-2023-1,2023,348000.00,388250.00
1532,Shane-O'Neill-2023-1,2023,350000.00,388000.00
1533,Russell-Teibert-2021-1,2021,350000.00,387500.00
1535,Yeimar-Gómez-Andrade-2021-1,2021,300000.00,387000.00
1537,Denil-Maldonado-2023-1,2023,355000.00,386167.00
1538,Jason-Pendant-2021-1,2021,325000.00,385750.00
1540,Rodney-Redes-2021-1,2021,385000.00,385000.00
1542,Santiago-Moreno-2023-1,2023,340000.00,384993.00
1543,Iván-Franco-2023-1,2023,335000.00,384250.00
1544,Luis-Díaz-2021-1,2021,350004.00,383904.00
1546,Lassi-Lappalainen-2021-1,2021,383657.00,383657.00
1548,Felipe-Mora-2023-1,2023,120000.00,383000.00
1549,Marko-Ilic-2023-1,2023,350000.00,382489.00
1550,Frankie-Amaya-2022-1,2022,325000.00,381406.00
1553,Déiber-Caicedo-2023-1,2023,350000.00,381125.00
1554,Iván-Angulo-2022-1,2022,348000.00,380660.00
1555,Iván-Angulo-2023-1,2023,348000.00,380660.00
1556,Nicolás-Mezquida-2021-1,2021,350000.00,380000.00
1558,Kieran-Gibbs-2022-1,2022,370000.00,378167.00
1560,Maxime-Crépeau-2023-1,2023,350000.00,377500.00
1561,Latif-Blessing-2021-1,2021,360000.00,376667.00
1563,Ramiro-Enrique-2023-1,2023,318182.00,375909.00
1564,Bryan-Oviedo-2023-1,2023,325000.00,375826.00
1565,William-Yarbrough-2021-1,2021,300000.00,375000.00
1567,William-Yarbrough-2022-1,2022,300000.00,375000.00
1569,Ronald-Hernández-2023-1,2023,375000.00,375000.00
1570,Christian-Fuchs-2022-1,2022,375000.00,375000.00
1572,Nick-Lima-2023-1,2023,375000.00,375000.00
1573,Andy-Najar-2022-1,2022,375000.00,375000.00
1575,Brooks-Lennon-2021-1,2021,375000.00,375000.00
1577,Matt-Turner-2021-1,2021,375000.00,375000.00
1579,Elias-Manoel-2022-1,2022,360000.00,374800.00
1580,Selmir-Pidro-2023-1,2023,325000.00,374375.00
1581,Cristian-Cásseres-Jr-2023-1,2023,330000.00,374000.00
1582,Júnior-Moreno-2022-1,2022,325000.00,373750.00
1584,Olivier-Mbaizo-2023-1,2023,300000.00,373589.00
1585,Luka-Stojanovic-2021-1,2021,314000.00,373400.00
1589,Adam-Lundkvist-2021-1,2021,325000.00,372500.00
1591,Adam-Lundkvist-2022-1,2022,325000.00,372500.00
1593,Mender-García-2023-1,2023,350000.00,372313.00
1594,Claudio-Bravo-2023-1,2023,315000.00,371654.00
1595,Thiago-Fernandes-2022-1,2022,310344.00,370344.00
1597,Marcos-López-2021-1,2021,330000.00,370250.00
1599,DeJuan-Jones-2022-1,2022,350000.00,370000.00
1601,Franco-Ibarra-2021-1,2021,300000.00,370000.00
1603,Nicholas-Gioacchini-2022-1,2022,350004.00,369287.00
1604,Daniel-Aceves-2023-1,2023,330000.00,368900.00
1606,Brandon-Bye-2023-1,2023,350000.00,368813.00
1608,Tom-Pettersson-2021-1,2021,325000.00,368233.00
1609,Dairon-Asprilla-2023-1,2023,365000.00,367500.00
1610,Olivier-Mbaizo-2022-1,2022,300000.00,367343.00
1613,George-Campbell-2023-1,2023,325000.00,365625.00
1614,Judson-2021-1,2021,360000.00,365000.00
1616,Harrison-Afful-2021-1,2021,335000.00,365000.00
1620,Isaac-Atanga-2022-1,2022,350000.00,364000.00
1622,Lewis-O'Brien-2023-1,2023,360000.00,363000.00
1623,Gaston-Gonzalez-2023-1,2023,360000.00,362400.00
1624,Sam-Nicholson-2023-1,2023,325000.00,360313.00
1625,Ruan-2022-1,2022,360000.00,360000.00
1627,Stanislav-Ivanov-2022-1,2022,300000.00,359000.00
1629,Shane-O'Neill-2022-1,2022,320000.00,358000.00
1631,Matías-Vera-2021-1,2021,350000.00,356250.00
1635,Drake-Callender-2023-1,2023,300000.00,355917.00
1636,Danny-Wilson-2022-1,2022,330000.00,354750.00
1638,Danny-Wilson-2023-1,2023,330000.00,354750.00
1639,Anton-Walkes-2022-1,2022,325000.00,353594.00
1641,Matt-Polster-2022-1,2022,325000.00,353437.00
1643,Dairon-Asprilla-2022-1,2022,350000.00,352500.00
1645,Jan-Sobociński-2022-1,2022,325000.00,351250.00
1647,Jan-Sobociński-2023-1,2023,325000.00,351250.00
1648,Emerson-Rodríguez-2022-1,2022,315000.00,350500.00
1650,Keaton-Parks-2021-1,2021,350000.00,350000.00
1652,Tayvon-Gray-2023-1,2023,300000.00,350000.00
1653,Álvaro-Barreal-2022-1,2022,350000.00,350000.00
1655,Nick-Lima-2021-1,2021,350000.00,350000.00
1657,Nick-Lima-2022-1,2022,350000.00,350000.00
1659,Cristhian-Paredes-2022-1,2022,252000.00,350000.00
1661,JT-Marcinkowski-2023-1,2023,350000.00,350000.00
1662,Khiry-Shelton-2022-1,2022,350000.00,350000.00
1664,Luis-Caicedo-2021-1,2021,350000.00,350000.00
1666,Tyler-Boyd-2023-1,2023,275000.00,350000.00
1667,Ethan-Finlay-2022-1,2022,350000.00,350000.00
1669,Zac-MacMath-2023-1,2023,350000.00,350000.00
1670,Vinicius-Mello-2023-1,2023,315000.00,349900.00
1671,Silvester-van-der-Water-2022-1,2022,324000.00,349750.00
1672,Rodrigo-Schlegel-2023-1,2023,300000.00,349250.00
1673,Brandt-Bronico-2023-1,2023,310000.00,348375.00
1674,Derrick-Jones-2023-1,2023,325000.00,347969.00
1675,Raheem-Edwards-2023-1,2023,315000.00,347500.00
1676,Rodrigo-Piñeiro-2021-1,2021,250000.00,347500.00
1678,Ryan-Hollingshead-2021-1,2021,346500.00,346500.00
1682,Kamal-Miller-2022-1,2022,300000.00,345000.00
1683,Gustavo-Vallecilla-2022-1,2022,312000.00,344880.00
1685,Santiago-Moreno-2022-1,2022,300000.00,344576.00
1687,Nouhou-Tolo-2022-1,2022,300000.00,344274.00
1689,Brandon-Bye-2022-1,2022,325000.00,343813.00
1691,Aaron-Herrera-2021-1,2021,315000.00,343794.00
1693,Szabolcs-Schon-2021-1,2021,300000.00,341800.00
1694,Kemar-Lawrence-2021-1,2021,258000.00,340500.00
1695,Luis-Martins-2021-1,2021,340000.00,340000.00
1697,Tesho-Akindele-2022-1,2022,325000.00,340000.00
1699,Jack-Elliott-2021-1,2021,325000.00,340000.00
1701,Ema-Twumasi-2023-1,2023,320000.00,339300.00
1704,Malte-Amundsen-2023-1,2023,300000.00,338700.00
1705,Njabulo-Blom-2023-1,2023,246000.00,338250.00
1706,Maarten-Paes-2023-1,2023,300000.00,337500.00
1707,Julio-Cascante-2022-1,2022,310000.00,337500.00
1709,Sega-Coulibaly-2021-1,2021,300000.00,337000.00
1710,Edwin-Mosquera-2022-1,2022,300000.00,337000.00
1711,Ema-Twumasi-2022-1,2022,290000.00,336900.00
1712,Daniel-Gazdag-2021-1,2021,300000.00,336250.00
1713,Sam-Nicholson-2022-1,2022,300000.00,335313.00
1714,Kelvin-Leerdam-2022-1,2022,300000.00,335000.00
1716,Kelvin-Leerdam-2023-1,2023,300000.00,335000.00
1719,Stanislav-Ivanov-2021-1,2021,275000.00,334000.00
1721,Harrison-Afful-2022-1,2022,300000.00,332500.00
1723,Alex-Roldan-2023-1,2023,300000.00,332500.00
1727,Caden-Clark-2022-1,2022,148800.00,331850.00
1729,Alex-Muyl-2022-1,2022,325000.00,331562.00
1731,Andrew-Gutman-2022-1,2022,300000.00,331250.00
1733,Jimmy-Medranda-2023-1,2023,300000.00,331250.00
1734,Fabian-Herbers-2023-1,2023,310000.00,331250.00
1735,Déiber-Caicedo-2021-1,2021,300000.00,331125.00
1737,Déiber-Caicedo-2022-1,2022,300000.00,331125.00
1740,Jonathan-Bornstein-2022-1,2022,300000.00,330000.00
1742,Luis-Martins-2022-1,2022,300000.00,329000.00
1743,Matt-Polster-2021-1,2021,300000.00,328438.00
1745,Washington-Corozo-2022-1,2022,300000.00,327500.00
1748,Rafael-Santos-2023-1,2023,300000.00,326188.00
1749,Silvester-van-der-Water-2021-1,2021,300000.00,325750.00
1751,Jordy-Alcívar-2022-1,2022,235000.00,325600.00
1753,Josh-Williams-2022-1,2022,325000.00,325000.00
1756,Zan-Kolmanic-2023-1,2023,325000.00,325000.00
1757,Graham-Zusi-2023-1,2023,325000.00,325000.00
1759,Mateo-Bajamich-2021-1,2021,264000.00,324069.00
1761,Ryan-Meara-2022-1,2022,324000.00,324000.00
1763,Claudio-Bravo-2021-1,2021,300000.00,323310.00
1765,Claudio-Bravo-2022-1,2022,300000.00,323310.00
1767,Jonathan-Bornstein-2021-1,2021,300000.00,323200.00
1769,Marco-Angulo-2023-1,2023,275000.00,323000.00
1770,Mender-García-2022-1,2022,300000.00,322313.00
1771,Osvaldo-Alonso-2021-1,2021,300000.00,322000.00
1773,Dayne-St.-Clair-2022-1,2022,300000.00,321875.00
1775,Bryan-Oviedo-2022-1,2022,274800.00,320960.00
1776,Zachary-Brault-Guillard-2022-1,2022,275000.00,319375.00
1777,Zachary-Brault-Guillard-2023-1,2023,275000.00,319375.00
1778,Damion-Lowe-2023-1,2023,275000.00,318333.00
1781,Jimmy-Maurer-2023-1,2023,300000.00,317938.00
1782,Julio-Cascante-2021-1,2021,290000.00,317500.00
1784,Franco-Negri-2023-1,2023,225000.00,317500.00
1785,Joe-Willis-2021-1,2021,300000.00,316250.00
1787,Joe-Willis-2022-1,2022,300000.00,316250.00
1789,Frédéric-Brillant-2021-1,2021,300000.00,315000.00
1792,Quentin-Westberg-2022-1,2022,300000.00,313583.00
1794,Max-2023-1,2023,232000.00,313360.00
1795,Jake-Mulraney-2021-1,2021,275600.00,312777.00
1797,Cristián-Gutiérrez-2023-1,2023,300000.00,311667.00
1798,Memo-Rodríguez-2022-1,2022,285000.00,310935.00
1800,Mandela-Egbo-2021-1,2021,276000.00,310700.00
1802,Joaquín-Torres-2023-1,2023,260000.00,309800.00
1804,Malte-Amundsen-2022-1,2022,270000.00,308700.00
1806,Andrew-Tarbell-2022-1,2022,300000.00,308333.00
1808,Raheem-Edwards-2022-1,2022,275000.00,307500.00
1810,Ryan-Shawcross-2021-1,2021,300000.00,307500.00
1812,Jukka-Raitala-2021-1,2021,285000.00,306350.00
1814,Andrew-Gutman-2021-1,2021,275000.00,306250.00
1818,Bill-Tuiloma-2022-1,2022,285000.00,304450.00
1821,Adilson-Malanda-2023-1,2023,275000.00,303083.00
1822,Robert-Taylor-2023-1,2023,276000.00,302900.00
1823,Josh-Williams-2021-1,2021,300000.00,302500.00
1825,Maxime-Crépeau-2022-1,2022,275000.00,302500.00
1827,Dax-McCarty-2023-1,2023,275000.00,302500.00
1828,Perry-Kitchen-2021-1,2021,275000.00,301667.00
1830,Víctor-Vázquez-2023-1,2023,268000.00,301500.00
1831,José-Andrés-Martínez-2023-1,2023,275000.00,301250.00
1832,Cameron-Harper-2023-1,2023,250000.00,301250.00
1833,Roger-Espinoza-2022-1,2022,300000.00,300000.00
1835,Kelyn-Rowe-2023-1,2023,300000.00,300000.00
1836,Raymon-Gaddis-2023-1,2023,300000.00,300000.00
1837,Álvaro-Barreal-2021-1,2021,300000.00,300000.00
1839,Ronald-Hernández-2022-1,2022,300000.00,300000.00
1841,Luis-Martins-2023-1,2023,300000.00,300000.00
1842,Christian-Ortíz-2022-1,2022,300000.00,300000.00
1843,Zan-Kolmanic-2022-1,2022,300000.00,300000.00
1845,JT-Marcinkowski-2022-1,2022,300000.00,300000.00
1847,Jon-Gallagher-2023-1,2023,300000.00,300000.00
1848,Miguel-Ángel-Navarro-2023-1,2023,260004.00,299004.00
1849,Keegan-Rosenberry-2021-1,2021,285000.00,298750.00
1851,Dixon-Arroyo-2023-1,2023,150000.00,297708.00
1852,Kelvin-Leerdam-2021-1,2021,180000.00,297625.00
1854,Yohei-Takaoka-2023-1,2023,179520.00,297233.00
1855,Geovane-2023-1,2023,250000.00,297000.00
1856,Mitja-Ilenic-2023-1,2023,204000.00,295700.00
1857,Santiago-Moreno-2021-1,2021,250000.00,294576.00
1858,Leon-Flach-2023-1,2023,280000.00,294500.00
1859,Martín-Cáceres-2022-1,2022,240000.00,294400.00
1860,César-Araujo-2023-1,2023,255000.00,294000.00
1861,Kyle-Duncan-2022-1,2022,268212.00,293610.00
1862,Max-2022-1,2022,212000.00,293360.00
1864,Jimmy-Maurer-2022-1,2022,275000.00,292887.00
1866,Ibrahim-Sunusi-2021-1,2021,200000.00,291250.00
1868,Ibrahim-Sunusi-2022-1,2022,200000.00,291250.00
1869,Ibrahim-Sunusi-2023-1,2023,200000.00,291250.00
1870,Memo-Rodríguez-2021-1,2021,265000.00,290935.00
1872,Joe-Corona-2021-1,2021,275000.00,290000.00
1874,Tesho-Akindele-2021-1,2021,275000.00,290000.00
1876,Zarek-Valentin-2022-1,2022,260000.00,290000.00
1878,Danny-Wilson-2021-1,2021,275000.00,288750.00
1880,Quentin-Westberg-2021-1,2021,275000.00,288583.00
1882,Joel-Waterman-2023-1,2023,161370.00,288202.00
1883,Johan-Kappelhof-2022-1,2022,260000.00,287000.00
1885,Jaylin-Lindsey-2023-1,2023,250000.00,286250.00
1886,Rafael-Romo-2022-1,2022,250000.00,285833.00
1888,Carlos-Terán-2023-1,2023,230000.00,285440.00
1889,Gustavo-Vallecilla-2021-1,2021,252000.00,284880.00
1893,Rasmus-Alm-2023-1,2023,220000.00,284425.00
1894,Cristhian-Paredes-2021-1,2021,252000.00,283500.00
1896,Andrew-Tarbell-2021-1,2021,275000.00,283333.00
1898,Jonathan-Perez-2023-1,2023,250000.00,283000.00
1899,Emmanuel-Más-2021-1,2021,252000.00,282000.00
1900,Franko-Kovacevic-2021-1,2021,282000.00,282000.00
1901,Indiana-Vassilev-2023-1,2023,250000.00,281250.00
1902,Fabian-Herbers-2022-1,2022,260000.00,281250.00
1904,Wilder-Cartagena-2022-1,2022,240000.00,280250.00
1905,Jake-Nerwinski-2022-1,2022,265000.00,280000.00
1907,Tommy-Thompson-2022-1,2022,280000.00,280000.00
1909,Shea-Salinas-2021-1,2021,280000.00,280000.00
1911,Shea-Salinas-2022-1,2022,280000.00,280000.00
1914,Andrew-Tarbell-2023-1,2023,250000.00,280000.00
1915,Zarek-Valentin-2021-1,2021,250000.00,280000.00
1917,Maren-Haile-Selassie-2023-1,2023,264000.00,279800.00
1918,Joaquín-Torres-2022-1,2022,230000.00,279800.00
1919,Brandon-Austin-2021-1,2021,272727.00,279477.00
1920,Brandon-Vázquez-2021-1,2021,250000.00,279167.00
1922,Robert-Taylor-2022-1,2022,252000.00,278900.00
1924,Mauricio-Pineda-2023-1,2023,255000.00,278875.00
1925,Malte-Amundsen-2021-1,2021,240000.00,278700.00
1927,Joevin-Jones-2021-1,2021,180000.00,278100.00
1928,Adilson-Malanda-2022-1,2022,250000.00,278083.00
1929,Federico-Navarro-2022-1,2022,200004.00,277504.00
1930,Jake-Nerwinski-2023-1,2023,250000.00,277500.00
1931,Dairon-Asprilla-2021-1,2021,275000.00,277500.00
1933,Maxime-Crépeau-2021-1,2021,250000.00,277500.00
1935,Dante-Sealy-2023-1,2023,250000.00,277301.00
1936,Mathieu-Choinière-2023-1,2023,250000.00,276667.00
1937,José-Andrés-Martínez-2022-1,2022,250000.00,276250.00
1939,Ballou-Tabla-2021-1,2021,250000.00,276250.00
1941,Cameron-Harper-2022-1,2022,225000.00,276250.00
1943,Andrew-Brody-2023-1,2023,250000.00,275678.00
1944,Anton-Walkes-2021-1,2021,250000.00,275062.00
1947,Kelyn-Rowe-2022-1,2022,275000.00,275000.00
1950,Brendan-Hines-Ike-2021-1,2021,240000.00,274429.00
1952,Cristian-Cásseres-Jr-2022-1,2022,230000.00,274000.00
1955,Isaac-Atanga-2021-1,2021,259000.00,273000.00
1957,Joe-Gyau-2021-1,2021,273000.00,273000.00
1959,Alexandre-Pato-2021-1,2021,272727.00,272727.00
1961,Lalas-Abubakar-2022-1,2022,235000.00,272125.00
1963,William-Agada-2023-1,2023,225000.00,271875.00
1964,Brandon-Servania-2021-1,2021,230400.00,271400.00
1966,Ricardo-Pepi-2021-1,2021,200000.00,271333.00
1967,Alex-Gersbach-2023-1,2023,230000.00,270433.00
1968,Jake-Nerwinski-2021-1,2021,255000.00,270000.00
1972,Tah-Brian-Anunga-2023-1,2023,250000.00,270000.00
1973,Przemyslaw-Tyton-2021-1,2021,262500.00,269375.00
1977,Damion-Lowe-2022-1,2022,225000.00,268333.00
1979,Jimmy-Maurer-2021-1,2021,250000.00,267888.00
1980,Matheus-Aias-2021-1,2021,252000.00,267500.00
1983,Cristián-Gutiérrez-2022-1,2022,250000.00,267500.00
1985,Franco-Fragapane-2023-1,2023,260000.00,267500.00
1987,Kyle-Smith-2023-1,2023,250000.00,265900.00
1988,Tommy-Thompson-2021-1,2021,265000.00,265000.00
1990,Leon-Flach-2022-1,2022,250000.00,263750.00
1992,Nick-DeLeon-2021-1,2021,247500.00,263242.00
1994,João-Moutinho-2022-1,2022,220000.00,263000.00
1996,Nick-Marsman-2021-1,2021,150000.00,262188.00
1997,César-Araujo-2022-1,2022,180000.00,261000.00
1999,Will-Bruin-2022-1,2022,260000.00,260000.00
2002,Zeca-2022-1,2022,218182.00,259015.00
2004,Nnamdi-Chinonso-Offor-2023-1,2023,200000.00,257875.00
2005,Federico-Navarro-2021-1,2021,180000.00,257500.00
2006,Franco-Fragapane-2022-1,2022,249996.00,257496.00
2009,Carlos-Terán-2022-1,2022,200000.00,255440.00
2011,Nicolás-Acevedo-2022-1,2022,200000.00,254800.00
2012,Davó-2021-1,2021,240000.00,253000.00
2013,Braian-Galván-2021-1,2021,160000.00,252375.00
2015,Sebastien-Ibeagha-2022-1,2022,225000.00,252125.00
2018,Andres-Gomez-2023-1,2023,220000.00,252000.00
2019,Daniel-Ríos-2022-1,2022,230000.00,251500.00
2021,José-Andrés-Martínez-2021-1,2021,225000.00,251250.00
2023,Fabian-Herbers-2021-1,2021,230000.00,251250.00
2025,Cameron-Harper-2021-1,2021,200000.00,251250.00
2027,Judson-2023-1,2023,250000.00,250000.00
2030,A.J.-DeLaGarza-2021-1,2021,250000.00,250000.00
2032,A.J.-DeLaGarza-2022-1,2022,250000.00,250000.00
2034,Héctor-Jiménez-2021-1,2021,250000.00,250000.00
2036,Steve-Clark-2021-1,2021,250000.00,250000.00
2038,Tanner-Beason-2023-1,2023,250000.00,250000.00
2039,Ronald-Hernández-2021-1,2021,250000.00,250000.00
2041,José-Bizama-2021-1,2021,225000.00,250000.00
2043,Ben-Sweat-2021-1,2021,250000.00,250000.00
2046,Victor-Ulloa-2022-1,2022,250000.00,250000.00
2048,Victor-Ulloa-2023-1,2023,250000.00,250000.00
2050,Joaquín-Torres-2021-1,2021,200000.00,249800.00
2052,Cristian-Cásseres-Jr-2021-1,2021,205000.00,249000.00
2054,Mauricio-Pineda-2022-1,2022,225000.00,248875.00
2056,Haris-Medunjanin-2022-1,2022,225000.00,248750.00
2057,Andrés-Perea-2022-1,2022,240000.00,248500.00
2059,Aljaz-Ivacic-2022-1,2022,220000.00,248333.00
2061,Patrick-Mullins-2021-1,2021,234996.00,248329.00
2063,Sacha-Kljestan-2021-1,2021,247350.00,247350.00
2065,Raúl-Gudiño-2022-1,2022,200000.00,247333.00
2068,Lalas-Abubakar-2021-1,2021,210000.00,247125.00
2070,Miguel-Ángel-Navarro-2022-1,2022,200000.00,247000.00
2071,Ema-Twumasi-2021-1,2021,200000.00,246900.00
2073,William-Agada-2022-1,2022,200000.00,246875.00
2074,Alex-Muyl-2021-1,2021,240000.00,246563.00
2076,Dylan-Nealis-2023-1,2023,225000.00,246250.00
2079,Darwin-Cerén-2021-1,2021,195500.00,245500.00
2081,Jonathan-González-2022-1,2022,240000.00,245000.00
2083,Christopher-McVey-2023-1,2023,219996.00,244296.00
2084,Ronaldo-Cisneros-2022-1,2022,244000.00,244000.00
2086,Lucas-Monzón-2021-1,2021,205000.00,243917.00
2088,Jhon-Espinoza-2022-1,2022,216000.00,242500.00
2090,Nkosi-Burgess-2023-1,2023,240750.00,240750.00
2093,Brian-Gutierrez-2023-1,2023,200004.00,240004.00
2094,Darwin-Cerén-2022-1,2022,190000.00,240000.00
2096,George-Fochive-2021-1,2021,240000.00,240000.00
2097,Tommy-McNamara-2022-1,2022,240000.00,240000.00
2101,Marvin-Loría-2023-1,2023,200000.00,239375.00
2102,Alexander-Alvarado-2021-1,2021,220000.00,238240.00
2103,Christopher-Gloster-2022-1,2022,228000.00,238000.00
2105,Nelson-Quiñones-2023-1,2023,216996.00,237890.00
2106,Abu-Danladi-2021-1,2021,180000.00,237000.00
2108,Eryk-Williamson-2021-1,2021,220000.00,236500.00
2110,Jaylin-Lindsey-2022-1,2022,200000.00,235625.00
2112,Aljaz-Ivacic-2021-1,2021,225000.00,235000.00
2114,Bill-Tuiloma-2021-1,2021,220000.00,234125.00
2116,Bruno-Gaspar-2021-1,2021,200000.00,233333.00
2118,Mason-Toye-2021-1,2021,175000.00,233000.00
2119,Alex-Roldan-2022-1,2022,200000.00,232500.00
2121,Kei-Kamara-2023-1,2023,220000.00,231000.00
2122,Jack-Maher-2023-1,2023,200000.00,231000.00
2123,Robbie-Robinson-2023-1,2023,200000.00,231000.00
2124,Nicholas-DePuy-2022-1,2022,231000.00,231000.00
2126,Ariel-Lassiter-2021-1,2021,210000.00,230280.00
2128,Ariel-Lassiter-2022-1,2022,210000.00,230280.00
2130,Scott-Caldwell-2023-1,2023,225000.00,230000.00
2131,Raymon-Gaddis-2022-1,2022,230000.00,230000.00
2133,Waylon-Francis-2021-1,2021,220000.00,230000.00
2135,Isak-Jensen-2023-1,2023,175000.00,228250.00
2137,Joshué-Quiñonez-2022-1,2022,180000.00,227833.00
2139,Richie-Laryea-2021-1,2021,200000.00,226953.00
2141,Emmanuel-Boateng-2022-1,2022,225000.00,225000.00
2143,Christian-Makoun-2023-1,2023,225000.00,225000.00
2144,Đorđe-Petrović-2022-1,2022,225000.00,225000.00
2146,Dave-Romney-2021-1,2021,225000.00,225000.00
2148,Tommy-McNamara-2021-1,2021,225000.00,225000.00
2150,Marco-Farfan-2022-1,2022,225000.00,225000.00
2152,Joseph-Mora-2023-1,2023,225000.00,225000.00
2153,Zan-Kolmanic-2021-1,2021,225000.00,225000.00
2155,Daniel-Vega-2021-1,2021,220000.00,225000.00
2158,Christopher-McVey-2022-1,2022,199992.00,224292.00
2160,Eddie-Segura-2021-1,2021,200000.00,224000.00
2162,Eddie-Segura-2022-1,2022,200000.00,224000.00
2164,Leon-Flach-2021-1,2021,210000.00,223750.00
2165,João-Moutinho-2021-1,2021,180000.00,223000.00
2167,Thomas-Hasal-2023-1,2023,203000.00,222412.00
2168,Alec-Kann-2022-1,2022,200000.00,220833.00
2170,Alec-Kann-2023-1,2023,200000.00,220833.00
2172,Henry-Kessler-2023-1,2023,200000.00,220000.00
2173,Victor-Ulloa-2021-1,2021,220000.00,220000.00
2175,Thiago-Andrade-2023-1,2023,200000.00,219600.00
2176,Niko-Hansen-2022-1,2022,200400.00,219400.00
2178,Erik-Holt-2023-1,2023,200000.00,218750.00
2179,Alejandro-Fuenmayor-2021-1,2021,190008.00,217508.00
2181,Stefan-Cleveland-2023-1,2023,200000.00,217500.00
2182,Gabriele-Corbo-2023-1,2023,216350.00,216350.00
2185,Scott-Caldwell-2021-1,2021,205000.00,215896.00
2187,Andrew-Brody-2022-1,2022,190000.00,215678.00
2190,Chris-Brady-2023-1,2023,189996.00,213246.00
2191,Juan-Agudelo-2021-1,2021,200000.00,212500.00
2193,Pablo-Sisniega-2023-1,2023,190000.00,210667.00
2195,Jimmy-Medranda-2022-1,2022,200000.00,210000.00
2199,Caleb-Stanko-2021-1,2021,210000.00,210000.00
2201,Nick-Besler-2022-1,2022,210000.00,210000.00
2203,Juan-Mosquera-2023-1,2023,184000.00,209667.00
2204,Nnamdi-Chinonso-Offor-2022-1,2022,159996.00,209396.00
2205,Ethan-Zubak-2023-1,2023,195000.00,209000.00
2209,Derrick-Jones-2022-1,2022,185000.00,207969.00
2211,Alvas-Powell-2023-1,2023,190000.00,207000.00
2212,Christopher-Gloster-2021-1,2021,197000.00,207000.00
2214,Felipe-Hernandez-2023-1,2023,175000.00,207000.00
2215,Tom-Barlow-2023-1,2023,195000.00,206625.00
2216,Brek-Shea-2022-1,2022,182000.00,206100.00
2218,Carlos-Terán-2021-1,2021,150000.00,205440.00
2220,Scott-Caldwell-2022-1,2022,200000.00,205000.00
2222,Donny-Toia-2021-1,2021,200000.00,205000.00
2224,Zachary-Brault-Guillard-2021-1,2021,170000.00,203625.00
2226,Clint-Irwin-2023-1,2023,190000.00,203533.00
2227,Clint-Irwin-2021-1,2021,190000.00,203300.00
2229,Tristan-Blackmon-2021-1,2021,193000.00,203000.00
2231,Aidan-Morris-2023-1,2023,200000.00,202000.00
2232,Donovan-Pines-2023-1,2023,200000.00,202000.00
2233,Pablo-Sisniega-2022-1,2022,180000.00,200667.00
2235,Jonathan-Klinsmann-2023-1,2023,200004.00,200004.00
2236,Joe-Bendik-2021-1,2021,200000.00,200000.00
2238,Emmanuel-Boateng-2021-1,2021,200000.00,200000.00
2242,Héctor-Jiménez-2022-1,2022,200000.00,200000.00
2246,Jalil-Anibaba-2021-1,2021,200000.00,200000.00
2248,Will-Bruin-2023-1,2023,200000.00,200000.00
2249,Tanner-Beason-2022-1,2022,200000.00,200000.00
2251,Joseph-Mora-2022-1,2022,200000.00,200000.00
2253,Quentin-Westberg-2023-1,2023,200000.00,200000.00
2254,Rodrigo-Schlegel-2022-1,2022,200000.00,200000.00
2256,Ben-Sweat-2022-1,2022,200000.00,200000.00
2258,James-Sands-2021-1,2021,150000.00,200000.00
2260,Dylan-Nealis-2022-1,2022,175000.00,200000.00
2262,Zac-MacMath-2021-1,2021,200000.00,200000.00
2264,Zac-MacMath-2022-1,2022,200000.00,200000.00
2266,Jacori-Hayes-2022-1,2022,190000.00,199833.00
2268,Thiago-Andrade-2021-1,2021,180000.00,199600.00
2270,Thiago-Andrade-2022-1,2022,180000.00,199600.00
2272,Mauricio-Pineda-2021-1,2021,175000.00,198875.00
2274,Joseph-Mora-2021-1,2021,184000.00,198600.00
2276,Róbert-Orri-Thorkelsson-2023-1,2023,175000.00,198500.00
2277,Nkosi-Burgess-2022-1,2022,197950.00,197950.00
2279,Miguel-Ángel-Navarro-2021-1,2021,150000.00,197000.00
